    "Cur_Time"    ,    "Time_Step"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
            0.0001,            0.0001,     0.02292949438,   -0.005485221845,                 0,                 0,                 0,   -0.006183210013,     0.02292949438,   -0.005485221845,                 0,     -0.2392212298
            0.0002,            0.0001,     0.02292948926,   -0.005481208475,                 0,                 0,                 0,   -0.006179149033,     0.02292948926,   -0.005481208475,                 0,     -0.2390462523
            0.0003,            0.0001,     0.02292948401,   -0.005477491308,                 0,                 0,                 0,   -0.006175354907,     0.02292948401,   -0.005477491308,                 0,     -0.2388841941
            0.0004,            0.0001,     0.02292947876,   -0.005473878261,                 0,                 0,                 0,    -0.00617164365,     0.02292947876,   -0.005473878261,                 0,     -0.2387266766
            0.0005,            0.0001,     0.02292947341,   -0.005470263536,                 0,                 0,                 0,   -0.006167920861,     0.02292947341,   -0.005470263536,                 0,      -0.238569087
            0.0006,            0.0001,     0.02292946793,   -0.005466673712,                 0,                 0,                 0,   -0.006164221422,     0.02292946793,   -0.005466673712,                 0,     -0.2384125846
            0.0007,            0.0001,     0.02292946232,   -0.005463140738,                 0,                 0,                 0,   -0.006160585391,     0.02292946232,   -0.005463140738,                 0,     -0.2382585628
            0.0008,            0.0001,     0.02292945655,   -0.005459672278,                 0,                 0,                 0,   -0.006157029437,     0.02292945655,   -0.005459672278,                 0,     -0.2381073561
            0.0009,            0.0001,     0.02292945063,   -0.005456268119,                 0,                 0,                 0,   -0.006153561315,     0.02292945063,   -0.005456268119,                 0,     -0.2379589553
             0.001,            0.0001,     0.02292944456,   -0.005452928566,                 0,                 0,                 0,   -0.006150186829,     0.02292944456,   -0.005452928566,                 0,     -0.2378133736
            0.0011,            0.0001,     0.02292943833,   -0.005449652766,                 0,                 0,                 0,   -0.006146908258,     0.02292943833,   -0.005449652766,                 0,     -0.2376705739
            0.0012,            0.0001,     0.02292943191,   -0.005446437288,                 0,                 0,                 0,   -0.006143723716,     0.02292943191,   -0.005446437288,                 0,     -0.2375304068
            0.0013,            0.0001,     0.02292942526,   -0.005443277178,                 0,                 0,                 0,   -0.006140628835,     0.02292942526,   -0.005443277178,                 0,     -0.2373926566
            0.0014,            0.0001,     0.02292941837,   -0.005440167017,                 0,                 0,                 0,   -0.006137618096,     0.02292941837,   -0.005440167017,                 0,     -0.2372570874
            0.0015,            0.0001,     0.02292941123,   -0.005437100795,                 0,                 0,                 0,   -0.006134684653,     0.02292941123,   -0.005437100795,                 0,     -0.2371234368
            0.0016,            0.0001,     0.02292940386,   -0.005434071256,                 0,                 0,                 0,   -0.006131819488,     0.02292940386,   -0.005434071256,                 0,     -0.2369913884
            0.0017,            0.0001,     0.02292939628,    -0.00543106959,                 0,                 0,                 0,   -0.006129010997,     0.02292939628,    -0.00543106959,                 0,     -0.2368605577
            0.0018,            0.0001,     0.02292938849,   -0.005428085802,                 0,                 0,                 0,   -0.006126245496,     0.02292938849,   -0.005428085802,                 0,     -0.2367305088
            0.0019,            0.0001,     0.02292938049,   -0.005425109651,                 0,                 0,                 0,   -0.006123508546,     0.02292938049,   -0.005425109651,                 0,     -0.2366007949
             0.002,            0.0001,     0.02292937227,   -0.005422131803,                 0,                 0,                 0,   -0.006120786649,     0.02292937227,   -0.005422131803,                 0,     -0.2364710093
            0.0021,            0.0001,     0.02292936382,   -0.005419144826,                 0,                 0,                 0,   -0.006118068756,     0.02292936382,   -0.005419144826,                 0,     -0.2363408278
            0.0022,            0.0001,     0.02292935513,   -0.005416143678,                 0,                 0,                 0,   -0.006115347077,     0.02292935513,   -0.005416143678,                 0,     -0.2362100307
            0.0023,            0.0001,      0.0229293462,   -0.005413125585,                 0,                 0,                 0,   -0.006112617024,      0.0229293462,   -0.005413125585,                 0,     -0.2360784969
            0.0024,            0.0001,     0.02292933704,   -0.005410089443,                 0,                 0,                 0,   -0.006109876437,     0.02292933704,   -0.005410089443,                 0,     -0.2359461782
            0.0025,            0.0001,     0.02292932765,   -0.005407035057,                 0,                 0,                 0,   -0.006107124531,     0.02292932765,   -0.005407035057,                 0,     -0.2358130661
            0.0026,            0.0001,     0.02292931804,   -0.005403962534,                 0,                 0,                 0,   -0.006104360998,     0.02292931804,   -0.005403962534,                 0,     -0.2356791652
            0.0027,            0.0001,      0.0229293082,   -0.005400871952,                 0,                 0,                 0,   -0.006101585496,      0.0229293082,   -0.005400871952,                 0,     -0.2355444789
            0.0028,            0.0001,     0.02292929814,   -0.005397763307,                 0,                 0,                 0,   -0.006098797543,     0.02292929814,   -0.005397763307,                 0,      -0.235409007
            0.0029,            0.0001,     0.02292928785,   -0.005394636593,                 0,                 0,                 0,   -0.006095996617,     0.02292928785,   -0.005394636593,                 0,     -0.2352727494
             0.003,            0.0001,     0.02292927731,   -0.005391491877,                 0,                 0,                 0,   -0.006093182281,     0.02292927731,   -0.005391491877,                 0,     -0.2351357089
            0.0031,            0.0001,     0.02292926654,   -0.005388329312,                 0,                 0,                 0,   -0.006090354218,     0.02292926654,   -0.005388329312,                 0,     -0.2349978924
            0.0032,            0.0001,     0.02292925554,   -0.005385149101,                 0,                 0,                 0,   -0.006087512191,     0.02292925554,   -0.005385149101,                 0,     -0.2348593085
            0.0033,            0.0001,     0.02292924433,   -0.005381951458,                 0,                 0,                 0,   -0.006084655998,     0.02292924433,   -0.005381951458,                 0,     -0.2347199664
            0.0034,            0.0001,     0.02292923293,   -0.005378736627,                 0,                 0,                 0,   -0.006081785482,     0.02292923293,   -0.005378736627,                 0,     -0.2345798764
            0.0035,            0.0001,     0.02292922138,   -0.005375504919,                 0,                 0,                 0,   -0.006078900595,     0.02292922138,   -0.005375504919,                 0,     -0.2344390518
            0.0036,            0.0001,     0.02292920969,   -0.005372256766,                 0,                 0,                 0,   -0.006076001471,     0.02292920969,   -0.005372256766,                 0,     -0.2342975113
            0.0037,            0.0001,     0.02292919786,   -0.005368992724,                 0,                 0,                 0,   -0.006073088427,     0.02292919786,   -0.005368992724,                 0,     -0.2341552791
            0.0038,            0.0001,     0.02292918589,   -0.005365713423,                 0,                 0,                 0,    -0.00607016191,     0.02292918589,   -0.005365713423,                 0,     -0.2340123826
            0.0039,            0.0001,     0.02292917378,   -0.005362419495,                 0,                 0,                 0,   -0.006067222391,     0.02292917378,   -0.005362419495,                 0,     -0.2338688496
             0.004,            0.0001,     0.02292916152,   -0.005359111516,                 0,                 0,                 0,   -0.006064270276,     0.02292916152,   -0.005359111516,                 0,     -0.2337247051
            0.0041,            0.0001,     0.02292914911,   -0.005355789987,                 0,                 0,                 0,   -0.006061305875,     0.02292914911,   -0.005355789987,                 0,     -0.2335799711
            0.0042,            0.0001,     0.02292913654,   -0.005352455355,                 0,                 0,                 0,   -0.006058329427,     0.02292913654,   -0.005352455355,                 0,     -0.2334346671
            0.0043,            0.0001,     0.02292912383,    -0.00534910806,                 0,                 0,                 0,   -0.006055341162,     0.02292912383,    -0.00534910806,                 0,     -0.2332888121
            0.0044,            0.0001,     0.02292911096,   -0.005345748567,                 0,                 0,                 0,   -0.006052341346,     0.02292911096,   -0.005345748567,                 0,     -0.2331424265
            0.0045,            0.0001,     0.02292909796,   -0.005342377381,                 0,                 0,                 0,   -0.006049330301,     0.02292909796,   -0.005342377381,                 0,     -0.2329955321
            0.0046,            0.0001,     0.02292908483,   -0.005338995027,                 0,                 0,                 0,   -0.006046308388,     0.02292908483,   -0.005338995027,                 0,     -0.2328481519
            0.0047,            0.0001,     0.02292907156,    -0.00533560203,                 0,                 0,                 0,   -0.006043275973,     0.02292907156,    -0.00533560203,                 0,     -0.2327003087
            0.0048,            0.0001,     0.02292905815,    -0.00533219889,                 0,                 0,                 0,   -0.006040233401,     0.02292905815,    -0.00533219889,                 0,     -0.2325520243
            0.0049,            0.0001,     0.02292904463,   -0.005328786078,                 0,                 0,                 0,   -0.006037180987,     0.02292904463,   -0.005328786078,                 0,     -0.2324033193
             0.005,            0.0001,     0.02292903097,   -0.005325364045,                 0,                 0,                 0,   -0.006034119024,     0.02292903097,   -0.005325364045,                 0,      -0.232254213
            0.0051,            0.0001,     0.02292901721,    -0.00532193323,                 0,                 0,                 0,     -0.0060310478,     0.02292901721,    -0.00532193323,                 0,     -0.2321047248
            0.0052,            0.0001,     0.02292900333,   -0.005318494075,                 0,                 0,                 0,   -0.006027967611,     0.02292900333,   -0.005318494075,                 0,     -0.2319548739
            0.0053,            0.0001,     0.02292898934,   -0.005315047027,                 0,                 0,                 0,   -0.006024878769,     0.02292898934,   -0.005315047027,                 0,     -0.2318046796
            0.0054,            0.0001,     0.02292897525,    -0.00531159254,                 0,                 0,                 0,   -0.006021781594,     0.02292897525,    -0.00531159254,                 0,     -0.2316541617
            0.0055,            0.0001,     0.02292896107,   -0.005308131063,                 0,                 0,                 0,   -0.006018676407,     0.02292896107,   -0.005308131063,                 0,     -0.2315033397
            0.0056,            0.0001,     0.02292894678,    -0.00530466304,                 0,                 0,                 0,   -0.006015563525,     0.02292894678,    -0.00530466304,                 0,      -0.231352233
            0.0057,            0.0001,     0.02292893241,     -0.0053011889,                 0,                 0,                 0,   -0.006012443255,     0.02292893241,     -0.0053011889,                 0,     -0.2312008603
            0.0058,            0.0001,     0.02292891795,   -0.005297709064,                 0,                 0,                 0,   -0.006009315888,     0.02292891795,   -0.005297709064,                 0,     -0.2310492399
            0.0059,            0.0001,     0.02292890341,   -0.005294223936,                 0,                 0,                 0,   -0.006006181705,     0.02292890341,   -0.005294223936,                 0,     -0.2308973893
