"time_instance","CL","CD","CMx","CMy","CMz"
0, 0.198684205279513, -0.0263079698345153, 0, 0, 0.182339004072975, 
1, -0.243771020037561, 0.0805906577996221, 0, 0, -0.231417651799001, 
2, 0.00770091672071927, -0.0381490042539005, 0, 0, 0.0892226214885669, 
3, -0.479698706033734, 0.0886549514677252, 0, 0, -0.325674200327543, 
4, -0.176244336324609, -0.0362849236778823, 0, 0, 0.0575371729674139, 
