"Density","Energy","Grid_Velocity:0","Grid_Velocity:1","Grid_Velocity:2","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Temperature","Points:0","Points:1","Points:2"
0.00066639,1676.3,-0.018543,0,0.10441,0.7699,0.50465,0.024825,-0.25043,575.07,0.24306,502.75,0.032855,1.6,-0.047444
0.00067334,1690.2,-0.017912,0,0.10565,0.7476,0.48991,0.025187,-0.25951,584.61,0.27989,505.82,0.029701,1.6,-0.045828
0.0006748,1693.3,-0.017791,0,0.10587,0.74328,0.48695,0.025313,-0.26144,586.57,0.28744,506.4,0.029124,1.6,-0.04552
0.00068197,1707.4,-0.017163,0,0.10701,0.71873,0.46924,0.025692,-0.2709,596.65,0.32637,509.7,0.026223,1.6,-0.043911
0.00068526,1714.1,-0.016927,0,0.10741,0.70903,0.46224,0.025961,-0.27465,601.05,0.34335,510.98,0.025199,1.6,-0.043308
0.00069324,1729.7,-0.016334,0,0.10837,0.68058,0.44093,0.026241,-0.28311,612.45,0.38735,514.68,0.022722,1.6,-0.041791
0.0006991,1740.6,-0.015871,0,0.10907,0.65635,0.42249,0.026669,-0.28733,621.3,0.42155,517.74,0.020943,1.6,-0.040606
0.00073072,1799.8,-0.013819,0,0.11171,0.52136,0.31843,0.028074,-0.28955,669,0.60571,533.38,0.014197,1.6,-0.035357
0.00072293,1785.5,-0.014307,0,0.11114,0.55776,0.34623,0.027907,-0.29286,656.91,0.55903,529.36,0.015656,1.6,-0.036606
0.00065695,1656.6,-0.019274,0,0.10289,0.79554,0.51936,0.02449,-0.23936,562.89,0.19602,499.17,0.036763,1.6,-0.049313
0.00065618,1655,-0.019332,0,0.10276,0.79758,0.52048,0.024469,-0.23847,561.91,0.19222,498.88,0.037086,1.6,-0.049462
0.00070613,1753.7,-0.015384,0,0.10977,0.62661,0.39989,0.026929,-0.29069,631.98,0.46277,521.4,0.01915,1.6,-0.03936
0.00071592,1772.6,-0.014771,0,0.11058,0.58906,0.37022,0.027511,-0.29472,646.23,0.51781,525.87,0.01708,1.6,-0.037791
0.00064634,1633.7,-0.019962,0,0.10134,0.82003,0.53129,0.024071,-0.2275,549.93,0.146,495.69,0.040725,1.6,-0.051073
0.00064557,1632,-0.020008,0,0.10123,0.82168,0.53204,0.024042,-0.22662,549.01,0.14245,495.45,0.041003,1.6,-0.051192
0.00063473,1607.8,-0.020594,0,0.099803,0.84203,0.54032,0.023075,-0.21347,536.6,0.09453,492.51,0.044651,1.6,-0.052691
0.00063382,1605.8,-0.020642,0,0.099686,0.8437,0.541,0.022945,-0.21233,535.57,0.09052,492.27,0.044951,1.6,-0.052813
0.00063292,1603.8,-0.020713,0,0.099501,0.84604,0.54209,0.02283,-0.21103,534.43,0.086144,491.93,0.045423,1.6,-0.052994
0.00062665,1590.9,-0.021269,0,0.098041,0.86465,0.55132,0.021845,-0.20177,526.21,0.054412,489.21,0.04916,1.6,-0.054416
0.00061982,1576.2,-0.021851,0,0.096388,0.88142,0.55905,0.021148,-0.18997,517.84,0.02207,486.73,0.053389,1.6,-0.055907
0.00061924,1575,-0.021902,0,0.096243,0.88285,0.55971,0.021085,-0.18894,517.13,0.019325,486.52,0.053759,1.6,-0.056037
0.00061852,1573.3,-0.021968,0,0.096039,0.88431,0.56034,0.021027,-0.1875,516.29,0.016115,486.3,0.054281,1.6,-0.056205
0.00061305,1561.5,-0.022537,0,0.094284,0.89745,0.56651,0.020183,-0.17595,509.66,-0.0095117,484.33,0.058771,1.6,-0.057662
0.00060894,1552.2,-0.022974,0,0.092819,0.90501,0.56959,0.019674,-0.16669,505.05,-0.027295,483.19,0.06252,1.6,-0.058781
0.00060716,1548.2,-0.02317,0,0.092159,0.90836,0.57099,0.01939,-0.16252,503.04,-0.035043,482.68,0.064207,1.6,-0.059281
0.00060529,1544,-0.023455,0,0.091117,0.91257,0.57296,0.019118,-0.1573,500.83,-0.043591,482.04,0.066874,1.6,-0.060011
0.00060289,1538.6,-0.023774,0,0.089955,0.9172,0.57493,0.018564,-0.15096,498.11,-0.054097,481.33,0.069847,1.6,-0.060826
0.00060097,1534.3,-0.024123,0,0.088567,0.92138,0.57693,0.018121,-0.14474,495.86,-0.062773,480.69,0.073399,1.6,-0.06172
0.00059948,1531,-0.024396,0,0.087485,0.92467,0.57854,0.017681,-0.13982,494.11,-0.069524,480.19,0.076167,1.6,-0.062419
0.00059911,1530.2,-0.024502,0,0.087044,0.92586,0.57921,0.017619,-0.13822,493.62,-0.071437,480,0.077295,1.6,-0.062688
0.00059734,1526.8,-0.025142,0,0.084263,0.93257,0.58322,0.016684,-0.12943,491.12,-0.081073,478.99,0.08441,1.6,-0.064326
0.0005963,1524.4,-0.025337,0,0.083385,0.93447,0.5839,0.016406,-0.1264,489.97,-0.085513,478.71,0.086658,1.6,-0.064825
0.00059422,1519.8,-0.025794,0,0.08118,0.93785,0.58484,0.01601,-0.12074,487.78,-0.093976,478.23,0.092298,1.6,-0.065995
0.00059254,1516,-0.026166,0,0.079404,0.94074,0.58573,0.015569,-0.11602,485.97,-0.10095,477.81,0.096842,1.6,-0.066946
0.00059092,1512.1,-0.026385,0,0.078261,0.9418,0.58524,0.015287,-0.11297,484.51,-0.10661,477.67,0.099768,1.6,-0.067507
0.0005861,1500.5,-0.027015,0,0.074905,0.9448,0.58363,0.014695,-0.10426,480.18,-0.12331,477.3,0.10835,1.6,-0.06912
0.00058041,1486.6,-0.027762,0,0.070522,0.9466,0.58046,0.014234,-0.094733,475.37,-0.14189,477.15,0.11957,1.6,-0.07103
0.00057919,1483.6,-0.027928,0,0.069529,0.94709,0.57983,0.014156,-0.092679,474.33,-0.14592,477.11,0.12211,1.6,-0.071456
0.00057311,1469.2,-0.028838,0,0.063529,0.95172,0.57768,0.013803,-0.082358,468.78,-0.16734,476.53,0.13746,1.6,-0.073783
0.00057709,1478.6,-0.028241,0,0.067467,0.94871,0.5791,0.014067,-0.089055,472.4,-0.15334,476.9,0.12738,1.6,-0.072254
0.00057183,1466.7,-0.029185,0,0.06096,0.95697,0.5795,0.013791,-0.079395,466.96,-0.17436,475.74,0.14403,1.6,-0.074672
0.00056972,1462.8,-0.029802,0,0.056398,0.96608,0.58275,0.013756,-0.074426,463.89,-0.18622,474.36,0.1557,1.6,-0.07625
0.00056687,1457.4,-0.030447,0,0.051064,0.98032,0.58773,0.013811,-0.068512,459.34,-0.20377,472.07,0.16935,1.6,-0.077898
0.00056612,1456,-0.030631,0,0.049535,0.98458,0.5893,0.013824,-0.066851,458.06,-0.20872,471.38,0.17326,1.6,-0.078369
0.000565,1454.4,-0.030968,0,0.046344,0.99653,0.5943,0.013903,-0.063807,455.19,-0.21982,469.34,0.18143,1.6,-0.079232
0.0005633,1452.1,-0.031508,0,0.041262,1.0157,0.60242,0.014028,-0.058997,450.66,-0.23729,466.08,0.19443,1.6,-0.080613
0.00056283,1451.3,-0.03163,0,0.0401,1.02,0.60414,0.014063,-0.057868,449.57,-0.2415,465.35,0.1974,1.6,-0.080925
0.00056283,1452.4,-0.03185,0,0.0376,1.0306,0.60936,0.014111,-0.056189,447.78,-0.24842,463.49,0.2038,1.6,-0.08149
0.00056283,1456.7,-0.032726,0,0.027679,1.0729,0.63012,0.014324,-0.049508,440.64,-0.27596,456.11,0.22918,1.6,-0.083729
0.00056254,1458.7,-0.033214,0,0.02066,1.1003,0.64273,0.014407,-0.044535,435.76,-0.29484,451.28,0.24714,1.6,-0.08498
0.00056245,1461.3,-0.033717,0,0.013434,1.1287,0.65605,0.014504,-0.039594,430.85,-0.31378,446.27,0.26563,1.6,-0.086266
0.00055978,1468,-0.035242,0,-0.022718,1.2495,0.70666,0.014414,-0.01712,408.59,-0.39972,425.23,0.35813,1.6,-0.090168
0.00056206,1468.1,-0.034785,0,-0.0083088,1.2018,0.68864,0.014632,-0.026675,418.14,-0.36284,433.41,0.32126,1.6,-0.088999
0.00054991,1450.6,-0.035538,0,-0.043369,1.2977,0.71481,0.013693,-0.002935,394.31,-0.45487,417.73,0.41096,1.6,-0.090924
0.00055744,1464.6,-0.03538,0,-0.029408,1.2677,0.71154,0.014203,-0.012635,404.05,-0.41726,422.26,0.37524,1.6,-0.090522
0.00053043,1409.1,-0.035395,0,-0.066263,1.3145,0.69794,0.012543,0.011027,379.85,-0.51069,417.2,0.46954,1.6,-0.09056
0.00054498,1440.4,-0.035547,0,-0.05016,1.3067,0.71248,0.013369,0.0014782,389.81,-0.47223,416.71,0.42834,1.6,-0.090948
0.00056253,1466.5,-0.034435,0,-0.00059127,1.1756,0.67745,0.01463,-0.031567,422.93,-0.34434,438.01,0.30151,1.6,-0.088102
0.00049836,1335.8,-0.034819,0,-0.089039,1.2825,0.64745,0.010978,0.022927,365.82,-0.56487,427.68,0.52781,1.6,-0.089086
0.00052373,1394.1,-0.035291,0,-0.07209,1.3112,0.68865,0.012174,0.014173,376.41,-0.52396,418.74,0.48445,1.6,-0.090293
0.00044904,1217.8,-0.033829,0,-0.11022,1.191,0.55666,0.0089519,0.032562,348.58,-0.63143,452.37,0.582,1.6,-0.086553
0.00048947,1314.9,-0.034645,0,-0.09369,1.2682,0.6317,0.010574,0.025213,362.59,-0.57732,431.66,0.53971,1.6,-0.08864
0.00037542,1213.5,-0.021766,0,-0.20346,0.2712,0.13308,0.0011378,0.024865,475.61,-0.14096,737.93,0.82057,1.6,-0.055688
0.00033767,1048,-0.024561,0,-0.18886,0.37126,0.15904,0.0018406,0.028892,403.65,-0.41881,696.03,0.78321,1.6,-0.062841
0.00038368,1055.3,-0.032407,0,-0.12996,1.0302,0.42929,0.0065785,0.037043,325.26,-0.72146,494.16,0.63252,1.6,-0.082914
0.00043767,1190,-0.033594,0,-0.11408,1.1659,0.53492,0.008504,0.033875,344.63,-0.64668,458.98,0.59187,1.6,-0.085951
0.00032942,1010.7,-0.025136,0,-0.18563,0.40119,0.16631,0.002007,0.029899,386.85,-0.48364,683.85,0.77495,1.6,-0.064311
0.00030586,891.98,-0.027604,0,-0.17057,0.56848,0.20973,0.0028975,0.033292,327.16,-0.71411,623,0.73642,1.6,-0.070625
0.00038362,1255.3,-0.01817,0,-0.22045,0.2046,0.10344,0.00053505,0.021444,496.28,-0.061176,753.68,0.86404,1.6,-0.046489
0.00038045,1235.6,-0.021153,0,-0.20648,0.25681,0.12819,0.001027,0.024287,485.28,-0.10362,743.07,0.82828,1.6,-0.054121
0.00032609,912.5,-0.030508,0,-0.14883,0.8241,0.30634,0.0045179,0.036245,306.55,-0.79371,547.94,0.6808,1.6,-0.078056
0.00037182,1025.5,-0.032102,0,-0.13341,0.99531,0.40543,0.0061532,0.037233,320.91,-0.73823,503.18,0.64133,1.6,-0.082135
0.00030471,880.8,-0.028088,0,-0.16732,0.60683,0.22127,0.0031056,0.033824,319.33,-0.74434,610.58,0.7281,1.6,-0.071864
0.00031941,897.6,-0.03012,0,-0.15211,0.78651,0.28875,0.0042241,0.035859,305.91,-0.79618,558.18,0.68918,1.6,-0.077064
0.00034992,1125.3,-0.01415,0,-0.23809,0.16157,0.073362,0.00017768,0.018381,446.84,-0.25203,743.91,0.90916,1.6,-0.036203
0.00038026,1242.7,-0.017596,0,-0.22305,0.19682,0.098579,0.00046101,0.020922,491.72,-0.078748,753.34,0.87067,1.6,-0.045019
0.00033304,1070.3,-0.0093921,0,-0.25817,0.13442,0.057946,0.0001034,0.01519,425.95,-0.33268,745.12,0.96052,1.6,-0.02403
0.00034651,1112.5,-0.013697,0,-0.24003,0.15823,0.07102,0.00015361,0.018094,441.9,-0.27113,742.94,0.91412,1.6,-0.035043
0.00035909,1208.6,-0.0040709,0,-0.2808,0.10866,0.052002,0.00019524,0.012363,481.85,-0.11688,781.67,1.0184,1.6,-0.010415
0.00035739,1200.2,-0.0042454,0,-0.28004,0.10959,0.052135,0.00019468,0.012485,478.49,-0.12985,779.95,1.0165,1.6,-0.010862
0.00033338,1072.7,-0.0091415,0,-0.25922,0.13323,0.05753,0.00010128,0.015038,426.95,-0.32885,746.08,0.96322,1.6,-0.023389
0.00056266,1468.1,-0.034629,0,-0.0042629,1.1884,0.68342,0.014683,-0.029427,420.84,-0.35241,435.75,0.31091,1.6,-0.0886
0.00081699,1985.2,0.00056962,0,0.11704,0.28765,0.047112,0.028115,0.26363,775.26,1.016,552.77,0.00055777,1.6,0.0014574
0.00041431,1471.4,-6.0478e-12,0,-0.29935,0.085952,0.049285,0.00040086,0.0086901,587.34,0.29042,825.57,1.0659,1.6,-1.4908e-19
