"Density","Energy","Grid_Velocity:0","Grid_Velocity:1","Grid_Velocity:2","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Temperature","Points:0","Points:1","Points:2"
0.00053477,1731.7,0.0030313,0,1.1246,0.095602,0.058908,-0.032541,-0.014069,690.91,0.69031,752.68,1.3255,1.6,-0.0027642
0.00051708,1657,0.0022564,0,1.1208,0.10918,0.067835,-0.028891,-0.01434,660.59,0.57322,744.1,1.3221,1.6,-0.0020576
0.00050892,1622.8,0.0019249,0,1.1192,0.11497,0.071602,-0.027278,-0.014428,646.71,0.51964,740.29,1.3206,1.6,-0.0017553
0.00050741,1616.3,0.0018502,0,1.1188,0.11629,0.072467,-0.026961,-0.014462,644.08,0.50948,739.5,1.3203,1.6,-0.0016872
0.00050677,1612.5,0.0017113,0,1.1181,0.11858,0.07402,-0.026506,-0.014662,642.47,0.50329,738.58,1.3196,1.6,-0.0015605
0.00083707,2022.9,-2.5343e-06,0,-0.3291,0.12725,-0.00020664,0.029828,0.11997,805.53,1.1328,560.63,-0.00010437,1.6,2.311e-06
0.00076451,1868.1,0.030558,0,-0.31705,0.39969,0.23356,0.028992,-0.25867,715.26,0.78431,545.05,0.010881,1.6,-0.027866
0.00077449,1891.1,0.029335,0,-0.31807,0.38673,0.22042,0.029458,-0.26058,726.02,0.82585,546.1,0.0099545,1.6,-0.02675
0.00079047,1927.8,0.027356,0,-0.31971,0.36582,0.19934,0.030065,-0.2635,743.27,0.89247,547.8,0.0084567,1.6,-0.024946
0.00080298,1955.2,0.025227,0,-0.32119,0.33506,0.1723,0.03072,-0.25432,758.17,0.94998,550.05,0.007113,1.6,-0.023004
0.00081577,1982,0.022559,0,-0.32287,0.28854,0.13625,0.031211,-0.23191,774.53,1.0131,553.12,0.0055821,1.6,-0.020572
0.0008245,1999.3,0.020292,0,-0.32416,0.24261,0.10388,0.031393,-0.20415,786.75,1.0603,555.91,0.0044042,1.6,-0.018504
0.00083335,2017.2,0.017821,0,-0.32528,0.18615,0.071671,0.031603,-0.16084,798.75,1.1067,558.38,0.0033761,1.6,-0.01625
0.00084322,2037.8,0.014614,0,-0.32654,0.12039,0.038042,0.031646,-0.10558,811.44,1.1557,560.62,0.0022278,1.6,-0.013327
0.00085108,2054.9,0.011616,0,-0.32756,0.065101,0.013044,0.03153,-0.054593,820.97,1.1924,561.97,0.0013007,1.6,-0.010592
0.0008105,1971.6,0.02393,0,-0.32208,0.31636,0.15585,0.031003,-0.24873,767.15,0.98466,551.42,0.0062942,1.6,-0.021822
0.00083866,2027.9,0.016352,0,-0.32595,0.15255,0.052532,0.031625,-0.13513,805.93,1.1344,559.84,0.0027651,1.6,-0.014911
0.00075653,1852.3,0.031831,0,-0.3158,0.43136,0.25822,0.028846,-0.2657,704.09,0.74119,542.15,0.012023,1.6,-0.029026
0.00068247,1710.7,0.047476,0,-0.29332,0.72987,0.48928,0.025058,-0.25108,595.46,0.32175,508.3,0.032527,1.6,-0.043293
0.00068336,1712.5,0.047244,0,-0.29377,0.7271,0.48742,0.025106,-0.25211,596.66,0.32642,508.67,0.032117,1.6,-0.043081
0.00069024,1726.2,0.045416,0,-0.2972,0.70446,0.47164,0.025475,-0.26002,606.23,0.36336,511.68,0.028989,1.6,-0.041415
0.00069168,1729.1,0.045068,0,-0.29782,0.70006,0.46846,0.0256,-0.26169,608.18,0.37088,512.25,0.028418,1.6,-0.041097
0.00069871,1742.8,0.043252,0,-0.30098,0.67512,0.44964,0.025996,-0.26972,618.23,0.40968,515.47,0.025543,1.6,-0.039441
0.00070192,1749.3,0.042572,0,-0.30209,0.66531,0.44221,0.026266,-0.27286,622.56,0.42642,516.72,0.024529,1.6,-0.038821
0.00070964,1764.2,0.040865,0,-0.30478,0.63663,0.41983,0.026562,-0.2796,633.76,0.46965,520.29,0.022077,1.6,-0.037264
0.00071531,1774.7,0.039534,0,-0.30671,0.61241,0.40074,0.027003,-0.28246,642.42,0.50308,523.2,0.020318,1.6,-0.03605
0.00074556,1831,0.033657,0,-0.31401,0.47816,0.29449,0.028426,-0.27701,688.34,0.68038,537.87,0.013658,1.6,-0.030691
0.00073812,1817.5,0.035053,0,-0.31243,0.51424,0.32264,0.028271,-0.28227,676.77,0.63572,534.14,0.015097,1.6,-0.031965
0.00067409,1693.2,0.049364,0,-0.28952,0.75272,0.50327,0.024767,-0.2422,584.56,0.27968,505.21,0.035994,1.6,-0.045014
0.00067334,1691.7,0.049533,0,-0.28916,0.75475,0.50447,0.024747,-0.2414,583.58,0.27592,504.93,0.036315,1.6,-0.045168
0.00072209,1787.2,0.038135,0,-0.30865,0.5827,0.37741,0.027267,-0.28415,652.8,0.54316,526.68,0.018545,1.6,-0.034775
0.00073145,1805.1,0.036378,0,-0.31089,0.54533,0.347,0.027868,-0.28589,666.55,0.59624,530.89,0.016502,1.6,-0.033173
0.00066376,1671,0.051364,0,-0.2852,0.7767,0.51619,0.024334,-0.23129,571.83,0.23053,501.9,0.039927,1.6,-0.046839
0.00066301,1669.4,0.0515,0,-0.2849,0.7783,0.51701,0.024305,-0.23048,570.93,0.22706,501.67,0.040203,1.6,-0.046962
0.00065259,1646.3,0.053209,0,-0.28093,0.79808,0.52634,0.023291,-0.21815,558.85,0.18042,498.9,0.043826,1.6,-0.048521
0.00065171,1644.3,0.053347,0,-0.2806,0.79971,0.52711,0.023154,-0.21708,557.84,0.17653,498.67,0.044123,1.6,-0.048647
0.00065085,1642.5,0.053554,0,-0.28009,0.80201,0.52833,0.023031,-0.21588,556.74,0.17227,498.34,0.044593,1.6,-0.048836
0.00064487,1630.3,0.055181,0,-0.27601,0.82028,0.53841,0.021972,-0.20729,548.75,0.14142,495.75,0.048306,1.6,-0.050319
0.00063825,1616.2,0.056891,0,-0.2714,0.83704,0.54718,0.021219,-0.19616,540.47,0.10946,493.33,0.05251,1.6,-0.051879
0.00063769,1615,0.05704,0,-0.271,0.83847,0.54793,0.021152,-0.1952,539.77,0.10674,493.12,0.052878,1.6,-0.052014
0.00063698,1613.5,0.057234,0,-0.27043,0.83998,0.54867,0.021092,-0.19382,538.93,0.1035,492.9,0.053397,1.6,-0.052191
0.00063157,1601.9,0.058912,0,-0.26553,0.85346,0.55582,0.020233,-0.18283,532.22,0.077594,490.94,0.057863,1.6,-0.053721
0.00062747,1592.8,0.060205,0,-0.26144,0.8616,0.55971,0.019724,-0.17396,527.47,0.059257,489.74,0.061593,1.6,-0.0549
0.00062568,1588.8,0.060784,0,-0.2596,0.86521,0.56147,0.019442,-0.16997,525.39,0.051248,489.2,0.063272,1.6,-0.055429
0.00062375,1584.6,0.061632,0,-0.25669,0.86992,0.56392,0.019172,-0.16495,523.03,0.04211,488.5,0.065926,1.6,-0.056202
0.00062128,1579.1,0.062578,0,-0.25344,0.87509,0.56645,0.018652,-0.15886,520.13,0.030912,487.73,0.068886,1.6,-0.057065
0.00061921,1574.6,0.063622,0,-0.24957,0.88001,0.56898,0.018265,-0.15285,517.61,0.021195,486.99,0.072422,1.6,-0.058016
0.00061761,1571.1,0.064438,0,-0.24654,0.88388,0.57102,0.017873,-0.1481,515.65,0.013626,486.41,0.075179,1.6,-0.05876
0.00061718,1570.2,0.064754,0,-0.24531,0.88528,0.57183,0.017816,-0.14656,515.07,0.011374,486.19,0.076303,1.6,-0.059048
0.000615,1565.9,0.066677,0,-0.23754,0.89345,0.57663,0.017042,-0.13806,511.95,-0.00064679,484.97,0.08339,1.6,-0.060802
0.00061383,1563.3,0.067264,0,-0.23508,0.8958,0.57756,0.016803,-0.13511,510.61,-0.0058355,484.62,0.085629,1.6,-0.061338
0.00061153,1558.2,0.068648,0,-0.22892,0.90024,0.5791,0.016487,-0.12961,508.02,-0.015827,483.98,0.091249,1.6,-0.062599
0.00060965,1554.1,0.069771,0,-0.22396,0.90397,0.58046,0.016131,-0.12502,505.89,-0.024059,483.43,0.095777,1.6,-0.063624
0.00060794,1550.1,0.070439,0,-0.22076,0.90548,0.58028,0.015925,-0.12203,504.26,-0.030329,483.23,0.098694,1.6,-0.064233
0.0006029,1538.1,0.072361,0,-0.21137,0.90981,0.57953,0.01547,-0.11347,499.49,-0.048758,482.66,0.10725,1.6,-0.065985
0.00059693,1523.9,0.074656,0,-0.19911,0.91306,0.57727,0.015175,-0.10406,494.2,-0.069201,482.32,0.11843,1.6,-0.068078
0.00059565,1520.9,0.075168,0,-0.19633,0.91386,0.57683,0.015125,-0.10203,493.05,-0.073635,482.23,0.12097,1.6,-0.068545
0.00058902,1505.5,0.077994,0,-0.17954,0.91974,0.57531,0.014962,-0.091759,486.87,-0.097489,481.55,0.13628,1.6,-0.071122
0.00059335,1515.5,0.076138,0,-0.19056,0.91593,0.57633,0.015089,-0.098423,490.9,-0.081913,481.99,0.12623,1.6,-0.06943
0.00058742,1502.4,0.079087,0,-0.17235,0.92515,0.57713,0.014986,-0.088816,484.79,-0.10553,480.79,0.14284,1.6,-0.072119
0.00058476,1497.4,0.081026,0,-0.15958,0.93449,0.58035,0.01502,-0.083875,481.27,-0.1191,479.48,0.15448,1.6,-0.073887
0.00058118,1490.6,0.083077,0,-0.14465,0.94858,0.58508,0.015104,-0.078,476.24,-0.13852,477.39,0.1681,1.6,-0.075758
0.00058022,1488.8,0.083664,0,-0.14036,0.95279,0.58658,0.015132,-0.076352,474.82,-0.14401,476.76,0.172,1.6,-0.076292
0.00057866,1486.4,0.084756,0,-0.13143,0.96443,0.59137,0.015218,-0.073369,471.71,-0.15602,474.9,0.18015,1.6,-0.077288
0.00057626,1482.8,0.086503,0,-0.1172,0.98308,0.59914,0.015365,-0.068657,466.8,-0.17497,471.92,0.19313,1.6,-0.078881
0.00057563,1481.8,0.086898,0,-0.11394,0.98726,0.60079,0.015401,-0.067548,465.63,-0.17951,471.25,0.1961,1.6,-0.079242
0.00057535,1482.4,0.087631,0,-0.10694,0.99772,0.6059,0.015438,-0.065943,463.69,-0.18699,469.52,0.20248,1.6,-0.07991
0.00057421,1484.7,0.090541,0,-0.079147,1.0393,0.62623,0.015624,-0.059558,455.98,-0.21676,462.63,0.22783,1.6,-0.082564
0.00057335,1485.8,0.092233,0,-0.059478,1.0668,0.63898,0.015681,-0.054809,450.69,-0.23716,457.95,0.24576,1.6,-0.084107
0.00057268,1487.5,0.093974,0,-0.039229,1.0954,0.65244,0.015752,-0.050104,445.38,-0.2577,453.08,0.26423,1.6,-0.085694
0.00042763,1504.4,0.013113,0,0.84268,0.11197,0.065726,-0.0029691,0.01312,599.65,0.33793,816.93,1.0684,1.6,-0.011957
0.00042766,1504.6,0.013129,0,0.84259,0.11199,0.065748,-0.0029675,0.013123,599.73,0.33825,816.98,1.0684,1.6,-0.011972
0.0004283,1507.5,0.013605,0,0.84025,0.11293,0.066432,-0.0029186,0.013269,600.85,0.34258,817.27,1.0662,1.6,-0.012406
0.0005699,1495.8,0.099907,0,0.062121,1.2255,0.70964,0.015655,-0.028707,421.19,-0.35109,430.56,0.35665,1.6,-0.091104
0.00057164,1493.7,0.097965,0,0.021718,1.1724,0.68764,0.015854,-0.037849,431.44,-0.3115,439.7,0.3198,1.6,-0.089334
0.00056305,1487.2,0.10168,0,0.12004,1.2859,0.72768,0.015044,-0.01476,406.63,-0.40727,420.74,0.40946,1.6,-0.092722
0.00056831,1494.6,0.1006,0,0.080883,1.2472,0.71728,0.015474,-0.024355,416.49,-0.36924,426.94,0.37376,1.6,-0.091737
0.00054857,1459.3,0.10233,0,0.18427,1.3216,0.72498,0.014079,-0.00029227,392.01,-0.46374,416.31,0.46804,1.6,-0.093312
0.00055954,1481.1,0.10202,0,0.13909,1.3,0.72941,0.014775,-0.010289,402.15,-0.42458,418.71,0.42684,1.6,-0.093029
0.00057227,1492.1,0.096629,0,8.3285e-05,1.1445,0.67531,0.015858,-0.042508,436.68,-0.29128,444.55,0.30008,1.6,-0.088115
0.00052065,1395.1,0.10175,0,0.24819,1.3161,0.68856,0.012676,0.013278,375.78,-0.52639,420.5,0.52633,1.6,-0.092788
0.00054309,1447.3,0.1023,0,0.20063,1.3243,0.71939,0.01376,0.0031504,388.28,-0.47816,416.52,0.48295,1.6,-0.093289
0.00047274,1276.5,0.099947,0,0.30766,1.2556,0.60739,0.010686,0.025997,354.19,-0.60976,436.57,0.58055,1.6,-0.09114
0.00051225,1374.7,0.10148,0,0.26125,1.3083,0.67525,0.01229,0.016098,371.7,-0.54215,422.8,0.53823,1.6,-0.092537
0.00032169,952.24,0.070369,0,0.56979,0.34318,0.13723,0.0014899,0.026378,368.71,-0.55369,667.72,0.81959,1.6,-0.064169
0.00031456,926.24,0.077544,0,0.5287,0.46196,0.17863,0.0025069,0.029993,349.53,-0.62774,647.35,0.78212,1.6,-0.070712
0.00041099,1121.9,0.09686,0,0.36312,1.1222,0.48917,0.0083114,0.03456,331.65,-0.69679,470.32,0.63112,1.6,-0.088326
0.00046167,1248.8,0.099463,0,0.31849,1.2361,0.58717,0.010236,0.028029,349.73,-0.62696,441.51,0.59043,1.6,-0.090699
0.00031447,923.87,0.079009,0,0.51962,0.49326,0.18991,0.0027567,0.03087,345.91,-0.64173,640.83,0.77384,1.6,-0.072047
0.00032143,926.83,0.085242,0,0.47726,0.6593,0.25178,0.0039862,0.034647,330.4,-0.70163,598.94,0.73521,1.6,-0.077732
0.00034918,1053.5,0.06106,0,0.61762,0.2513,0.11048,0.00057114,0.023471,414.07,-0.37855,690.76,0.8632,1.6,-0.05568
0.00032498,963.44,0.06879,0,0.57828,0.32356,0.13088,0.0013119,0.025764,374.38,-0.53179,671.09,0.82733,1.6,-0.062729
0.00035743,995.4,0.092396,0,0.41614,0.9252,0.36909,0.0061107,0.03717,321.06,-0.73766,523.56,0.67947,1.6,-0.084255
0.00040024,1095.6,0.096162,0,0.37279,1.0909,0.46693,0.0078771,0.035463,328.55,-0.70875,478.53,0.63995,1.6,-0.087689
0.00032474,931.5,0.086452,0,0.46812,0.69846,0.26728,0.0042827,0.035319,327.72,-0.71196,588.08,0.72687,1.6,-0.078835
0.00035009,979.59,0.091458,0,0.42535,0.88644,0.34975,0.0057541,0.03712,321.03,-0.73778,534.51,0.68787,1.6,-0.0834
0.00039479,1263,0.050589,0,0.66729,0.19876,0.10214,-0.00014002,0.021537,499.69,-0.047996,737.25,0.90849,1.6,-0.046132
0.0003553,1079.1,0.059567,0,0.62492,0.24137,0.10834,0.00045991,0.023159,424.71,-0.3375,696.22,0.86986,1.6,-0.054319
0.00043345,1482.4,0.03816,0,0.72382,0.16425,0.096165,-0.00085473,0.019568,588.52,0.29496,790.97,0.96005,1.6,-0.034798
0.00039951,1287.4,0.049406,0,0.67275,0.19468,0.10164,-0.00020972,0.021325,509.55,-0.0099106,742.91,0.91347,1.6,-0.045053
0.00044285,1574.3,0.024267,0,0.78757,0.13385,0.081759,-0.0018193,0.016532,626.59,0.44196,824.3,1.0182,1.6,-0.022129
0.00044302,1574.2,0.024722,0,0.78542,0.13483,0.082359,-0.0017772,0.01666,626.49,0.44159,823.86,1.0162,1.6,-0.022544
0.00043458,1490.1,0.037505,0,0.72679,0.16275,0.095667,-0.00089542,0.019459,591.67,0.30714,793.15,0.96275,1.6,-0.0342
0.00057221,1493.5,0.097342,0,0.010375,1.1578,0.68155,0.015903,-0.040481,434.37,-0.30019,442.25,0.30946,1.6,-0.088766
0.00047379,1590.1,-0.0027661,0,1.1332,0.059909,0.00083173,-0.038817,-0.00037334,635.39,0.47594,781.35,1.3333,1.6,0.0025224
0.00049972,1571.5,1.8494e-12,0,1.1087,0.14408,0.091375,-0.020952,-0.016638,624.96,0.43568,728.59,1.311,1.6,2.7105e-20
0.00039026,1268,2.27e-11,0,0.92577,0.10481,0.054003,-0.0043051,0.0097692,505.66,-0.024948,754.41,1.1442,1.6,0
