"Density","Energy","Grid_Velocity:0","Grid_Velocity:1","Grid_Velocity:2","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Temperature","Points:0","Points:1","Points:2"
0.00041195,1360.7,0.0074077,0,0.87079,0.11462,0.062853,-0.0035854,0.012145,542.26,0.11639,766.75,1.1172,1.6,-0.0069522
0.00034764,1072,-0.0043897,0,1.0804,0.091136,-0.026235,-0.031763,0.0047352,427.82,-0.32549,716.97,1.314,1.6,0.0041198
0.00032089,1042,-0.0074429,0,1.0664,0.12376,-0.040869,-0.033436,0.0076366,415.01,-0.37495,753.77,1.3008,1.6,0.0069853
0.00054274,1754.7,0.0050063,0,1.0804,0.13793,0.095671,-0.024531,-0.017794,698.16,0.7183,749.36,1.314,1.6,-0.0046985
0.00082961,2007.4,-0.0026631,0,-0.31965,0.17471,0.010672,0.029347,0.16347,795.34,1.0935,558.49,6.7763e-21,1.6,0.0024993
0.00081522,1979.1,-0.0060637,0,-0.31938,0.27653,0.036851,0.028443,0.25583,775.02,1.015,553.85,0.00026157,1.6,0.0056909
0.00084132,2032.1,0.00085087,0,-0.31965,0.099369,-0.0022759,0.030205,0.089913,810.22,1.1509,561.04,0,1.6,-0.00079855
0.00085106,2054.3,0.0099956,0,-0.3183,0.056466,0.010397,0.0314,-0.044917,820.96,1.1924,561.98,0.0012668,1.6,-0.0093811
0.00041858,1403.9,0.010354,0,0.85318,0.11766,0.066125,-0.0032089,0.012886,559.37,0.18244,778.11,1.1007,1.6,-0.0097171
0.00043675,1460.9,0.007144,0,1.101,0.053618,0.0061526,-0.02887,0.0067317,583.9,0.27715,778.03,1.3333,1.6,-0.0067048
0.00047621,1616.2,0.0093568,0,1.101,0.056569,0.018875,-0.030256,0.010308,645.89,0.51647,790.16,1.3333,1.6,-0.0087815
0.00042441,1368.4,0.00017533,0,1.101,0.055733,0.0028747,-0.031441,0.0035375,546.87,0.13416,750.68,1.3333,1.6,-0.00016455
0.0004191,1357.2,0.0014517,0,1.101,0.054639,0.0016364,-0.030595,0.0029366,542.41,0.11696,754.1,1.3333,1.6,-0.0013625
0.00040684,1338,0.0049512,0,1.101,0.051671,-0.0026377,-0.028176,0.0030635,534.78,0.087495,765.8,1.3333,1.6,-0.0046467
0.00053184,1810.1,0.0088534,0,1.0988,0.06473,0.031507,-0.032672,-0.0040469,723.16,0.8148,791.98,1.3313,1.6,-0.008309
0.00058509,1995.7,0.0083724,0,1.0968,0.072708,0.043712,-0.034977,-0.017812,797.09,1.1002,793.68,1.3293,1.6,-0.0078576
0.00058854,1997.4,0.0078382,0,1.0944,0.083959,0.055963,-0.034127,-0.017079,797.37,1.1013,789.32,1.3271,1.6,-0.0073562
0.00058975,1992.9,0.0074555,0,1.0927,0.092211,0.064714,-0.033421,-0.016647,795.28,1.0933,785.61,1.3255,1.6,-0.0069971
0.00056918,1895,0.0066875,0,1.089,0.1084,0.076113,-0.030295,-0.016733,755.51,0.93973,773.05,1.322,1.6,-0.0062763
0.00056004,1851.5,0.006359,0,1.0874,0.11536,0.081004,-0.028932,-0.016802,737.83,0.87147,767.48,1.3206,1.6,-0.005968
0.00055819,1842.7,0.0062849,0,1.0871,0.11691,0.082094,-0.02865,-0.016796,734.26,0.85767,766.35,1.3202,1.6,-0.0058985
0.00055654,1833.2,0.0061469,0,1.0864,0.11919,0.083573,-0.02821,-0.016911,730.37,0.84263,764.5,1.3196,1.6,-0.005769
0.00083529,2018.6,-0.0013223,0,-0.31976,0.13456,0.00039208,0.029688,0.12699,803.35,1.1244,560.31,-0.00010181,1.6,0.001241
0.00076719,1873.2,0.02842,0,-0.30818,0.38983,0.22766,0.028899,-0.25426,718.7,0.79761,545.77,0.010768,1.6,-0.026672
0.00077691,1895.5,0.027227,0,-0.30916,0.37636,0.21426,0.029358,-0.25538,729.26,0.83837,546.83,0.0098466,1.6,-0.025553
0.00079248,1931.2,0.025298,0,-0.31075,0.35463,0.19275,0.029945,-0.25703,746.2,0.90376,548.56,0.0083562,1.6,-0.023742
0.00080465,1957.7,0.023223,0,-0.31217,0.32332,0.16567,0.030591,-0.24668,760.75,0.95993,550.78,0.0070205,1.6,-0.021795
0.00081708,1983.8,0.020624,0,-0.31379,0.27641,0.12986,0.031076,-0.22305,776.67,1.0214,553.76,0.0054997,1.6,-0.019356
0.00082558,2000.6,0.018416,0,-0.31504,0.23039,0.097907,0.031256,-0.19445,788.54,1.0672,556.44,0.0043303,1.6,-0.017284
0.00083421,2018.2,0.01601,0,-0.31613,0.17439,0.066518,0.031474,-0.15078,800.1,1.1119,558.75,0.0033116,1.6,-0.015026
0.00084369,2038.2,0.01289,0,-0.31734,0.10978,0.034049,0.031517,-0.095373,812.16,1.1584,560.81,0.0021753,1.6,-0.012098
0.00081196,1973.7,0.021959,0,-0.31304,0.30429,0.1492,0.030866,-0.24037,769.51,0.99378,552.13,0.0062067,1.6,-0.020609
0.00083938,2028.8,0.014581,0,-0.31677,0.14106,0.047868,0.031496,-0.12485,807.02,1.1386,560.12,0.0027061,1.6,-0.013684
0.00075933,1857.7,0.029661,0,-0.30697,0.42153,0.25236,0.028756,-0.26179,707.7,0.75511,542.92,0.011906,1.6,-0.027837
0.00068604,1717.8,0.044952,0,-0.28518,0.72005,0.48476,0.024979,-0.2513,600,0.3393,509.52,0.03235,1.6,-0.042188
0.00068692,1719.5,0.044725,0,-0.28562,0.71727,0.48287,0.025026,-0.25229,601.2,0.34395,509.89,0.031942,1.6,-0.041975
0.00069376,1733.1,0.042935,0,-0.28895,0.69458,0.46687,0.025397,-0.25991,610.74,0.38078,512.87,0.028821,1.6,-0.040296
0.00069519,1736,0.042594,0,-0.28955,0.69017,0.46364,0.025522,-0.26152,612.68,0.38827,513.44,0.02825,1.6,-0.039976
0.00070218,1749.6,0.040818,0,-0.29261,0.66517,0.4446,0.02592,-0.2692,622.7,0.42693,516.64,0.025383,1.6,-0.038308
0.00070536,1756,0.040152,0,-0.29369,0.65534,0.43708,0.026189,-0.27219,627.01,0.44358,517.87,0.024371,1.6,-0.037684
0.00071301,1770.8,0.038483,0,-0.29629,0.62664,0.41449,0.026486,-0.27853,638.13,0.48653,521.4,0.021925,1.6,-0.036117
0.00071863,1781.2,0.037182,0,-0.29816,0.60244,0.39529,0.026925,-0.28107,646.73,0.51972,524.28,0.020171,1.6,-0.034896
0.00074853,1836.7,0.031442,0,-0.30523,0.46837,0.28869,0.028339,-0.27382,692.18,0.69519,538.72,0.013534,1.6,-0.029509
0.00074119,1823.3,0.032805,0,-0.30371,0.50439,0.31688,0.028188,-0.27954,680.74,0.65104,535.05,0.014968,1.6,-0.030788
0.00067772,1700.5,0.046802,0,-0.2815,0.74287,0.49897,0.024688,-0.24268,589.16,0.29744,506.46,0.03581,1.6,-0.043924
0.00067697,1698.9,0.046968,0,-0.28116,0.7449,0.50019,0.024667,-0.2419,588.19,0.2937,506.18,0.03613,1.6,-0.04408
0.00072534,1793.5,0.035815,0,-0.30004,0.57276,0.37183,0.027188,-0.28236,657.02,0.55947,527.71,0.018404,1.6,-0.033613
0.00073459,1811.2,0.034099,0,-0.30221,0.53544,0.3413,0.027787,-0.28357,670.63,0.61201,531.86,0.016367,1.6,-0.032003
0.00066747,1678.5,0.048763,0,-0.27731,0.76673,0.51213,0.024254,-0.23202,576.52,0.24863,503.19,0.039736,1.6,-0.045765
0.00066673,1676.9,0.048896,0,-0.27702,0.76833,0.51296,0.024225,-0.23122,575.62,0.24518,502.97,0.040011,1.6,-0.045889
0.00065641,1654.1,0.050572,0,-0.27317,0.78801,0.52254,0.023211,-0.21911,563.63,0.19889,500.24,0.043628,1.6,-0.047463
0.00065555,1652.2,0.050708,0,-0.27285,0.78963,0.52333,0.023076,-0.21806,562.63,0.19503,500.01,0.043925,1.6,-0.04759
0.00065469,1650.4,0.050911,0,-0.27235,0.79192,0.52458,0.022952,-0.21688,561.54,0.1908,499.69,0.044393,1.6,-0.047781
0.00064878,1638.3,0.052508,0,-0.2684,0.81014,0.53487,0.02189,-0.20847,553.6,0.16015,497.11,0.048101,1.6,-0.04928
0.00064221,1624.4,0.054188,0,-0.26393,0.82693,0.54387,0.021133,-0.19752,545.35,0.12828,494.71,0.052298,1.6,-0.050857
0.00064165,1623.2,0.054334,0,-0.26354,0.82836,0.54464,0.021067,-0.19657,544.64,0.12557,494.51,0.052665,1.6,-0.050994
0.00064094,1621.7,0.054525,0,-0.26299,0.82988,0.54541,0.021007,-0.19521,543.8,0.12232,494.29,0.053184,1.6,-0.051173
0.00063555,1610.2,0.056175,0,-0.25823,0.84345,0.55278,0.020158,-0.18437,537.08,0.096379,492.32,0.057643,1.6,-0.052721
0.00063145,1601.1,0.057448,0,-0.25427,0.85171,0.55685,0.019655,-0.1756,532.31,0.077949,491.11,0.061368,1.6,-0.053916
0.00062967,1597.1,0.058018,0,-0.25248,0.85538,0.5587,0.019379,-0.17166,530.22,0.069894,490.57,0.063045,1.6,-0.054451
0.00062774,1593,0.058854,0,-0.24965,0.86018,0.56126,0.019114,-0.1667,527.83,0.060656,489.86,0.065696,1.6,-0.055235
0.00062526,1587.5,0.059786,0,-0.2465,0.86548,0.56393,0.018609,-0.16067,524.9,0.049346,489.08,0.068653,1.6,-0.05611
0.00062316,1582.9,0.060816,0,-0.24274,0.87055,0.56659,0.018241,-0.15472,522.33,0.039421,488.32,0.072185,1.6,-0.057077
0.00062153,1579.4,0.061621,0,-0.23981,0.87454,0.56872,0.017867,-0.15002,520.33,0.031694,487.73,0.074938,1.6,-0.057832
0.00062109,1578.5,0.061932,0,-0.23861,0.87598,0.56956,0.017812,-0.14849,519.73,0.029369,487.51,0.076061,1.6,-0.058124
0.00061883,1574.1,0.063832,0,-0.23107,0.88447,0.57456,0.017087,-0.14008,516.49,0.016885,486.24,0.08314,1.6,-0.059907
0.00061764,1571.4,0.064413,0,-0.22868,0.88691,0.57556,0.016861,-0.13716,515.12,0.011572,485.88,0.085378,1.6,-0.060452
0.00061529,1566.3,0.065782,0,-0.2227,0.89159,0.57727,0.016566,-0.1317,512.45,0.0012756,485.21,0.090992,1.6,-0.061737
0.00061338,1562.1,0.066893,0,-0.21788,0.89551,0.57875,0.016233,-0.12716,510.25,-0.0072081,484.64,0.095516,1.6,-0.06278
0.00061166,1558,0.067555,0,-0.21478,0.89714,0.57865,0.016046,-0.12418,508.6,-0.013604,484.42,0.09843,1.6,-0.063401
0.00060658,1546.1,0.06946,0,-0.20566,0.90177,0.57813,0.015624,-0.11568,503.73,-0.032403,483.8,0.10698,1.6,-0.065189
0.00060057,1531.8,0.071739,0,-0.19376,0.90539,0.57611,0.015368,-0.10631,498.33,-0.053257,483.4,0.11815,1.6,-0.067328
0.00059928,1528.7,0.072248,0,-0.19106,0.90627,0.57574,0.015325,-0.10429,497.15,-0.057782,483.31,0.12068,1.6,-0.067806
0.00059255,1513.2,0.075061,0,-0.17476,0.91251,0.57443,0.015205,-0.094053,490.84,-0.082178,482.58,0.13599,1.6,-0.070446
0.00059694,1523.3,0.073214,0,-0.18546,0.90847,0.57531,0.015301,-0.1007,494.96,-0.066252,483.05,0.12594,1.6,-0.068712
0.0005909,1510,0.076152,0,-0.16778,0.91801,0.5763,0.015237,-0.091124,488.7,-0.090433,481.82,0.14254,1.6,-0.071469
0.00058814,1504.8,0.078087,0,-0.15538,0.92747,0.57959,0.015285,-0.086206,485.09,-0.10435,480.51,0.15418,1.6,-0.073286
0.00058446,1497.8,0.08014,0,-0.14088,0.94163,0.58437,0.015375,-0.080359,479.96,-0.12415,478.42,0.16779,1.6,-0.075212
0.00058346,1496,0.080727,0,-0.13672,0.94586,0.58588,0.015406,-0.078719,478.51,-0.12976,477.8,0.17169,1.6,-0.075763
0.00058183,1493.4,0.081824,0,-0.12804,0.95751,0.59068,0.015494,-0.07576,475.35,-0.14195,475.96,0.17983,1.6,-0.076793
0.00057931,1489.7,0.083578,0,-0.11422,0.97616,0.59847,0.015645,-0.071084,470.37,-0.16119,473.03,0.1928,1.6,-0.078439
0.00057865,1488.6,0.083975,0,-0.11106,0.98034,0.60012,0.01568,-0.069984,469.18,-0.1658,472.37,0.19577,1.6,-0.078812
0.00057831,1489.1,0.084716,0,-0.10426,0.99081,0.60525,0.015714,-0.068401,467.21,-0.1734,470.65,0.20215,1.6,-0.079507
0.00057698,1491.2,0.087654,0,-0.077264,1.0325,0.62565,0.015893,-0.062107,459.38,-0.20363,463.84,0.22749,1.6,-0.082265
0.00057601,1492.2,0.089378,0,-0.05816,1.06,0.63849,0.015943,-0.057421,454.03,-0.2243,459.2,0.24542,1.6,-0.083882
0.00057524,1493.8,0.09115,0,-0.038493,1.0887,0.65205,0.016006,-0.05278,448.64,-0.2451,454.37,0.26387,1.6,-0.085546
0.00043155,1488.5,0.01612,0,0.81872,0.1236,0.072531,-0.0024721,0.014337,592.86,0.31174,800.35,1.0684,1.6,-0.015129
0.00043158,1488.7,0.016136,0,0.81863,0.12363,0.072553,-0.0024702,0.014341,592.93,0.312,800.39,1.0683,1.6,-0.015144
0.0004322,1491.3,0.016588,0,0.81635,0.12457,0.073241,-0.0024161,0.014488,593.94,0.31591,800.6,1.0662,1.6,-0.015568
0.00057224,1502.3,0.097321,0,0.059957,1.22,0.71026,0.015887,-0.031668,424.15,-0.33965,431.81,0.35627,1.6,-0.091337
0.00057402,1500,0.095272,0,0.020709,1.1663,0.68773,0.016093,-0.0407,434.53,-0.29957,441.01,0.31944,1.6,-0.089415
0.00056556,1494.5,0.099277,0,0.11623,1.2819,0.72945,0.015274,-0.017806,409.42,-0.39653,421.74,0.40908,1.6,-0.093173
0.00057068,1501.4,0.09807,0,0.078184,1.2421,0.71824,0.015705,-0.027354,419.39,-0.35803,428.13,0.37338,1.6,-0.092041
0.00055165,1468,0.10016,0,0.17863,1.3201,0.72862,0.014326,-0.0032957,394.63,-0.4536,416.76,0.46765,1.6,-0.094005
0.00056218,1488.7,0.09968,0,0.13474,1.2967,0.73168,0.015009,-0.013338,404.88,-0.41405,419.57,0.42645,1.6,-0.093551
0.0005747,1498.4,0.093887,0,-0.00030662,1.1381,0.6752,0.016102,-0.045298,439.83,-0.2791,445.86,0.29971,1.6,-0.088115
0.00052485,1406.2,0.099862,0,0.24074,1.3182,0.69487,0.012962,0.010535,378.38,-0.51637,420.01,0.52594,1.6,-0.093722
0.00054639,1456.5,0.1002,0,0.19452,1.3236,0.72362,0.014015,0.0001883,390.87,-0.46812,416.78,0.48256,1.6,-0.094043
0.00047853,1290.6,0.098344,0,0.29853,1.2629,0.61702,0.011025,0.023836,356.84,-0.59951,434.51,0.58017,1.6,-0.092298
0.00051675,1386.4,0.099646,0,0.25343,1.3113,0.68222,0.012587,0.013449,374.31,-0.53209,422.04,0.53785,1.6,-0.093519
0.00032953,967.46,0.070658,0,0.55334,0.35644,0.14532,0.0019918,0.027258,373.67,-0.53456,660.57,0.81932,1.6,-0.066313
0.00031978,932,0.077464,0,0.51339,0.4782,0.18674,0.0029598,0.030622,350.3,-0.62479,638.15,0.78182,1.6,-0.072701
0.00041749,1135.8,0.095568,0,0.35242,1.1353,0.50044,0.0086802,0.033236,333.74,-0.6887,465.91,0.63075,1.6,-0.089692
0.00046771,1263.2,0.097918,0,0.30906,1.2445,0.59732,0.010584,0.026013,352.36,-0.61683,439.06,0.59006,1.6,-0.091897
0.00031935,928.33,0.078851,0,0.50456,0.51012,0.19806,0.0032001,0.031428,346.05,-0.64118,631.29,0.77354,1.6,-0.074003
0.00032566,929.19,0.084737,0,0.46337,0.67802,0.26029,0.0043832,0.034766,329.18,-0.70632,588.99,0.73488,1.6,-0.079527
0.00036007,1077.4,0.061804,0,0.59985,0.26171,0.11819,0.0011213,0.024439,422.87,-0.34458,684.11,0.86297,1.6,-0.058004
0.00033347,980.8,0.069157,0,0.5616,0.33622,0.13895,0.0018222,0.026684,380.27,-0.50908,664.28,0.82707,1.6,-0.064905
0.00036295,1003.9,0.091443,0,0.40396,0.94257,0.37931,0.0064822,0.036603,321.45,-0.73616,516.22,0.67912,1.6,-0.08582
0.00040667,1108.9,0.094929,0,0.36183,1.1048,0.47817,0.0082469,0.034288,330.43,-0.7015,473.64,0.63958,1.6,-0.089092
0.00032908,934.39,0.085876,0,0.45449,0.7173,0.27598,0.0046738,0.035342,326.59,-0.71631,578.34,0.72654,1.6,-0.080596
0.00035536,986.95,0.090569,0,0.41292,0.9043,0.35966,0.0061259,0.036663,321.08,-0.73757,526.67,0.68753,1.6,-0.085
0.00040546,1279.8,0.05183,0,0.64815,0.20871,0.10947,0.00046512,0.022495,505.75,-0.024576,726.59,0.9083,1.6,-0.048643
0.00036651,1103.7,0.060383,0,0.60695,0.25151,0.11602,0.0010168,0.024116,433.79,-0.30244,689.35,0.86963,1.6,-0.056671
0.00044037,1476.4,0.03998,0,0.70313,0.1753,0.10326,-0.00020268,0.02067,585.52,0.28339,774.58,0.9599,1.6,-0.037522
0.00040993,1302.4,0.050702,0,0.65346,0.2047,0.10895,0.00040056,0.022299,514.91,0.010766,731.65,0.91328,1.6,-0.047584
0.00044629,1552.1,0.026737,0,0.76512,0.14561,0.088652,-0.0011995,0.017771,617.17,0.40561,805.67,1.0181,1.6,-0.025093
0.00044655,1552.3,0.027171,0,0.76304,0.14657,0.089264,-0.0011542,0.017894,617.22,0.40579,805.25,1.0161,1.6,-0.0255
0.00044129,1483,0.039355,0,0.70601,0.17384,0.10274,-0.00024307,0.020566,588.22,0.2938,776.54,0.9626,1.6,-0.036936
0.00057461,1499.8,0.094622,0,0.0096898,1.1514,0.68151,0.016145,-0.043302,437.49,-0.28812,443.57,0.30909,1.6,-0.088804
0.00042435,1362.4,-6.8772e-12,0,1.1002,0.056443,0.002008,-0.031798,0.0034149,544.48,0.12496,747.51,1.3326,1.6,0
0.00047891,1495.5,2.9486e-11,0,1.0445,0.15131,0.094235,-0.012285,-0.010163,594.36,0.31754,723.01,1.2802,1.6,0
0.00039289,1232.4,-2.773e-11,0,0.93549,0.11666,0.059966,-0.0046992,0.007368,491.09,-0.081183,728.2,1.178,1.6,-5.421e-20
