"Density","Energy","Grid_Velocity:0","Grid_Velocity:1","Grid_Velocity:2","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Temperature","Points:0","Points:1","Points:2"
0.00044261,1254.6,-0.0086051,0,-0.62651,0.17842,0.096687,-0.012962,-0.017286,497.4,-0.056822,654.72,1.3071,1.6,-0.013833
0.00044442,1258.4,-0.0084323,0,-0.62556,0.18234,0.099302,-0.01241,-0.01735,498.7,-0.051809,653.75,1.3056,1.6,-0.013555
0.00044578,1263.3,-0.008301,0,-0.62476,0.18368,0.10051,-0.012039,-0.017154,500.6,-0.044476,654.23,1.3043,1.6,-0.013344
0.00045303,1290.7,-0.0076216,0,-0.62056,0.18995,0.10646,-0.010138,-0.016072,511.1,-0.0039286,657.27,1.2976,1.6,-0.012252
0.00045753,1310.2,-0.0072356,0,-0.61781,0.18974,0.10795,-0.0093104,-0.014833,518.84,0.025935,660.63,1.2931,1.6,-0.011631
0.00046229,1331.3,-0.0067482,0,-0.61429,0.18949,0.10959,-0.0082336,-0.013188,527.23,0.058347,664.43,1.2875,1.6,-0.010848
0.00053676,1772.4,-0.0062682,0,-0.53649,0.14587,0.10577,-0.0028367,0.0085129,704.75,0.74375,764.92,1.1624,1.6,-0.010076
0.00083288,2014.1,0.0026847,0,0.18667,0.15013,0.0020593,0.029074,0.1421,800.6,1.1138,560.01,-7.3341e-05,1.6,0.0043157
0.00077395,1888.2,-0.014748,0,0.18009,0.36922,0.2155,0.028381,-0.24539,727.5,0.83155,547.62,0.01051,1.6,-0.023708
0.00078316,1909.1,-0.014046,0,0.18065,0.35468,0.20155,0.02882,-0.24484,737.65,0.87076,548.71,0.0096,1.6,-0.022579
0.00079793,1942.8,-0.01291,0,0.18157,0.33123,0.17916,0.029359,-0.24381,753.94,0.93367,550.47,0.0081282,1.6,-0.020753
0.00080939,1967.6,-0.01169,0,0.18239,0.29874,0.152,0.029978,-0.23092,767.78,0.9871,552.61,0.0068126,1.6,-0.018792
0.00082111,1992.2,-0.010164,0,0.18332,0.25096,0.11667,0.030448,-0.20465,782.83,1.0452,555.41,0.0053168,1.6,-0.016338
0.00082913,2008.2,-0.0088669,0,0.18403,0.2047,0.085599,0.030626,-0.17421,793.96,1.0881,557.87,0.0041687,1.6,-0.014254
0.00083731,2025.1,-0.0074559,0,0.18465,0.14968,0.055948,0.030858,-0.12965,804.64,1.1294,559.84,0.0031732,1.6,-0.011985
0.00081628,1982.6,-0.010947,0,0.18288,0.27899,0.13547,0.030237,-0.22308,776.12,1.0193,553.92,0.0060109,1.6,-0.017598
0.00084222,2035.3,-0.0066174,0,0.18502,0.11692,0.038333,0.03088,-0.1032,811.03,1.1541,561.01,0.0025815,1.6,-0.010638
0.00076634,1873.2,-0.01548,0,0.17939,0.40098,0.24029,0.028247,-0.25401,716.81,0.79028,544.89,0.011636,1.6,-0.024884
0.0006945,1736.4,-0.024537,0,0.16676,0.69975,0.4758,0.024545,-0.25259,610.82,0.38107,512.39,0.031932,1.6,-0.039444
0.00069537,1738.1,-0.024402,0,0.16701,0.69696,0.47385,0.024592,-0.2535,612.02,0.3857,512.75,0.031526,1.6,-0.039226
0.00070216,1751.6,-0.023337,0,0.16894,0.67415,0.45736,0.024963,-0.26051,621.54,0.42246,515.69,0.028422,1.6,-0.037515
0.00070357,1754.4,-0.023135,0,0.1693,0.66969,0.45402,0.025085,-0.26197,623.47,0.42991,516.25,0.027855,1.6,-0.037189
0.00071049,1767.8,-0.022079,0,0.17107,0.64453,0.43446,0.025484,-0.26889,633.44,0.4684,519.4,0.025005,1.6,-0.035493
0.00071362,1774.1,-0.021684,0,0.17169,0.63465,0.42674,0.025748,-0.27157,637.71,0.4849,520.61,0.024,1.6,-0.034858
0.00072114,1788.5,-0.020694,0,0.17321,0.60586,0.40366,0.026044,-0.277,648.72,0.52739,524.07,0.02157,1.6,-0.033266
0.00072667,1798.7,-0.019923,0,0.17429,0.58167,0.38418,0.026475,-0.27883,657.2,0.56015,526.88,0.019828,1.6,-0.032027
0.00075589,1852.9,-0.01653,0,0.17838,0.44792,0.27675,0.027845,-0.26763,701.74,0.73212,540.85,0.013247,1.6,-0.026573
0.00074872,1839.8,-0.017335,0,0.1775,0.4838,0.30504,0.027705,-0.27436,690.57,0.68897,537.32,0.014667,1.6,-0.027866
0.00068627,1719.4,-0.025639,0,0.16462,0.72255,0.4905,0.024253,-0.24452,600.04,0.33946,509.38,0.035374,1.6,-0.041215
0.00068553,1717.9,-0.025738,0,0.16442,0.72456,0.49176,0.024233,-0.24379,599.08,0.33575,509.11,0.035693,1.6,-0.041374
0.00073324,1810.8,-0.019114,0,0.17538,0.552,0.36041,0.026731,-0.27925,667.34,0.59928,530.21,0.018074,1.6,-0.030726
0.00074229,1828,-0.018099,0,0.17664,0.51477,0.32959,0.027314,-0.27929,680.69,0.65082,534.23,0.016054,1.6,-0.029095
0.00067617,1697.8,-0.026809,0,0.16219,0.74621,0.50415,0.023824,-0.23439,587.52,0.29111,506.2,0.039281,1.6,-0.043096
0.00067544,1696.2,-0.026888,0,0.16202,0.74779,0.50502,0.023796,-0.23363,586.64,0.2877,505.98,0.039554,1.6,-0.043223
0.00066532,1673.9,-0.02789,0,0.15978,0.76729,0.51514,0.022803,-0.22198,574.79,0.24198,503.31,0.043155,1.6,-0.044834
0.00066448,1672,-0.027971,0,0.15959,0.7689,0.51599,0.022671,-0.22097,573.81,0.23817,503.09,0.043451,1.6,-0.044964
0.00066364,1670.2,-0.028093,0,0.1593,0.77119,0.51729,0.022548,-0.21984,572.72,0.23399,502.77,0.043917,1.6,-0.04516
0.00065786,1658.6,-0.029049,0,0.15701,0.78935,0.52803,0.021504,-0.21182,564.87,0.20368,500.24,0.047609,1.6,-0.046696
0.00065138,1644.9,-0.030056,0,0.15441,0.80621,0.53758,0.020757,-0.20125,556.66,0.17195,497.86,0.05179,1.6,-0.048316
0.00065083,1643.7,-0.030144,0,0.15418,0.80764,0.53839,0.020693,-0.20033,555.96,0.16925,497.66,0.052156,1.6,-0.048457
0.00065013,1642.2,-0.030259,0,0.15386,0.80919,0.53922,0.020635,-0.19901,555.11,0.16598,497.44,0.052672,1.6,-0.048641
0.00064477,1630.9,-0.03125,0,0.15109,0.82296,0.5471,0.019825,-0.18848,548.35,0.1399,495.47,0.057116,1.6,-0.050235
0.00064068,1621.8,-0.032017,0,0.14878,0.83148,0.55158,0.019347,-0.17994,543.52,0.12124,494.23,0.060828,1.6,-0.051468
0.0006389,1617.9,-0.032361,0,0.14774,0.83528,0.55362,0.019088,-0.17609,541.41,0.11307,493.68,0.0625,1.6,-0.05202
0.00063695,1613.8,-0.032865,0,0.1461,0.84029,0.55642,0.018839,-0.17125,538.95,0.10361,492.95,0.065143,1.6,-0.052832
0.00063445,1608.3,-0.033429,0,0.14427,0.84581,0.55936,0.018375,-0.16536,535.95,0.092019,492.14,0.06809,1.6,-0.053737
0.00063229,1603.6,-0.034052,0,0.14208,0.85117,0.56229,0.018055,-0.15953,533.27,0.081678,491.35,0.071612,1.6,-0.054739
0.00063062,1600,-0.03454,0,0.14037,0.85537,0.56463,0.017725,-0.15493,531.19,0.073622,490.73,0.074358,1.6,-0.055523
0.00063016,1599.1,-0.034729,0,0.13967,0.8569,0.56553,0.017677,-0.15343,530.55,0.071162,490.5,0.075477,1.6,-0.055827
0.00062776,1594.3,-0.035883,0,0.13528,0.86592,0.57092,0.017067,-0.14519,527.08,0.057751,489.15,0.082538,1.6,-0.057682
0.00062653,1591.6,-0.036236,0,0.13389,0.86852,0.57204,0.01687,-0.14232,525.63,0.052153,488.76,0.08477,1.6,-0.05825
0.00062412,1586.3,-0.037071,0,0.13041,0.87358,0.57404,0.016626,-0.13696,522.81,0.041283,488.01,0.090371,1.6,-0.059592
0.00062216,1582,-0.037749,0,0.1276,0.8778,0.57576,0.016345,-0.1325,520.49,0.032322,487.39,0.094884,1.6,-0.060682
0.00062043,1577.9,-0.038154,0,0.12579,0.8796,0.57581,0.0162,-0.12957,518.78,0.025699,487.13,0.097791,1.6,-0.061333
0.00061533,1565.8,-0.039321,0,0.12048,0.88473,0.57574,0.01585,-0.12116,513.74,0.0062404,486.4,0.10632,1.6,-0.063208
0.00060933,1551.5,-0.040722,0,0.11355,0.88896,0.57427,0.015682,-0.1119,508.16,-0.015293,485.85,0.11747,1.6,-0.065461
0.00060805,1548.4,-0.041036,0,0.11198,0.88997,0.57401,0.015651,-0.1099,506.95,-0.019967,485.72,0.12,1.6,-0.065965
0.00060129,1532.7,-0.042775,0,0.10247,0.8968,0.57323,0.015624,-0.099748,500.41,-0.045208,484.84,0.13527,1.6,-0.068762
0.0006057,1543,-0.041633,0,0.10871,0.89238,0.57376,0.015654,-0.10633,504.68,-0.028736,485.41,0.12525,1.6,-0.066925
0.00059958,1529.4,-0.043454,0,0.098403,0.90241,0.57522,0.015674,-0.096861,498.19,-0.05379,484.06,0.14182,1.6,-0.069852
0.00059674,1524,-0.044658,0,0.091177,0.91203,0.57869,0.015749,-0.092011,494.44,-0.068254,482.71,0.15343,1.6,-0.071788
0.00059289,1516.6,-0.045943,0,0.082723,0.92621,0.58359,0.015849,-0.086236,489.15,-0.088691,480.64,0.16702,1.6,-0.073854
0.00059184,1514.6,-0.046311,0,0.080298,0.93044,0.58514,0.015886,-0.084619,487.65,-0.094483,480.02,0.17092,1.6,-0.074445
0.00059004,1511.8,-0.047003,0,0.07524,0.94197,0.58992,0.015972,-0.08171,484.39,-0.10705,478.26,0.17905,1.6,-0.075558
0.00058725,1507.6,-0.04811,0,0.067181,0.96044,0.59767,0.016123,-0.077116,479.25,-0.1269,475.44,0.19201,1.6,-0.077337
0.00058654,1506.4,-0.048361,0,0.065338,0.96458,0.59932,0.016153,-0.076033,478.02,-0.13164,474.8,0.19497,1.6,-0.07774
0.00058607,1506.8,-0.048833,0,0.061372,0.97495,0.60442,0.016176,-0.074504,476,-0.13944,473.17,0.20134,1.6,-0.0785
0.00058421,1508.2,-0.05071,0,0.045631,1.0162,0.62473,0.01632,-0.068422,467.97,-0.17047,466.67,0.22665,1.6,-0.081518
0.00058298,1509.1,-0.051831,0,0.034489,1.0436,0.63767,0.016346,-0.063893,462.55,-0.19138,462.23,0.24456,1.6,-0.083318
0.00058194,1510.5,-0.052983,0,0.023018,1.0721,0.65131,0.01638,-0.059418,457.1,-0.21242,457.61,0.263,1.6,-0.085171
0.00052784,1747.5,-0.0078227,0,-0.52267,0.14795,0.10544,-0.002144,0.010423,694.74,0.70509,766.82,1.1402,1.6,-0.012575
0.00052263,1735.2,-0.0089499,0,-0.51246,0.14889,0.10511,-0.0017266,0.011642,689.78,0.68594,768.89,1.1238,1.6,-0.014387
0.00047773,1547.1,-0.014308,0,-0.47787,0.16807,0.10641,2.6591e-05,0.016662,613.99,0.39331,748.75,1.0682,1.6,-0.023001
0.00047765,1546.7,-0.014317,0,-0.47782,0.16811,0.10641,2.8717e-05,0.01667,613.84,0.39273,748.69,1.0681,1.6,-0.023014
0.00051704,1712.6,-0.0095333,0,-0.50832,0.15089,0.10514,-0.0015302,0.012335,680.68,0.65081,766.93,1.1171,1.6,-0.015325
0.00047569,1537.2,-0.014567,0,-0.47649,0.1693,0.10648,8.0287e-05,0.01685,609.98,0.37784,746.88,1.066,1.6,-0.023417
0.00057845,1520.2,-0.057175,0,-0.034421,1.2047,0.71157,0.016175,-0.039109,432.36,-0.30797,435.45,0.35533,1.6,-0.091909
0.00058031,1517.3,-0.055744,0,-0.01152,1.15,0.6879,0.016412,-0.047823,442.91,-0.2672,444.64,0.31852,1.6,-0.089609
0.00057196,1513,-0.058653,0,-0.067259,1.2696,0.73298,0.01555,-0.025515,417.01,-0.36719,424.76,0.40812,1.6,-0.094285
0.00057691,1519.5,-0.057721,0,-0.045057,1.2277,0.72023,0.015986,-0.034909,427.43,-0.32698,431.63,0.37243,1.6,-0.092787
0.00055918,1488.4,-0.059544,0,-0.10369,1.3125,0.73569,0.014645,-0.010981,401.66,-0.42648,418.46,0.46668,1.6,-0.095718
0.00056878,1507.6,-0.058999,0,-0.078062,1.2856,0.73609,0.015292,-0.021074,412.25,-0.38558,422.25,0.42549,1.6,-0.094842
0.00058112,1515.4,-0.05481,0,0.0007406,1.1216,0.67498,0.016441,-0.052248,448.25,-0.24659,449.38,0.29881,1.6,-0.088107
0.0005356,1433.4,-0.059739,0,-0.13995,1.3152,0.70767,0.013414,0.0033136,386.27,-0.48589,420.17,0.52497,1.6,-0.096032
0.00055452,1478.2,-0.059663,0,-0.11296,1.3172,0.73194,0.014361,-0.0074281,397.95,-0.44082,418.09,0.48159,1.6,-0.095908
0.00049449,1329.2,-0.059199,0,-0.17369,1.2652,0.63755,0.011696,0.017711,367.09,-0.55996,432.53,0.57921,1.6,-0.095163
0.00052851,1415.9,-0.059689,0,-0.14736,1.3093,0.69656,0.013082,0.0064017,382.65,-0.49986,421.85,0.53688,1.6,-0.095951
0.00040192,1163,-0.04456,0,-0.32262,0.38857,0.19187,0.0040666,0.031252,446.33,-0.25402,646.84,0.81861,1.6,-0.07163
0.00036396,1028.1,-0.048294,0,-0.29925,0.51277,0.22339,0.0046321,0.033924,383.04,-0.49837,612.86,0.78105,1.6,-0.077634
0.00043443,1170.2,-0.0579,0,-0.20517,1.1465,0.52227,0.0094709,0.028826,342.06,-0.65659,458.87,0.62982,1.6,-0.093076
0.00048443,1303,-0.059013,0,-0.17984,1.2484,0.61898,0.011291,0.020175,362.77,-0.57664,436.4,0.5891,1.6,-0.094864
0.00035713,1002.1,-0.049051,0,-0.29409,0.54649,0.23204,0.0047728,0.034453,369.91,-0.54907,603.28,0.77275,1.6,-0.07885
0.00034227,936.44,-0.052242,0,-0.27001,0.71772,0.28175,0.0055312,0.035164,327.32,-0.7135,557.1,0.73404,1.6,-0.083979
0.000425,1233.3,-0.039669,0,-0.34982,0.30391,0.15989,0.0033681,0.028993,480.88,-0.12062,659.18,0.86235,1.6,-0.063769
0.00040842,1184.7,-0.043733,0,-0.32745,0.36971,0.18613,0.0039533,0.030848,456.38,-0.21521,650.94,0.82637,1.6,-0.070301
0.00037403,1008.8,-0.055801,0,-0.23528,0.96568,0.39391,0.0072931,0.033935,319.85,-0.74235,498.38,0.67822,1.6,-0.0897
0.00042273,1138.9,-0.057584,0,-0.21067,1.1177,0.49875,0.0090378,0.030203,337.35,-0.67479,465.16,0.63865,1.6,-0.092566
0.00034309,934.98,-0.052853,0,-0.26482,0.75575,0.29522,0.0057443,0.035153,322.35,-0.73267,547.45,0.72569,1.6,-0.084962
0.000366,988.1,-0.055344,0,-0.24052,0.93029,0.37407,0.0069611,0.034335,318,-0.74947,506.39,0.68664,1.6,-0.088966
0.00041194,1180.9,-0.034135,0,-0.37808,0.25571,0.12952,0.002592,0.02673,463.87,-0.18631,656.01,0.90777,1.6,-0.054873
0.00042475,1230.6,-0.038882,0,-0.35398,0.29478,0.15496,0.0032491,0.028639,480.54,-0.12192,659.1,0.86902,1.6,-0.062504
0.00040658,1180.7,-0.027546,0,-0.41025,0.22584,0.11374,0.0019859,0.023987,465.61,-0.17956,667.17,0.95948,1.6,-0.044281
0.00041035,1176,-0.033508,0,-0.38119,0.25211,0.12717,0.002518,0.026504,462.19,-0.19278,656.19,0.91276,1.6,-0.053865
0.00043147,1322.1,-0.020186,0,-0.44652,0.19602,0.10816,0.001245,0.020904,523.2,0.042768,706.39,1.0178,1.6,-0.032449
0.00043002,1314.6,-0.020427,0,-0.4453,0.19711,0.10826,0.0012841,0.021034,520.2,0.031191,704.73,1.0158,1.6,-0.032836
0.0004072,1184.7,-0.027199,0,-0.41194,0.22447,0.11334,0.0019546,0.023842,467.27,-0.17317,668.5,0.96219,1.6,-0.043722
0.00058093,1516.8,-0.055298,0,-0.0050909,1.1349,0.6814,0.016472,-0.050333,445.91,-0.25565,447.17,0.30818,1.6,-0.088892
0.00036625,1343.7,5.4414e-12,0,-0.61353,0.15026,-0.06232,-0.046419,0.011811,534.1,0.084852,849.8,1.2863,1.6,2.7105e-20
0.00084401,2039.1,0.00062895,0,0.18659,0.093408,-0.0045912,0.029907,0.084768,813.31,1.1629,561.39,5.7685e-05,1.6,0.0010111
