"time_instance","CL","CD","CMx","CMy","CMz"
0, -0.00582511220257479, 0.0229305358792092, 0, 0, -0.00653886526701122, 
1, -0.00500193285686081, 0.0229278969488856, 0, 0, -0.00573290727795863, 
2, -0.00563286609200834, 0.0229283501885657, 0, 0, -0.00628097635972059, 
