"time_instance","CL","CD","CMx","CMy","CMz"
0, -0.00402796975417205, 0.0452832104503506, 0, 0, -0.00499093197750999, 
1, -0.00332314873086551, 0.0452811630327223, 0, 0, -0.00428971623055401, 
2, -0.00388811009017176, 0.0452814772188875, 0, 0, -0.00474612222827838, 
