"Density","Momentum:0","Momentum:1","Momentum:2","Energy","Grid_Velocity:0","Grid_Velocity:1","Grid_Velocity:2","Pressure","Temperature","Mach","Pressure_Coefficient","Points:0","Points:1","Points:2"
0.00029916,-0.052455,-0.036034,0.0090057,1047.6,-0.010432,0,1.0524,416.26,810.62,0.15398,-0.37009,1.2877,1.6,0.0097904
0.00029338,-0.055473,-0.036997,0.0093024,1051.5,-0.011347,0,1.048,417.5,829.99,0.16286,-0.36534,1.2836,1.6,0.01065
0.0002805,-0.062864,-0.039549,0.010367,1067.4,-0.013514,0,1.0377,422.95,878.37,0.18407,-0.34428,1.2739,1.6,0.012683
0.00027309,-0.069949,-0.042492,0.01139,1106.5,-0.016079,0,1.0252,437.59,933.81,0.20201,-0.28775,1.2622,1.6,0.015091
0.00027087,-0.071948,-0.043359,0.011669,1116.8,-0.016815,0,1.0216,441.43,949.38,0.20732,-0.27294,1.2588,1.6,0.015782
0.0002706,-0.073657,-0.044196,0.011895,1132.7,-0.017549,0,1.0179,447.53,963.7,0.2106,-0.24939,1.2554,1.6,0.01647
0.00026889,-0.080064,-0.04761,0.013062,1191.3,-0.020336,0,1.004,469.95,1018.1,0.22373,-0.16283,1.2423,1.6,0.019085
0.00026954,-0.084566,-0.050592,0.013304,1245.5,-0.022958,0,0.99045,490.83,1060.4,0.23095,-0.082195,1.2296,1.6,0.021546
0.00027037,-0.08778,-0.052741,0.013648,1285.5,-0.024782,0,0.98102,506.29,1090.7,0.23608,-0.022512,1.2207,1.6,0.023259
0.00027436,-0.090174,-0.054704,0.014495,1324.6,-0.026067,0,0.97414,521.56,1107.4,0.23789,0.036444,1.2142,1.6,0.024464
0.0002815,-0.096562,-0.059965,0.016447,1428.8,-0.03045,0,0.95033,562.13,1163.2,0.24411,0.1931,1.1919,1.6,0.028578
0.0002865,-0.099666,-0.062151,0.017415,1483.9,-0.032981,0,0.93613,583.71,1187,0.2455,0.27639,1.1786,1.6,0.030953
0.00029071,-0.10295,-0.065083,0.018721,1541.3,-0.037172,0,0.91214,606.06,1214.8,0.24828,0.36271,1.1561,1.6,0.034886
0.00028827,-0.10348,-0.065324,0.019458,1548.2,-0.042145,0,0.88269,608.63,1230,0.25006,0.37262,1.1284,1.6,0.039554
0.00016617,-0.060879,-0.038016,0.0083349,809.91,-0.063963,0,0.74005,317.68,1113.8,0.26583,-0.75072,0.99455,1.6,0.06003
0.00017063,-0.062599,-0.039012,0.0088256,837.53,-0.063371,0,0.74423,328.54,1120.3,0.26529,-0.70879,0.99847,1.6,0.059475
0.00014647,-0.047641,-0.030994,0.0034916,720.05,-0.079367,0,0.6157,283.59,1127.9,0.23621,-0.88234,0.87785,1.6,0.074488
0.00014241,-0.04694,-0.030378,0.0033101,693.23,-0.0783,0,0.62528,272.88,1115.9,0.24051,-0.92368,0.88684,1.6,0.073486
0.00028566,-0.10298,-0.065043,0.019517,1537.6,-0.044128,0,0.87082,604.4,1232.9,0.251,0.35627,1.1173,1.6,0.041415
0.00016107,-0.058817,-0.036791,0.007792,780.6,-0.064913,0,0.73293,306.19,1106.3,0.26572,-0.79509,0.98786,1.6,0.060922
0.00027067,-0.098009,-0.061932,0.018489,1447.5,-0.048029,0,0.84647,568.8,1224.2,0.25302,0.21885,1.0944,1.6,0.045076
0.00012963,-0.044771,-0.028482,0.0031819,607.35,-0.074504,0,0.65848,238.58,1072.4,0.25556,-1.0561,0.918,1.6,0.069923
0.00013146,-0.046575,-0.029308,0.004229,613.13,-0.071608,0,0.68187,240.61,1066.2,0.2623,-1.0483,0.93995,1.6,0.067205
0.00016544,-0.050018,-0.033672,0.0054646,840.77,-0.083188,0,0.57804,331.87,1167.6,0.21889,-0.69592,0.8425,1.6,0.078073
0.00038735,0.56805,0.01064,0.02576,1041.5,-0.095327,0,0.044766,249.57,375.37,1.5459,-1.0137,0.34201,1.6,0.089466
0.00037706,0.54815,0.0099719,0.018853,1019.8,-0.096588,0,0.076615,248.31,383.74,1.515,-1.0186,0.3719,1.6,0.090649
0.000215,-0.078505,-0.049567,0.013421,1105.3,-0.057785,0,0.78334,433.94,1176.5,0.25979,-0.30186,1.0352,1.6,0.054232
0.00024821,-0.090422,-0.056961,0.016692,1311.5,-0.052954,0,0.81525,515.16,1207.6,0.25578,0.011728,1.0651,1.6,0.049699
0.000367,0.52775,0.0091406,0.014323,998.98,-0.097348,0,0.10142,247.65,393.2,1.4801,-1.0211,0.39518,1.6,0.091363
0.00034538,0.48281,0.0071558,0.0088602,954.77,-0.098227,0,0.14178,246.81,416.69,1.3975,-1.0243,0.43306,1.6,0.092187
0.00033223,0.45517,0.0058232,0.0064698,927.7,-0.098563,0,0.16262,246.29,432.14,1.3447,-1.0263,0.45262,1.6,0.092503
0.00029539,0.3777,0.0021784,0.0019017,852.63,-0.098985,0,0.2076,244.37,482.95,1.1869,-1.0338,0.49484,1.6,0.092899
0.00028133,0.3479,0.00066241,0.00053938,823.79,-0.099034,0,0.22291,243.41,504.66,1.1228,-1.0375,0.5092,1.6,0.092945
0.00023437,0.24694,-0.0043566,-0.0021718,730.86,-0.098824,0,0.26863,240.07,598.88,0.87771,-1.0504,0.55211,1.6,0.092748
0.00022205,0.21983,-0.0058408,-0.0025588,706.83,-0.098692,0,0.28061,239.04,628.14,0.80559,-1.0543,0.56336,1.6,0.092624
0.00017962,0.12406,-0.011026,-0.0026601,629.63,-0.097895,0,0.32501,234.22,762.46,0.51065,-1.073,0.60502,1.6,0.091876
0.00017103,0.10421,-0.012214,-0.0025521,614.24,-0.097651,0,0.33519,232.67,793.32,0.4438,-1.079,0.61458,1.6,0.091647
0.00014357,0.039439,-0.016068,-0.0018529,569.11,-0.096348,0,0.3781,224.85,914.13,0.20051,-1.1091,0.65485,1.6,0.090424
0.00013928,0.028467,-0.016845,-0.0016714,563.18,-0.096014,0,0.3873,223.63,935.56,0.16052,-1.1139,0.66349,1.6,0.09011
0.00013067,-0.004753,-0.019857,-0.00061217,569.94,-0.094233,0,0.42867,227.24,1013.5,0.10771,-1.0999,0.70231,1.6,0.088439
0.00013082,-0.010251,-0.020668,-0.00027496,579.27,-0.093809,0,0.43714,230.87,1028,0.1127,-1.0859,0.71026,1.6,0.088041
0.00014305,-0.029413,-0.025361,0.0021818,678.96,-0.091524,0,0.47638,269.44,1096.8,0.1675,-0.93695,0.74709,1.6,0.085896
0.00014693,-0.032534,-0.026519,0.0027828,705.28,-0.091031,0,0.48386,279.7,1109,0.17519,-0.89736,0.75411,1.6,0.085434
0.00016767,-0.04426,-0.031991,0.0054673,843.01,-0.088251,0,0.52141,333.6,1158.7,0.19607,-0.68924,0.78935,1.6,0.082824
0.00013539,-0.048571,-0.030547,0.0050915,631.54,-0.069499,0,0.69868,247.71,1066.4,0.26594,-1.0209,0.95573,1.6,0.065226
0.0001702,-0.045641,-0.032735,0.0057296,859,-0.087788,0,0.52717,339.85,1163.4,0.19838,-0.66511,0.79476,1.6,0.082391
0.00016955,-0.050431,-0.034219,0.0058821,866.52,-0.084079,0,0.56918,342.19,1175.8,0.21486,-0.6561,0.83418,1.6,0.078909
0.0001692,-0.050512,-0.03421,0.0058506,864.68,-0.08394,0,0.57067,341.43,1175.6,0.21551,-0.65901,0.83558,1.6,0.078779
0.00026024,-0.094404,-0.059833,0.01783,1383.7,-0.051064,0,0.82761,543.63,1217.4,0.25444,0.12165,1.0767,1.6,0.047924
0.00053184,0.031507,-0.032672,-0.0040469,1810.1,0.0088534,0,1.0988,723.16,791.98,0.06473,0.8148,1.3313,1.6,-0.008309
0.00058509,0.043712,-0.034977,-0.017812,1995.7,0.0083724,0,1.0968,797.09,793.68,0.072708,1.1002,1.3293,1.6,-0.0078576
0.00058854,0.055963,-0.034127,-0.017079,1997.4,0.0078382,0,1.0944,797.37,789.32,0.083959,1.1013,1.3271,1.6,-0.0073562
0.00058975,0.064714,-0.033421,-0.016647,1992.9,0.0074555,0,1.0927,795.28,785.61,0.092211,1.0933,1.3255,1.6,-0.0069971
0.00056918,0.076113,-0.030295,-0.016733,1895,0.0066875,0,1.089,755.51,773.05,0.1084,0.93973,1.322,1.6,-0.0062763
0.00056004,0.081004,-0.028932,-0.016802,1851.5,0.006359,0,1.0874,737.83,767.48,0.11536,0.87147,1.3206,1.6,-0.005968
0.00055819,0.082094,-0.02865,-0.016796,1842.7,0.0062849,0,1.0871,734.26,766.35,0.11691,0.85767,1.3202,1.6,-0.0058985
0.00055654,0.083573,-0.02821,-0.016911,1833.2,0.0061469,0,1.0864,730.37,764.5,0.11919,0.84263,1.3196,1.6,-0.005769
0.00054096,0.097234,-0.024056,-0.017908,1744.6,0.004859,0,1.0797,694,747.4,0.14035,0.70224,1.3133,1.6,-0.0045602
0.00052988,0.10347,-0.020971,-0.017882,1687.2,0.0037439,0,1.0732,670.55,737.18,0.15194,0.61168,1.3072,1.6,-0.0035137
0.00052703,0.10505,-0.020205,-0.017871,1672.4,0.0034645,0,1.0716,664.51,734.56,0.15489,0.58837,1.3057,1.6,-0.0032515
0.000524,0.10509,-0.019674,-0.017383,1660,0.0032537,0,1.0702,659.5,733.2,0.15577,0.56903,1.3044,1.6,-0.0030536
0.00050856,0.10488,-0.016911,-0.015099,1597.7,0.0021637,0,1.063,634.56,726.93,0.15964,0.47274,1.2976,1.6,-0.0020306
0.00050076,0.10243,-0.01562,-0.014025,1570.4,0.0015508,0,1.0583,623.8,725.71,0.1581,0.4312,1.2932,1.6,-0.0014555
0.00049109,0.09945,-0.013963,-0.012416,1536.2,0.00077793,0,1.0522,610.32,724.04,0.15621,0.37915,1.2875,1.6,-0.0007301
0.00047187,0.091221,-0.011316,-0.0088604,1471.9,-0.00044964,0,1.04,585.14,722.42,0.14848,0.28192,1.276,1.6,0.00042199
0.00046768,0.089455,-0.010762,-0.0080906,1457.8,-0.00071457,0,1.0373,579.62,722.03,0.14685,0.26061,1.2735,1.6,0.00067063
0.00046415,0.087975,-0.01044,-0.0075419,1446.3,-0.00087937,0,1.0349,575.1,721.83,0.14539,0.24317,1.2713,1.6,0.0008253
0.00044405,0.079509,-0.0085563,-0.0043981,1380.4,-0.0018193,0,1.021,549.25,720.61,0.13706,0.14338,1.2582,1.6,0.0017075
0.00042455,0.07176,-0.0072642,-0.0012023,1318.7,-0.0023734,0,1.0059,525.02,720.45,0.12912,0.049807,1.2441,1.6,0.0022274
0.00042332,0.071285,-0.0071733,-0.0010242,1314.7,-0.0024089,0,1.0049,523.47,720.41,0.12864,0.043819,1.2431,1.6,0.0022608
0.00041024,0.067246,-0.0062867,0.00090402,1273.3,-0.0024659,0,0.98683,507.11,720.15,0.12515,-0.019356,1.2262,1.6,0.0023143
0.00040626,0.065918,-0.0060107,0.0016291,1261,-0.0024681,0,0.98202,502.23,720.22,0.12389,-0.038169,1.2216,1.6,0.0023163
0.00040164,0.064222,-0.0056573,0.0029348,1247.5,-0.002095,0,0.97225,496.94,720.83,0.12211,-0.058622,1.2125,1.6,0.0019662
0.00039272,0.060863,-0.0049707,0.0056498,1222,-0.0013241,0,0.95205,486.88,722.26,0.11853,-0.097435,1.1935,1.6,0.0012427
0.00039291,0.05984,-0.0046612,0.0076085,1233.9,0.00018534,0,0.93317,491.68,729.03,0.1164,-0.078909,1.1758,1.6,-0.00017394
0.0003928,0.059015,-0.0043726,0.0090892,1241.7,0.0013209,0,0.91898,494.87,733.96,0.11477,-0.066618,1.1625,1.6,-0.0012397
0.00083529,0.00039208,0.029688,0.12699,2018.6,-0.0013223,0,-0.31976,803.35,560.31,0.13456,1.1244,-0.00010181,1.6,0.001241
0.00082244,0.023643,0.028917,0.20949,1993.3,-0.0043547,0,-0.31952,785.24,556.19,0.22536,1.0545,0.00012846,1.6,0.004087
0.00057202,0.5091,0.020227,0.43916,1493.6,-0.035572,0,-0.30278,438.84,447.24,1.1342,-0.28292,0.01584,1.6,0.033385
0.00054317,0.49168,0.019128,0.38998,1414.4,-0.036793,0,-0.30137,420.62,451.14,1.1101,-0.35329,0.017164,1.6,0.03453
0.00071603,0.38912,0.025016,0.6003,1830.7,-0.024851,0,-0.31219,588.23,478.45,0.93498,0.29385,0.0070043,1.6,0.023323
0.00070778,0.43267,0.024821,0.61673,1822.6,-0.026432,0,-0.31119,568.48,467.92,1.0043,0.2176,0.0079477,1.6,0.024807
0.00069101,0.47031,0.024355,0.60685,1790,-0.028104,0,-0.3099,544.41,458.74,1.062,0.12466,0.0091545,1.6,0.026376
0.00074362,0.24874,0.025603,0.52356,1859.1,-0.019346,0,-0.3153,653.09,511.66,0.70365,0.54428,0.0040878,1.6,0.018156
0.00073599,0.28874,0.025431,0.54989,1851.7,-0.020966,0,-0.31445,634.7,502.29,0.77097,0.47328,0.0048885,1.6,0.019677
0.00075359,0.21257,0.025939,0.49175,1873.7,-0.017615,0,-0.31604,672.18,519.52,0.63912,0.61796,0.0033965,1.6,0.016532
0.00079343,0.09556,0.02729,0.36844,1940.8,-0.011235,0,-0.31831,739.63,543.08,0.42101,0.8784,0.001262,1.6,0.010544
0.00078001,0.1311,0.026807,0.40962,1917,-0.013309,0,-0.31764,718.14,536.25,0.48899,0.79544,0.0018912,1.6,0.012491
0.00064575,0.52391,0.022986,0.55763,1688.2,-0.031755,0,-0.30677,493.33,444.92,1.1486,-0.07256,0.012089,1.6,0.029803
0.00061539,0.53548,0.021895,0.51312,1612.8,-0.033742,0,-0.30489,466.2,441.34,1.1707,-0.17731,0.013856,1.6,0.031667
0.00080592,0.061873,0.027976,0.30382,1962.7,-0.0082675,0,-0.31892,759.92,549.26,0.33812,0.95673,0.00068789,1.6,0.0077592
0.00072666,0.33758,0.025208,0.58203,1842.6,-0.022946,0,-0.3134,612.25,490.86,0.85315,0.3866,0.0058667,1.6,0.021535
0.000673,0.51433,0.023859,0.59813,1756.2,-0.029979,0,-0.30846,517.37,447.87,1.1304,0.020287,0.010509,1.6,0.028136
0.00076561,0.16923,0.026281,0.4538,1891.4,-0.015536,0,-0.31692,695.09,528.92,0.56194,0.70643,0.0025663,1.6,0.014581
0.00081534,0.036522,0.028449,0.25519,1979.3,-0.0060347,0,-0.31938,775.22,553.91,0.27572,1.0158,0.00025596,1.6,0.0056637
0.00084502,-0.0039131,0.030523,0.06716,2040.4,0.0021845,0,-0.31959,814.43,561.49,0.077775,1.1672,6.2474e-05,1.6,-0.0020502
0.00076719,0.22766,0.028899,-0.25426,1873.2,0.02842,0,-0.30818,718.7,545.77,0.38983,0.79761,0.010768,1.6,-0.026672
0.00077691,0.21426,0.029358,-0.25538,1895.5,0.027227,0,-0.30916,729.26,546.83,0.37636,0.83837,0.0098466,1.6,-0.025553
0.00079248,0.19275,0.029945,-0.25703,1931.2,0.025298,0,-0.31075,746.2,548.56,0.35463,0.90376,0.0083562,1.6,-0.023742
0.00080465,0.16567,0.030591,-0.24668,1957.7,0.023223,0,-0.31217,760.75,550.78,0.32332,0.95993,0.0070205,1.6,-0.021795
0.00081708,0.12986,0.031076,-0.22305,1983.8,0.020624,0,-0.31379,776.67,553.76,0.27641,1.0214,0.0054997,1.6,-0.019356
0.00082558,0.097907,0.031256,-0.19445,2000.6,0.018416,0,-0.31504,788.54,556.44,0.23039,1.0672,0.0043303,1.6,-0.017284
0.00083421,0.066518,0.031474,-0.15078,2018.2,0.01601,0,-0.31613,800.1,558.75,0.17439,1.1119,0.0033116,1.6,-0.015026
0.00084369,0.034049,0.031517,-0.095373,2038.2,0.01289,0,-0.31734,812.16,560.81,0.10978,1.1584,0.0021753,1.6,-0.012098
0.00085112,0.010207,0.031399,-0.044514,2054.4,0.0099725,0,-0.31831,821.04,561.99,0.056039,1.1927,0.0012596,1.6,-0.0093593
0.00085018,-0.00047414,0.031103,0.010061,2052.1,0.005955,0,-0.3191,820.19,562.04,0.052195,1.1895,0.00052268,1.6,-0.0055888
0.00081196,0.1492,0.030866,-0.24037,1973.7,0.021959,0,-0.31304,769.51,552.13,0.30429,0.99378,0.0062067,1.6,-0.020609
0.00083938,0.047868,0.031496,-0.12485,2028.8,0.014581,0,-0.31677,807.02,560.12,0.14106,1.1386,0.0027061,1.6,-0.013684
0.00084973,-0.0059927,0.030877,0.038237,2050.9,0.0038801,0,-0.3195,819.8,562.06,0.050142,1.1879,0.00014198,1.6,-0.0036416
0.00053015,0.49651,0.018516,0.36934,1382.8,-0.037941,0,-0.29979,408.27,448.54,1.1262,-0.40096,0.018641,1.6,0.035608
0.00048742,0.51758,0.016257,0.29309,1280,-0.043832,0,-0.29057,366.67,438.25,1.1899,-0.56156,0.0273,1.6,0.041137
0.00048152,0.52083,0.015909,0.27956,1265.7,-0.04511,0,-0.28827,361.06,436.83,1.1986,-0.58325,0.029455,1.6,0.042337
0.00047919,0.52373,0.015819,0.27143,1260.2,-0.046165,0,-0.28624,358.71,436.11,1.203,-0.59229,0.031364,1.6,0.043327
0.00047578,0.52811,0.015711,0.25876,1252.1,-0.047843,0,-0.2829,355.32,435.09,1.2094,-0.60539,0.03449,1.6,0.044902
0.00047402,0.53046,0.015634,0.25154,1247.8,-0.048819,0,-0.28091,353.61,434.61,1.2123,-0.61198,0.036365,1.6,0.045817
0.00050975,0.50422,0.017461,0.33707,1333.3,-0.039742,0,-0.29732,388.86,444.42,1.1518,-0.47589,0.020959,1.6,0.037298
0.00049956,0.5105,0.016904,0.31789,1309.1,-0.041521,0,-0.29447,378.61,441.49,1.1699,-0.51546,0.023637,1.6,0.038968
0.00047294,0.53357,0.015674,0.24513,1245.5,-0.049754,0,-0.27888,352.29,433.96,1.2163,-0.61708,0.038269,1.6,0.046695
0.00049213,0.51508,0.016482,0.30391,1291.5,-0.042817,0,-0.29239,371.13,439.35,1.1831,-0.54434,0.025589,1.6,0.040184
0.00047721,0.52608,0.015715,0.26472,1255.5,-0.047035,0,-0.28456,356.73,435.51,1.2068,-0.59994,0.032937,1.6,0.044143
0.00047203,0.53615,0.015683,0.23982,1243.6,-0.05053,0,-0.27719,351.16,433.41,1.2197,-0.62144,0.039849,1.6,0.047423
0.00047084,0.53907,0.015749,0.23469,1241.2,-0.051294,0,-0.27544,349.53,432.48,1.2254,-0.62775,0.041499,1.6,0.04814
0.00046941,0.54258,0.015747,0.22851,1238.3,-0.052215,0,-0.27332,347.55,431.35,1.2323,-0.63538,0.043488,1.6,0.049004
0.000467,0.54608,0.015772,0.22257,1233.5,-0.053112,0,-0.27112,344.33,429.54,1.2434,-0.64783,0.045549,1.6,0.049846
0.00046493,0.5492,0.015761,0.21738,1229.3,-0.0539,0,-0.26919,341.53,427.95,1.2532,-0.65865,0.047361,1.6,0.050586
0.0004598,0.55248,0.015553,0.20903,1218.1,-0.054942,0,-0.26646,335.34,424.87,1.2721,-0.68254,0.049922,1.6,0.051564
0.00045679,0.55428,0.015401,0.20414,1211.5,-0.055547,0,-0.26488,331.75,423.11,1.2828,-0.69641,0.051405,1.6,0.052132
0.00045525,0.5546,0.015242,0.20206,1208.1,-0.055771,0,-0.26425,330.04,422.34,1.2875,-0.70298,0.051994,1.6,0.052342
0.00044506,0.55558,0.014318,0.18842,1184.6,-0.057168,0,-0.26032,319.07,417.67,1.3162,-0.74535,0.055683,1.6,0.053653
0.00043598,0.55907,0.013847,0.17612,1164.8,-0.058842,0,-0.25519,308.19,411.79,1.3521,-0.78737,0.060504,1.6,0.055224
0.00043415,0.55981,0.013731,0.17363,1160.8,-0.059181,0,-0.25414,305.98,410.59,1.3595,-0.79591,0.061482,1.6,0.055543
0.00043183,0.55948,0.013665,0.17041,1155.3,-0.059549,0,-0.2529,303.6,409.56,1.3658,-0.80509,0.062649,1.6,0.055887
0.00042228,0.55824,0.013086,0.15704,1132.8,-0.061081,0,-0.24772,293.78,405.3,1.3919,-0.84299,0.067511,1.6,0.057325
0.00041503,0.55612,0.012877,0.14584,1115.3,-0.062566,0,-0.2422,286.75,402.5,1.409,-0.87015,0.07269,1.6,0.058719
0.00041291,0.55545,0.012783,0.14259,1110.2,-0.062993,0,-0.24061,284.7,401.7,1.4139,-0.87804,0.074181,1.6,0.05912
0.00041151,0.55507,0.012741,0.13996,1106.8,-0.063446,0,-0.23878,283.36,401.16,1.4172,-0.88321,0.075905,1.6,0.059545
0.00040695,0.55397,0.012393,0.13126,1095.8,-0.064948,0,-0.23269,278.94,399.34,1.4284,-0.90028,0.081621,1.6,0.060955
0.00040416,0.55304,0.012066,0.12463,1088.9,-0.06617,0,-0.22732,276.44,398.48,1.4338,-0.90994,0.086653,1.6,0.062101
0.00040233,0.5522,0.011848,0.1206,1084.4,-0.066893,0,-0.22416,274.86,398.01,1.4368,-0.91604,0.089625,1.6,0.06278
0.00040102,0.55161,0.011565,0.11704,1081.1,-0.067558,0,-0.22101,273.79,397.75,1.4386,-0.92017,0.092583,1.6,0.063405
0.00039782,0.54961,0.010784,0.10956,1073.1,-0.06891,0,-0.21458,271.27,397.25,1.4421,-0.92992,0.098618,1.6,0.064673
0.00039672,0.54981,0.010481,0.1048,1070.6,-0.07014,0,-0.20814,270.26,396.87,1.445,-0.93382,0.10466,1.6,0.065828
0.00039559,0.55011,0.010074,0.099735,1068.2,-0.071456,0,-0.20126,269.21,396.46,1.4481,-0.93785,0.11111,1.6,0.067063
0.00039398,0.54983,0.0098169,0.093941,1064.5,-0.072922,0,-0.19275,267.8,396,1.4517,-0.94331,0.1191,1.6,0.068438
0.00039287,0.54966,0.0095536,0.089967,1062,-0.073928,0,-0.18691,266.82,395.67,1.4541,-0.94709,0.12458,1.6,0.069383
0.00039212,0.54976,0.0094221,0.086956,1060.3,-0.074897,0,-0.18072,266.04,395.27,1.4567,-0.95009,0.13039,1.6,0.070292
0.00039089,0.54993,0.0091538,0.082077,1057.5,-0.076464,0,-0.17069,264.76,394.6,1.4609,-0.95504,0.1398,1.6,0.071763
0.00038913,0.55032,0.0089779,0.075053,1052.7,-0.078631,0,-0.15544,262.5,393,1.469,-0.96377,0.15412,1.6,0.073797
0.00038873,0.55032,0.0089337,0.073659,1051.7,-0.079058,0,-0.15245,262.03,392.7,1.4705,-0.96557,0.15693,1.6,0.074197
0.00038867,0.55049,0.0089384,0.073117,1051.4,-0.079219,0,-0.15119,261.85,392.49,1.4714,-0.9663,0.15811,1.6,0.074348
0.00038693,0.55191,0.0088932,0.064773,1045.7,-0.081607,0,-0.13239,258.64,389.43,1.4848,-0.97866,0.17575,1.6,0.076589
0.00038901,0.55932,0.0091704,0.058863,1049.3,-0.084029,0,-0.11041,257.04,384.95,1.5034,-0.98484,0.19638,1.6,0.078862
0.00038967,0.56169,0.0092574,0.056978,1050.4,-0.084802,0,-0.1034,256.53,383.53,1.5094,-0.98682,0.20296,1.6,0.079588
0.00039043,0.56437,0.0094052,0.0547,1051.5,-0.08565,0,-0.094334,255.87,381.8,1.5164,-0.98937,0.21147,1.6,0.080384
0.00039252,0.57141,0.0097792,0.048963,1054.8,-0.087797,0,-0.071393,254.28,377.4,1.5344,-0.99552,0.233,1.6,0.082399
0.00039317,0.57487,0.010116,0.043558,1055.1,-0.089706,0,-0.04692,252.88,374.71,1.5456,-1.0009,0.25596,1.6,0.08419
0.00039383,0.57766,0.010367,0.040111,1055.7,-0.090993,0,-0.030637,251.94,372.69,1.5539,-1.0045,0.27125,1.6,0.085398
0.00039348,0.57776,0.010508,0.037639,1054.6,-0.091803,0,-0.018368,251.4,372.23,1.5561,-1.0066,0.28276,1.6,0.086158
0.00039115,0.57489,0.010724,0.030502,1049.5,-0.094183,0,0.021429,250.26,372.74,1.5554,-1.011,0.32011,1.6,0.088393
0.00075933,0.25236,0.028756,-0.26179,1857.7,0.029661,0,-0.30697,707.7,542.92,0.42153,0.75511,0.011906,1.6,-0.027837
0.00068604,0.48476,0.024979,-0.2513,1717.8,0.044952,0,-0.28518,600,509.52,0.72005,0.3393,0.03235,1.6,-0.042188
0.00068692,0.48287,0.025026,-0.25229,1719.5,0.044725,0,-0.28562,601.2,509.89,0.71727,0.34395,0.031942,1.6,-0.041975
0.00069376,0.46687,0.025397,-0.25991,1733.1,0.042935,0,-0.28895,610.74,512.87,0.69458,0.38078,0.028821,1.6,-0.040296
0.00069519,0.46364,0.025522,-0.26152,1736,0.042594,0,-0.28955,612.68,513.44,0.69017,0.38827,0.02825,1.6,-0.039976
0.00070218,0.4446,0.02592,-0.2692,1749.6,0.040818,0,-0.29261,622.7,516.64,0.66517,0.42693,0.025383,1.6,-0.038308
0.00070536,0.43708,0.026189,-0.27219,1756,0.040152,0,-0.29369,627.01,517.87,0.65534,0.44358,0.024371,1.6,-0.037684
0.00071301,0.41449,0.026486,-0.27853,1770.8,0.038483,0,-0.29629,638.13,521.4,0.62664,0.48653,0.021925,1.6,-0.036117
0.00071863,0.39529,0.026925,-0.28107,1781.2,0.037182,0,-0.29816,646.73,524.28,0.60244,0.51972,0.020171,1.6,-0.034896
