"Density","Momentum:0","Momentum:1","Momentum:2","Energy","Grid_Velocity:0","Grid_Velocity:1","Grid_Velocity:2","Pressure","Temperature","Mach","Pressure_Coefficient","Points:0","Points:1","Points:2"
0.00072293,0.34623,0.027907,-0.29286,1785.5,-0.014307,0,0.11114,656.91,529.36,0.55776,0.55903,0.015656,1.6,-0.036606
0.00065695,0.51936,0.02449,-0.23936,1656.6,-0.019274,0,0.10289,562.89,499.17,0.79554,0.19602,0.036763,1.6,-0.049313
0.00065618,0.52048,0.024469,-0.23847,1655,-0.019332,0,0.10276,561.91,498.88,0.79758,0.19222,0.037086,1.6,-0.049462
0.00070613,0.39989,0.026929,-0.29069,1753.7,-0.015384,0,0.10977,631.98,521.4,0.62661,0.46277,0.01915,1.6,-0.03936
0.00071592,0.37022,0.027511,-0.29472,1772.6,-0.014771,0,0.11058,646.23,525.87,0.58906,0.51781,0.01708,1.6,-0.037791
0.00064634,0.53129,0.024071,-0.2275,1633.7,-0.019962,0,0.10134,549.93,495.69,0.82003,0.146,0.040725,1.6,-0.051073
0.00064557,0.53204,0.024042,-0.22662,1632,-0.020008,0,0.10123,549.01,495.45,0.82168,0.14245,0.041003,1.6,-0.051192
0.00063473,0.54032,0.023075,-0.21347,1607.8,-0.020594,0,0.099803,536.6,492.51,0.84203,0.09453,0.044651,1.6,-0.052691
0.00063382,0.541,0.022945,-0.21233,1605.8,-0.020642,0,0.099686,535.57,492.27,0.8437,0.09052,0.044951,1.6,-0.052813
0.00063292,0.54209,0.02283,-0.21103,1603.8,-0.020713,0,0.099501,534.43,491.93,0.84604,0.086144,0.045423,1.6,-0.052994
0.00062665,0.55132,0.021845,-0.20177,1590.9,-0.021269,0,0.098041,526.21,489.21,0.86465,0.054412,0.04916,1.6,-0.054416
0.00061982,0.55905,0.021148,-0.18997,1576.2,-0.021851,0,0.096388,517.84,486.73,0.88142,0.02207,0.053389,1.6,-0.055907
0.00061924,0.55971,0.021085,-0.18894,1575,-0.021902,0,0.096243,517.13,486.52,0.88285,0.019325,0.053759,1.6,-0.056037
0.00061852,0.56034,0.021027,-0.1875,1573.3,-0.021968,0,0.096039,516.29,486.3,0.88431,0.016115,0.054281,1.6,-0.056205
0.00061305,0.56651,0.020183,-0.17595,1561.5,-0.022537,0,0.094284,509.66,484.33,0.89745,-0.0095117,0.058771,1.6,-0.057662
0.00060894,0.56959,0.019674,-0.16669,1552.2,-0.022974,0,0.092819,505.05,483.19,0.90501,-0.027295,0.06252,1.6,-0.058781
0.00060716,0.57099,0.01939,-0.16252,1548.2,-0.02317,0,0.092159,503.04,482.68,0.90836,-0.035043,0.064207,1.6,-0.059281
0.00060529,0.57296,0.019118,-0.1573,1544,-0.023455,0,0.091117,500.83,482.04,0.91257,-0.043591,0.066874,1.6,-0.060011
0.00060289,0.57493,0.018564,-0.15096,1538.6,-0.023774,0,0.089955,498.11,481.33,0.9172,-0.054097,0.069847,1.6,-0.060826
0.00060097,0.57693,0.018121,-0.14474,1534.3,-0.024123,0,0.088567,495.86,480.69,0.92138,-0.062773,0.073399,1.6,-0.06172
0.00059948,0.57854,0.017681,-0.13982,1531,-0.024396,0,0.087485,494.11,480.19,0.92467,-0.069524,0.076167,1.6,-0.062419
0.00059911,0.57921,0.017619,-0.13822,1530.2,-0.024502,0,0.087044,493.62,480,0.92586,-0.071437,0.077295,1.6,-0.062688
0.00059734,0.58322,0.016684,-0.12943,1526.8,-0.025142,0,0.084263,491.12,478.99,0.93257,-0.081073,0.08441,1.6,-0.064326
0.0005963,0.5839,0.016406,-0.1264,1524.4,-0.025337,0,0.083385,489.97,478.71,0.93447,-0.085513,0.086658,1.6,-0.064825
0.00059422,0.58484,0.01601,-0.12074,1519.8,-0.025794,0,0.08118,487.78,478.23,0.93785,-0.093976,0.092298,1.6,-0.065995
0.00059254,0.58573,0.015569,-0.11602,1516,-0.026166,0,0.079404,485.97,477.81,0.94074,-0.10095,0.096842,1.6,-0.066946
0.00059092,0.58524,0.015287,-0.11297,1512.1,-0.026385,0,0.078261,484.51,477.67,0.9418,-0.10661,0.099768,1.6,-0.067507
0.0005861,0.58363,0.014695,-0.10426,1500.5,-0.027015,0,0.074905,480.18,477.3,0.9448,-0.12331,0.10835,1.6,-0.06912
0.00058041,0.58046,0.014234,-0.094733,1486.6,-0.027762,0,0.070522,475.37,477.15,0.9466,-0.14189,0.11957,1.6,-0.07103
0.00057919,0.57983,0.014156,-0.092679,1483.6,-0.027928,0,0.069529,474.33,477.11,0.94709,-0.14592,0.12211,1.6,-0.071456
0.00057311,0.57768,0.013803,-0.082358,1469.2,-0.028838,0,0.063529,468.78,476.53,0.95172,-0.16734,0.13746,1.6,-0.073783
0.00057709,0.5791,0.014067,-0.089055,1478.6,-0.028241,0,0.067467,472.4,476.9,0.94871,-0.15334,0.12738,1.6,-0.072254
0.00057183,0.5795,0.013791,-0.079395,1466.7,-0.029185,0,0.06096,466.96,475.74,0.95697,-0.17436,0.14403,1.6,-0.074672
0.00056972,0.58275,0.013756,-0.074426,1462.8,-0.029802,0,0.056398,463.89,474.36,0.96608,-0.18622,0.1557,1.6,-0.07625
0.00056687,0.58773,0.013811,-0.068512,1457.4,-0.030447,0,0.051064,459.34,472.07,0.98032,-0.20377,0.16935,1.6,-0.077898
0.00056612,0.5893,0.013824,-0.066851,1456,-0.030631,0,0.049535,458.06,471.38,0.98458,-0.20872,0.17326,1.6,-0.078369
0.000565,0.5943,0.013903,-0.063807,1454.4,-0.030968,0,0.046344,455.19,469.34,0.99653,-0.21982,0.18143,1.6,-0.079232
0.0005633,0.60242,0.014028,-0.058997,1452.1,-0.031508,0,0.041262,450.66,466.08,1.0157,-0.23729,0.19443,1.6,-0.080613
0.00056283,0.60414,0.014063,-0.057868,1451.3,-0.03163,0,0.0401,449.57,465.35,1.02,-0.2415,0.1974,1.6,-0.080925
0.00056283,0.60936,0.014111,-0.056189,1452.4,-0.03185,0,0.0376,447.78,463.49,1.0306,-0.24842,0.2038,1.6,-0.08149
0.00056283,0.63012,0.014324,-0.049508,1456.7,-0.032726,0,0.027679,440.64,456.11,1.0729,-0.27596,0.22918,1.6,-0.083729
0.00056254,0.64273,0.014407,-0.044535,1458.7,-0.033214,0,0.02066,435.76,451.28,1.1003,-0.29484,0.24714,1.6,-0.08498
0.00056245,0.65605,0.014504,-0.039594,1461.3,-0.033717,0,0.013434,430.85,446.27,1.1287,-0.31378,0.26563,1.6,-0.086266
0.00048712,0.047147,0.00089232,0.0045911,1783.2,0.0051609,0,-0.32838,712.37,851.96,0.068005,0.77315,1.1402,1.6,0.013204
0.00047796,0.046524,0.0007703,0.004768,1751,0.0042563,0,-0.322,699.49,852.59,0.068385,0.72343,1.1238,1.6,0.01089
0.00041736,0.049134,0.00041244,0.0084859,1485.9,0.00022464,0,-0.30038,593.17,827.98,0.084698,0.31291,1.0685,1.6,0.00057474
0.00041726,0.049138,0.00041168,0.0084934,1485.4,0.00021829,0,-0.30035,592.98,827.92,0.084733,0.31218,1.0684,1.6,0.0005585
0.00047049,0.046774,0.00067669,0.0051796,1719.3,0.0038101,0,-0.31941,686.76,850.3,0.070044,0.67427,1.1172,1.6,0.0097483
0.00041479,0.049261,0.00040264,0.0086584,1473.7,3.5174e-05,0,-0.29951,588.25,825.95,0.085755,0.29394,1.0663,1.6,8.9995e-05
0.00055978,0.70666,0.014414,-0.01712,1468,-0.035242,0,-0.022718,408.59,425.23,1.2495,-0.39972,0.35813,1.6,-0.090168
0.00056206,0.68864,0.014632,-0.026675,1468.1,-0.034785,0,-0.0083088,418.14,433.41,1.2018,-0.36284,0.32126,1.6,-0.088999
0.00054991,0.71481,0.013693,-0.002935,1450.6,-0.035538,0,-0.043369,394.31,417.73,1.2977,-0.45487,0.41096,1.6,-0.090924
0.00055744,0.71154,0.014203,-0.012635,1464.6,-0.03538,0,-0.029408,404.05,422.26,1.2677,-0.41726,0.37524,1.6,-0.090522
0.00053043,0.69794,0.012543,0.011027,1409.1,-0.035395,0,-0.066263,379.85,417.2,1.3145,-0.51069,0.46954,1.6,-0.09056
0.00054498,0.71248,0.013369,0.0014782,1440.4,-0.035547,0,-0.05016,389.81,416.71,1.3067,-0.47223,0.42834,1.6,-0.090948
0.00056253,0.67745,0.01463,-0.031567,1466.5,-0.034435,0,-0.00059127,422.93,438.01,1.1756,-0.34434,0.30151,1.6,-0.088102
0.00049836,0.64745,0.010978,0.022927,1335.8,-0.034819,0,-0.089039,365.82,427.68,1.2825,-0.56487,0.52781,1.6,-0.089086
0.00052373,0.68865,0.012174,0.014173,1394.1,-0.035291,0,-0.07209,376.41,418.74,1.3112,-0.52396,0.48445,1.6,-0.090293
0.00044904,0.55666,0.0089519,0.032562,1217.8,-0.033829,0,-0.11022,348.58,452.37,1.191,-0.63143,0.582,1.6,-0.086553
0.00048947,0.6317,0.010574,0.025213,1314.9,-0.034645,0,-0.09369,362.59,431.66,1.2682,-0.57732,0.53971,1.6,-0.08864
0.00037542,0.13308,0.0011378,0.024865,1213.5,-0.021766,0,-0.20346,475.61,737.93,0.2712,-0.14096,0.82057,1.6,-0.055688
0.00033767,0.15904,0.0018406,0.028892,1048,-0.024561,0,-0.18886,403.65,696.03,0.37126,-0.41881,0.78321,1.6,-0.062841
0.00038368,0.42929,0.0065785,0.037043,1055.3,-0.032407,0,-0.12996,325.26,494.16,1.0302,-0.72146,0.63252,1.6,-0.082914
0.00043767,0.53492,0.008504,0.033875,1190,-0.033594,0,-0.11408,344.63,458.98,1.1659,-0.64668,0.59187,1.6,-0.085951
0.00032942,0.16631,0.002007,0.029899,1010.7,-0.025136,0,-0.18563,386.85,683.85,0.40119,-0.48364,0.77495,1.6,-0.064311
0.00030586,0.20973,0.0028975,0.033292,891.98,-0.027604,0,-0.17057,327.16,623,0.56848,-0.71411,0.73642,1.6,-0.070625
0.00038362,0.10344,0.00053505,0.021444,1255.3,-0.01817,0,-0.22045,496.28,753.68,0.2046,-0.061176,0.86404,1.6,-0.046489
0.00038045,0.12819,0.001027,0.024287,1235.6,-0.021153,0,-0.20648,485.28,743.07,0.25681,-0.10362,0.82828,1.6,-0.054121
0.00032609,0.30634,0.0045179,0.036245,912.5,-0.030508,0,-0.14883,306.55,547.94,0.8241,-0.79371,0.6808,1.6,-0.078056
0.00037182,0.40543,0.0061532,0.037233,1025.5,-0.032102,0,-0.13341,320.91,503.18,0.99531,-0.73823,0.64133,1.6,-0.082135
0.00030471,0.22127,0.0031056,0.033824,880.8,-0.028088,0,-0.16732,319.33,610.58,0.60683,-0.74434,0.7281,1.6,-0.071864
0.00031941,0.28875,0.0042241,0.035859,897.6,-0.03012,0,-0.15211,305.91,558.18,0.78651,-0.79618,0.68918,1.6,-0.077064
0.00034992,0.073362,0.00017768,0.018381,1125.3,-0.01415,0,-0.23809,446.84,743.91,0.16157,-0.25203,0.90916,1.6,-0.036203
0.00038026,0.098579,0.00046101,0.020922,1242.7,-0.017596,0,-0.22305,491.72,753.34,0.19682,-0.078748,0.87067,1.6,-0.045019
0.00033304,0.057946,0.0001034,0.01519,1070.3,-0.0093921,0,-0.25817,425.95,745.12,0.13442,-0.33268,0.96052,1.6,-0.02403
0.00034651,0.07102,0.00015361,0.018094,1112.5,-0.013697,0,-0.24003,441.9,742.94,0.15823,-0.27113,0.91412,1.6,-0.035043
0.00035909,0.052002,0.00019524,0.012363,1208.6,-0.0040709,0,-0.2808,481.85,781.67,0.10866,-0.11688,1.0184,1.6,-0.010415
0.00035739,0.052135,0.00019468,0.012485,1200.2,-0.0042454,0,-0.28004,478.49,779.95,0.10959,-0.12985,1.0165,1.6,-0.010862
0.00033338,0.05753,0.00010128,0.015038,1072.7,-0.0091415,0,-0.25922,426.95,746.08,0.13323,-0.32885,0.96322,1.6,-0.023389
0.00056266,0.68342,0.014683,-0.029427,1468.1,-0.034629,0,-0.0042629,420.84,435.75,1.1884,-0.35241,0.31091,1.6,-0.0886
