"Density","Momentum:0","Momentum:1","Momentum:2","Energy","Grid_Velocity:0","Grid_Velocity:1","Grid_Velocity:2","Pressure","Temperature","Mach","Pressure_Coefficient","Points:0","Points:1","Points:2"
0.00051017,0.10712,-0.0039632,0.0031988,1599.2,-0.0044332,0,-0.57332,635.18,725.33,0.15922,0.47512,1.2216,1.6,-0.0071264
0.00051594,0.10685,-0.0037889,0.0040004,1634.1,-0.0045926,0,-0.56761,649.2,732.89,0.15635,0.52927,1.2124,1.6,-0.0073826
0.00052813,0.10645,-0.0034882,0.0056414,1707.2,-0.0049218,0,-0.55581,678.56,748.53,0.15058,0.64262,1.1935,1.6,-0.0079118
0.00053285,0.10605,-0.0031462,0.0072969,1743.5,-0.0056901,0,-0.54479,693.17,757.79,0.14793,0.69903,1.1757,1.6,-0.0091469
0.00053676,0.10577,-0.0028367,0.0085129,1772.4,-0.0062682,0,-0.53649,704.75,764.92,0.14587,0.74375,1.1624,1.6,-0.010076
0.00083288,0.0020593,0.029074,0.1421,2014.1,0.0026847,0,0.18667,800.6,560.01,0.15013,1.1138,-7.3341e-05,1.6,0.0043157
0.00081934,0.027426,0.028328,0.22428,1987.7,0.0044535,0,0.18651,781.33,555.51,0.24217,1.0394,0.00018607,1.6,0.0071591
0.00056493,0.51674,0.019697,0.43693,1479.9,0.022578,0,0.17655,429.28,443.02,1.1613,-0.31983,0.016197,1.6,0.036294
0.00053557,0.49797,0.018595,0.38699,1399,0.023282,0,0.17572,410.95,447.02,1.1366,-0.39061,0.017533,1.6,0.037426
0.00071073,0.40043,0.02448,0.60445,1822.2,0.016376,0,0.18211,579.83,475.12,0.95801,0.26141,0.0072587,1.6,0.026324
0.00070239,0.44424,0.024285,0.6199,1814,0.017292,0,0.18151,559.81,464.33,1.0284,0.18414,0.0082172,1.6,0.027797
0.0006855,0.48179,0.023824,0.60901,1781.2,0.018261,0,0.18075,535.54,454.88,1.0874,0.090431,0.00944,1.6,0.029354
0.00073891,0.25911,0.025061,0.53157,1851.4,0.01318,0,0.18396,645.75,509.14,0.72419,0.51594,0.0042894,1.6,0.021187
0.00073107,0.29942,0.024893,0.55671,1843.7,0.014121,0,0.18345,627.03,499.55,0.79208,0.44365,0.0051056,1.6,0.0227
0.00074909,0.2225,0.025396,0.50107,1866.4,0.012174,0,0.1844,665.2,517.21,0.6594,0.59103,0.0035814,1.6,0.01957
0.00078963,0.10317,0.02673,0.38188,1934.6,0.0084627,0,0.18576,734.01,541.55,0.44014,0.85672,0.0013857,1.6,0.013604
0.000776,0.13957,0.026258,0.42184,1910.5,0.0096701,0,0.18536,712.08,534.46,0.50853,0.77204,0.0020348,1.6,0.015545
0.00063979,0.5345,0.022458,0.55767,1678.1,0.020374,0,0.1789,484.1,440.65,1.176,-0.1082,0.012409,1.6,0.032751
0.00060906,0.54514,0.021367,0.51201,1601.6,0.021522,0,0.17779,456.8,436.94,1.1988,-0.21358,0.014196,1.6,0.034597
0.0008023,0.06797,0.027402,0.31793,1956.5,0.0067343,0,0.18614,754.91,548.1,0.3563,0.93741,0.0007831,1.6,0.010825
0.0007215,0.34862,0.024669,0.5874,1834.2,0.015271,0,0.18283,604.17,487.85,0.87495,0.3554,0.0061028,1.6,0.024548
0.00066739,0.52577,0.02333,0.59919,1747.2,0.019347,0,0.1799,508.29,443.7,1.1572,-0.014791,0.010812,1.6,0.0311
0.00076138,0.17864,0.025733,0.46471,1884.6,0.010966,0,0.18492,688.55,526.86,0.58191,0.68119,0.0027313,1.6,0.017628
0.00081186,0.041477,0.027863,0.26981,1973,0.0054335,0,0.18642,770.67,553.03,0.29318,0.99825,0.00032972,1.6,0.0087344
0.00084397,-0.0045673,0.029904,0.084974,2039,0.00063636,0,0.18659,813.26,561.38,0.093614,1.1627,5.7212e-05,1.6,0.001023
0.00077395,0.2155,0.028381,-0.24539,1888.2,-0.014748,0,0.18009,727.5,547.62,0.36922,0.83155,0.01051,1.6,-0.023708
0.00078316,0.20155,0.02882,-0.24484,1909.1,-0.014046,0,0.18065,737.65,548.71,0.35468,0.87076,0.0096,1.6,-0.022579
0.00079793,0.17916,0.029359,-0.24381,1942.8,-0.01291,0,0.18157,753.94,550.47,0.33123,0.93367,0.0081282,1.6,-0.020753
0.00080939,0.152,0.029978,-0.23092,1967.6,-0.01169,0,0.18239,767.78,552.61,0.29874,0.9871,0.0068126,1.6,-0.018792
0.00082111,0.11667,0.030448,-0.20465,1992.2,-0.010164,0,0.18332,782.83,555.41,0.25096,1.0452,0.0053168,1.6,-0.016338
0.00082913,0.085599,0.030626,-0.17421,2008.2,-0.0088669,0,0.18403,793.96,557.87,0.2047,1.0881,0.0041687,1.6,-0.014254
0.00083731,0.055948,0.030858,-0.12965,2025.1,-0.0074559,0,0.18465,804.64,559.84,0.14968,1.1294,0.0031732,1.6,-0.011985
0.00084601,0.025931,0.030901,-0.073815,2043.8,-0.0056271,0,0.18534,815.4,561.51,0.088259,1.171,0.002067,1.6,-0.0090456
0.00085254,0.0045378,0.030782,-0.023122,2058.3,-0.0039179,0,0.18589,822.96,562.37,0.039118,1.2001,0.0011793,1.6,-0.0062981
0.0008504,-0.003577,0.03049,0.029957,2053.4,-0.0015678,0,0.18632,820.58,562.15,0.056912,1.1909,0.00048114,1.6,-0.0025203
0.00081628,0.13547,0.030237,-0.22308,1982.6,-0.010947,0,0.18288,776.12,553.92,0.27899,1.0193,0.0060109,1.6,-0.017598
0.00084222,0.038333,0.03088,-0.1032,2035.3,-0.0066174,0,0.18502,811.03,561.01,0.11692,1.1541,0.0025815,1.6,-0.010638
0.00084934,-0.0077696,0.030257,0.057359,2051,-0.00035407,0,0.18655,819.4,562.04,0.066174,1.1864,0.00012041,1.6,-0.00056917
0.00052236,0.50226,0.017987,0.36596,1366.8,0.023943,0,0.17479,398.49,444.32,1.1533,-0.43873,0.019021,1.6,0.038489
0.00047885,0.52181,0.015735,0.28868,1262.1,0.027327,0,0.16937,356.15,433.29,1.2212,-0.60218,0.027736,1.6,0.043929
0.00047275,0.52494,0.015383,0.27508,1247.4,0.02806,0,0.16802,350.26,431.64,1.2313,-0.62493,0.029903,1.6,0.045106
0.00047008,0.52769,0.015281,0.26686,1241.1,0.028664,0,0.16683,347.53,430.7,1.237,-0.63547,0.031822,1.6,0.046077
0.00046604,0.53166,0.01515,0.25396,1231.5,0.029623,0,0.16487,343.49,429.38,1.2451,-0.65107,0.034964,1.6,0.04762
0.00046386,0.53365,0.015062,0.24655,1226.2,0.030181,0,0.1637,341.39,428.77,1.2489,-0.65917,0.036848,1.6,0.048516
0.00050166,0.50913,0.016941,0.33307,1316.5,0.02498,0,0.17334,378.9,440.02,1.1799,-0.51437,0.021356,1.6,0.040155
0.00049129,0.51508,0.016387,0.31368,1291.9,0.026001,0,0.17166,368.45,436.86,1.1992,-0.5547,0.024051,1.6,0.041797
0.00046257,0.5364,0.015096,0.23997,1223.3,0.030715,0,0.16251,339.91,428.1,1.253,-0.66488,0.038761,1.6,0.049374
0.00048373,0.51942,0.015966,0.29955,1273.9,0.026746,0,0.17044,360.83,434.56,1.2134,-0.58413,0.026015,1.6,0.042994
0.00046782,0.52993,0.015167,0.26008,1235.7,0.029161,0,0.16584,345.22,429.92,1.2418,-0.64437,0.033403,1.6,0.046877
0.00046147,0.53869,0.0151,0.2345,1220.9,0.031158,0,0.16152,338.65,427.53,1.2565,-0.66975,0.040349,1.6,0.050086
0.00046043,0.5414,0.015167,0.22928,1218.8,0.031593,0,0.16049,337.22,426.69,1.2616,-0.67526,0.042006,1.6,0.050786
0.00045915,0.54467,0.015167,0.223,1216.2,0.032118,0,0.15925,335.49,425.68,1.2678,-0.68194,0.044004,1.6,0.05163
0.00045716,0.54797,0.01519,0.21699,1212.2,0.032628,0,0.15796,332.79,424.08,1.2776,-0.69239,0.046073,1.6,0.05245
0.00045546,0.55091,0.015182,0.21174,1208.8,0.033077,0,0.15683,330.44,422.67,1.2862,-0.70146,0.047892,1.6,0.053171
0.00045088,0.55392,0.014975,0.20329,1198.8,0.033669,0,0.15523,324.95,419.85,1.3035,-0.72266,0.050463,1.6,0.054123
0.00044818,0.55556,0.014823,0.19835,1192.9,0.034013,0,0.15431,321.76,418.25,1.3133,-0.73498,0.051953,1.6,0.054676
0.00044674,0.55581,0.014667,0.19624,1189.6,0.03414,0,0.15394,320.17,417.52,1.3178,-0.74109,0.052543,1.6,0.05488
0.00043712,0.55636,0.01375,0.18252,1167.3,0.034932,0,0.15164,309.95,413.1,1.3448,-0.78057,0.056245,1.6,0.056153
0.00042857,0.55948,0.013254,0.17014,1148.6,0.035878,0,0.14863,299.73,407.43,1.3796,-0.82002,0.061082,1.6,0.057675
0.00042684,0.56015,0.013133,0.16764,1144.8,0.03607,0,0.14802,297.66,406.26,1.3867,-0.82802,0.062064,1.6,0.057983
0.00042461,0.55976,0.013061,0.16443,1139.5,0.036277,0,0.14729,295.38,405.26,1.3929,-0.83681,0.063234,1.6,0.058316
0.00041539,0.55823,0.012474,0.15105,1117.7,0.037141,0,0.14425,285.99,401.11,1.4184,-0.87307,0.068111,1.6,0.059704
0.00040825,0.55578,0.012263,0.13983,1100.4,0.037975,0,0.14102,279.16,398.36,1.4352,-0.89943,0.073304,1.6,0.061045
0.00040615,0.55502,0.012169,0.13659,1095.3,0.038215,0,0.14009,277.17,397.57,1.4401,-0.90712,0.074799,1.6,0.061431
0.00040474,0.55451,0.012131,0.13394,1091.8,0.038468,0,0.13902,275.85,397.05,1.4433,-0.91224,0.076527,1.6,0.061838
0.00040016,0.55306,0.01182,0.12522,1080.7,0.039309,0,0.13545,271.51,395.28,1.4543,-0.92899,0.082257,1.6,0.063189
0.00039732,0.55181,0.011543,0.11856,1073.7,0.03999,0,0.13232,269.04,394.48,1.4594,-0.93853,0.087301,1.6,0.064284
0.00039544,0.55075,0.011352,0.11452,1068.9,0.040393,0,0.13046,267.46,394.04,1.4622,-0.94461,0.090279,1.6,0.064932
0.00039412,0.55001,0.011103,0.11095,1065.6,0.040763,0,0.12862,266.42,393.82,1.4638,-0.94863,0.093244,1.6,0.065526
0.00039091,0.54773,0.010414,0.10348,1057.5,0.041513,0,0.12486,263.96,393.39,1.4668,-0.95813,0.099291,1.6,0.066733
0.00038984,0.5478,0.010154,0.098728,1055.1,0.042193,0,0.12109,263.02,393.05,1.4694,-0.96177,0.10534,1.6,0.067826
0.00038879,0.54798,0.0097999,0.093675,1052.8,0.04292,0,0.11707,262.07,392.7,1.4722,-0.96543,0.11181,1.6,0.068995
0.00038732,0.54775,0.0095753,0.087931,1049.4,0.043725,0,0.11209,260.78,392.25,1.4755,-0.9704,0.11981,1.6,0.070288
0.0003863,0.54759,0.0093433,0.083988,1047,0.044277,0,0.10868,259.88,391.92,1.4779,-0.97389,0.1253,1.6,0.071176
0.00038565,0.54778,0.0092275,0.081006,1045.5,0.044806,0,0.10506,259.15,391.48,1.4806,-0.97671,0.13112,1.6,0.072026
0.00038459,0.54809,0.0089931,0.076176,1043.1,0.045661,0,0.099194,257.95,390.75,1.485,-0.98133,0.14055,1.6,0.073401
0.00038298,0.54873,0.0088535,0.069212,1038.8,0.046835,0,0.090275,255.71,388.98,1.4939,-0.98997,0.15488,1.6,0.075287
0.00038262,0.54877,0.008817,0.06783,1037.8,0.047066,0,0.088525,255.25,388.65,1.4956,-0.99176,0.15769,1.6,0.075659
0.00038256,0.54897,0.0088246,0.067291,1037.6,0.047152,0,0.087791,255.06,388.42,1.4966,-0.99249,0.15888,1.6,0.075798
0.00038091,0.55064,0.0088394,0.058989,1032.2,0.048434,0,0.0768,251.83,385.16,1.5114,-1.005,0.17654,1.6,0.077858
0.00038309,0.55844,0.0091696,0.053053,1036.4,0.049717,0,0.063954,250.23,380.54,1.5315,-1.0111,0.19719,1.6,0.07992
0.00038377,0.56091,0.0092758,0.051159,1037.7,0.050126,0,0.059856,249.71,379.07,1.5379,-1.0131,0.20378,1.6,0.080578
0.00038446,0.5635,0.0094439,0.048851,1038.8,0.050567,0,0.05456,249.04,377.39,1.5451,-1.0157,0.21229,1.6,0.081287
0.00038634,0.5703,0.0098707,0.043034,1042,0.051683,0,0.041154,247.43,373.11,1.5636,-1.022,0.23384,1.6,0.083081
0.00038612,0.57209,0.010227,0.037494,1040.6,0.052651,0,0.026856,245.91,371.03,1.5728,-1.0278,0.25683,1.6,0.084637
0.00038631,0.57401,0.010499,0.033966,1040.3,0.053305,0,0.017341,244.9,369.32,1.5803,-1.0317,0.27212,1.6,0.085689
0.00038539,0.57295,0.010632,0.031438,1038.1,0.053704,0,0.010174,244.3,369.3,1.5808,-1.034,0.28364,1.6,0.08633
0.00038094,0.5655,0.010783,0.02417,1028.3,0.054856,0,-0.013073,243.05,371.73,1.5724,-1.0389,0.32102,1.6,0.088182
0.00076634,0.24029,0.028247,-0.25401,1873.2,-0.01548,0,0.17939,716.81,544.89,0.40098,0.79028,0.011636,1.6,-0.024884
0.0006945,0.4758,0.024545,-0.25259,1736.4,-0.024537,0,0.16676,610.82,512.39,0.69975,0.38107,0.031932,1.6,-0.039444
0.00069537,0.47385,0.024592,-0.2535,1738.1,-0.024402,0,0.16701,612.02,512.75,0.69696,0.3857,0.031526,1.6,-0.039226
0.00070216,0.45736,0.024963,-0.26051,1751.6,-0.023337,0,0.16894,621.54,515.69,0.67415,0.42246,0.028422,1.6,-0.037515
0.00070357,0.45402,0.025085,-0.26197,1754.4,-0.023135,0,0.1693,623.47,516.25,0.66969,0.42991,0.027855,1.6,-0.037189
0.00071049,0.43446,0.025484,-0.26889,1767.8,-0.022079,0,0.17107,633.44,519.4,0.64453,0.4684,0.025005,1.6,-0.035493
0.00071362,0.42674,0.025748,-0.27157,1774.1,-0.021684,0,0.17169,637.71,520.61,0.63465,0.4849,0.024,1.6,-0.034858
0.00072114,0.40366,0.026044,-0.277,1788.5,-0.020694,0,0.17321,648.72,524.07,0.60586,0.52739,0.02157,1.6,-0.033266
0.00072667,0.38418,0.026475,-0.27883,1798.7,-0.019923,0,0.17429,657.2,526.88,0.58167,0.56015,0.019828,1.6,-0.032027
0.00075589,0.27675,0.027845,-0.26763,1852.9,-0.01653,0,0.17838,701.74,540.85,0.44792,0.73212,0.013247,1.6,-0.026573
