"Density","Momentum:0","Momentum:1","Momentum:2","Energy","Grid_Velocity:0","Grid_Velocity:1","Grid_Velocity:2","Pressure","Temperature","Mach","Pressure_Coefficient","Points:0","Points:1","Points:2"
0.00038103,0.055199,-0.0050945,0.0051721,1190.1,-0.0054072,0,0.97983,474.4,725.34,0.11067,-0.14565,1.1935,1.6,0.0049308
0.00038123,0.053879,-0.0048136,0.0071249,1203.2,-0.0037735,0,0.96041,479.7,733.07,0.1079,-0.12516,1.1758,1.6,0.0034411
0.0003812,0.052849,-0.0045589,0.0086004,1212.2,-0.0025445,0,0.94581,483.35,738.69,0.10581,-0.11108,1.1625,1.6,0.0023203
0.00083707,-0.00020664,0.029828,0.11997,2022.9,-2.5343e-06,0,-0.3291,805.53,560.63,0.12725,1.1328,-0.00010437,1.6,2.311e-06
0.00082454,0.022104,0.029049,0.20262,1998.2,-0.0031245,0,-0.32886,787.93,556.69,0.21743,1.0649,0.00011414,1.6,0.0028492
0.00057593,0.50599,0.020379,0.44009,1501.9,-0.035324,0,-0.31176,444.03,449.45,1.1209,-0.26288,0.015705,1.6,0.032211
0.00054732,0.48915,0.019288,0.39125,1423.4,-0.036586,0,-0.31032,425.86,453.3,1.097,-0.33306,0.017024,1.6,0.033363
0.00071912,0.3844,0.025142,0.59839,1836.7,-0.024251,0,-0.32141,592.92,480.2,0.92386,0.31197,0.0069106,1.6,0.022114
0.00071091,0.42785,0.024949,0.61526,1828.6,-0.025881,0,-0.32038,573.29,469.8,0.99265,0.23616,0.0078478,1.6,0.023601
0.00069419,0.46554,0.024484,0.60582,1796.1,-0.027607,0,-0.31906,549.3,460.74,1.0497,0.14354,0.0090481,1.6,0.025175
0.00074645,0.24437,0.025728,0.51988,1864.8,-0.018571,0,-0.32458,657.32,513.02,0.69379,0.56061,0.0040154,1.6,0.016935
0.0007389,0.28426,0.025556,0.54675,1857.5,-0.020242,0,-0.32371,639.08,503.76,0.76082,0.49017,0.0048098,1.6,0.018459
0.00075631,0.20836,0.026063,0.48745,1879.2,-0.016786,0,-0.32533,676.24,520.79,0.62941,0.63367,0.0033308,1.6,0.015307
0.00079584,0.092336,0.027416,0.36221,1946,-0.01021,0,-0.32765,743.09,543.97,0.41191,0.89177,0.001221,1.6,0.0093106
0.00078251,0.1275,0.026931,0.40396,1922.2,-0.012349,0,-0.32697,721.8,537.26,0.47968,0.80957,0.0018422,1.6,0.011261
0.00064912,0.51953,0.023123,0.55753,1694.8,-0.031379,0,-0.31586,498.37,447.14,1.1352,-0.053081,0.011968,1.6,0.028614
0.00061894,0.5315,0.022038,0.51352,1619.9,-0.033431,0,-0.31393,471.31,443.63,1.157,-0.15756,0.013728,1.6,0.030486
0.00080825,0.059313,0.028106,0.29727,1967.9,-0.007154,0,-0.32826,763.11,549.98,0.32949,0.96905,0.00065842,1.6,0.0065237
0.00072968,0.33296,0.025335,0.57957,1848.6,-0.022284,0,-0.32265,616.81,492.46,0.84265,0.40419,0.0057803,1.6,0.020321
0.00067622,0.50958,0.023991,0.59758,1762.4,-0.029544,0,-0.31759,522.36,450.03,1.1173,0.039529,0.010395,1.6,0.026941
0.00076821,0.16524,0.026406,0.44875,1896.7,-0.014643,0,-0.32624,698.96,530.07,0.55239,0.72138,0.0025087,1.6,0.013353
0.00081761,0.034461,0.028582,0.24841,1984.5,-0.0048541,0,-0.32873,778.2,554.5,0.26744,1.0273,0.00023514,1.6,0.0044264
0.00084616,-0.0034284,0.030661,0.05884,2043.3,0.0036059,0,-0.32891,815.85,561.71,0.070908,1.1727,7.3492e-05,1.6,-0.0032882
0.00076451,0.23356,0.028992,-0.25867,1868.1,0.030558,0,-0.31705,715.26,545.05,0.39969,0.78431,0.010881,1.6,-0.027866
0.00077449,0.22042,0.029458,-0.26058,1891.1,0.029335,0,-0.31807,726.02,546.1,0.38673,0.82585,0.0099545,1.6,-0.02675
0.00079047,0.19934,0.030065,-0.2635,1927.8,0.027356,0,-0.31971,743.27,547.8,0.36582,0.89247,0.0084567,1.6,-0.024946
0.00080298,0.1723,0.03072,-0.25432,1955.2,0.025227,0,-0.32119,758.17,550.05,0.33506,0.94998,0.007113,1.6,-0.023004
0.00081577,0.13625,0.031211,-0.23191,1982,0.022559,0,-0.32287,774.53,553.12,0.28854,1.0131,0.0055821,1.6,-0.020572
0.0008245,0.10388,0.031393,-0.20415,1999.3,0.020292,0,-0.32416,786.75,555.91,0.24261,1.0603,0.0044042,1.6,-0.018504
0.00083335,0.071671,0.031603,-0.16084,2017.2,0.017821,0,-0.32528,798.75,558.38,0.18615,1.1067,0.0033761,1.6,-0.01625
0.00084322,0.038042,0.031646,-0.10558,2037.8,0.014614,0,-0.32654,811.44,560.62,0.12039,1.1557,0.0022278,1.6,-0.013327
0.00085108,0.013044,0.03153,-0.054593,2054.9,0.011616,0,-0.32756,820.97,561.97,0.065101,1.1924,0.0013007,1.6,-0.010592
0.00085071,0.0011573,0.031233,0.0007259,2053.7,0.0074844,0,-0.32839,820.87,562.15,0.050914,1.1921,0.0005483,1.6,-0.0068249
0.0008105,0.15585,0.031003,-0.24873,1971.6,0.02393,0,-0.32208,767.15,551.42,0.31636,0.98466,0.0062942,1.6,-0.021822
0.00083866,0.052532,0.031625,-0.13513,2027.9,0.016352,0,-0.32595,805.93,559.84,0.15255,1.1344,0.0027651,1.6,-0.014911
0.00085056,-0.0049841,0.031013,0.029286,2053.2,0.0053507,0,-0.32881,820.86,562.24,0.043444,1.192,0.00015957,1.6,-0.0048792
0.00053439,0.49419,0.018677,0.37077,1392,-0.037775,0,-0.3087,413.57,450.77,1.1127,-0.3805,0.018497,1.6,0.034446
0.00049205,0.51581,0.016427,0.2949,1290.1,-0.043877,0,-0.29923,372.4,440.9,1.1739,-0.53947,0.027133,1.6,0.040011
0.00048628,0.51911,0.016083,0.2814,1276.1,-0.045202,0,-0.29687,366.94,439.6,1.1818,-0.56054,0.029283,1.6,0.041219
0.00048414,0.5221,0.016001,0.27332,1271,-0.046297,0,-0.29479,364.8,438.98,1.1857,-0.56879,0.031187,1.6,0.042218
0.00048105,0.52671,0.015908,0.26078,1263.6,-0.048038,0,-0.29136,361.71,438.06,1.1913,-0.58071,0.034307,1.6,0.043805
0.00047948,0.52925,0.015839,0.25365,1259.9,-0.049051,0,-0.28931,360.17,437.62,1.194,-0.58666,0.036178,1.6,0.044729
0.00051412,0.50223,0.017623,0.33874,1342.8,-0.039639,0,-0.30617,394.26,446.76,1.1377,-0.45506,0.020808,1.6,0.036146
0.00050403,0.50861,0.017067,0.31963,1318.9,-0.041481,0,-0.30324,384.12,443.95,1.155,-0.49418,0.023478,1.6,0.037827
0.00047846,0.53252,0.015886,0.24733,1257.7,-0.050022,0,-0.28723,358.86,436.96,1.1981,-0.59173,0.038079,1.6,0.045614
0.00049666,0.51327,0.016647,0.3057,1301.4,-0.042825,0,-0.3011,376.73,441.9,1.1677,-0.52274,0.025425,1.6,0.039051
0.00048232,0.52452,0.015905,0.26665,1266.7,-0.047199,0,-0.29307,362.99,438.45,1.1889,-0.57578,0.032757,1.6,0.04304
0.00047758,0.53525,0.015898,0.24209,1255.9,-0.050827,0,-0.2855,357.73,436.39,1.2016,-0.59608,0.039656,1.6,0.046349
0.00047626,0.53824,0.015965,0.23699,1253.2,-0.051621,0,-0.28369,355.92,435.38,1.2078,-0.60307,0.041303,1.6,0.047073
0.00047466,0.54185,0.015965,0.23085,1250,-0.052578,0,-0.28152,353.73,434.16,1.2152,-0.61152,0.043288,1.6,0.047945
0.00047199,0.54543,0.015993,0.22494,1244.5,-0.05351,0,-0.27926,350.19,432.23,1.2271,-0.62522,0.045346,1.6,0.048795
0.00046969,0.54861,0.015983,0.21977,1239.8,-0.054329,0,-0.27728,347.1,430.53,1.2375,-0.63714,0.047154,1.6,0.049542
0.00046425,0.55201,0.015778,0.21146,1228,-0.055414,0,-0.27447,340.53,427.31,1.2572,-0.6625,0.049711,1.6,0.050531
0.00046105,0.55388,0.015627,0.20658,1221,-0.056043,0,-0.27285,336.71,425.47,1.2685,-0.67723,0.051192,1.6,0.051105
0.00045947,0.55423,0.015468,0.20451,1217.5,-0.056276,0,-0.2722,334.95,424.68,1.2733,-0.68404,0.05178,1.6,0.051318
0.00044898,0.5554,0.014544,0.19092,1193.3,-0.057731,0,-0.26816,323.59,419.89,1.3026,-0.7279,0.055463,1.6,0.052644
0.00043964,0.55906,0.014083,0.17865,1173,-0.059475,0,-0.26288,312.38,413.91,1.3392,-0.77119,0.060278,1.6,0.054235
0.00043775,0.55982,0.013969,0.17616,1168.9,-0.059829,0,-0.26181,310.1,412.69,1.3466,-0.77999,0.061255,1.6,0.054558
0.0004354,0.55952,0.013905,0.17294,1163.3,-0.060213,0,-0.26054,307.67,411.66,1.353,-0.78936,0.06242,1.6,0.054907
0.00042569,0.55842,0.013326,0.15958,1140.5,-0.061811,0,-0.25521,297.65,407.36,1.3793,-0.82804,0.067277,1.6,0.056365
0.00041838,0.55645,0.013115,0.14837,1122.9,-0.063363,0,-0.24954,290.52,404.53,1.3966,-0.85557,0.07245,1.6,0.05778
0.00041625,0.55583,0.01302,0.14513,1117.8,-0.06381,0,-0.2479,288.46,403.72,1.4015,-0.86355,0.073939,1.6,0.058187
0.00041486,0.55551,0.012975,0.1425,1114.4,-0.064284,0,-0.24601,287.11,403.18,1.4049,-0.86876,0.075661,1.6,0.05862
0.00041029,0.55456,0.012609,0.13382,1103.4,-0.065855,0,-0.23975,282.65,401.34,1.4161,-0.88596,0.081371,1.6,0.060053
0.00040752,0.55375,0.012259,0.12719,1096.6,-0.067135,0,-0.23424,280.14,400.47,1.4216,-0.89567,0.086399,1.6,0.06122
0.00040572,0.553,0.012028,0.12317,1092.1,-0.067893,0,-0.23098,278.55,399.99,1.4246,-0.90178,0.089368,1.6,0.061911
0.00040441,0.55245,0.01173,0.1196,1088.9,-0.068591,0,-0.22774,277.47,399.72,1.4265,-0.90597,0.092323,1.6,0.062548
0.00040122,0.55055,0.010908,0.11211,1080.9,-0.07001,0,-0.22113,274.92,399.2,1.43,-0.9158,0.098353,1.6,0.063841
0.00040009,0.55078,0.010582,0.10734,1078.4,-0.071303,0,-0.21451,273.89,398.82,1.433,-0.91978,0.10439,1.6,0.065021
0.00039893,0.55108,0.010148,0.10226,1075.9,-0.072687,0,-0.20744,272.81,398.41,1.4361,-0.92394,0.11084,1.6,0.066283
0.00039723,0.55073,0.0098685,0.096434,1072,-0.074231,0,-0.19869,271.35,397.96,1.4396,-0.9296,0.11882,1.6,0.067691
0.00039608,0.55052,0.0095858,0.09244,1069.4,-0.075292,0,-0.19268,270.34,397.65,1.442,-0.93348,0.1243,1.6,0.068658
0.00039528,0.55054,0.009441,0.089408,1067.5,-0.076315,0,-0.18631,269.55,397.27,1.4444,-0.93656,0.1301,1.6,0.069591
0.00039396,0.55058,0.009147,0.084496,1064.5,-0.077971,0,-0.176,268.23,396.65,1.4484,-0.94164,0.13951,1.6,0.071101
0.00039213,0.55086,0.0089495,0.07744,1059.6,-0.080266,0,-0.16031,265.97,395.14,1.456,-0.95038,0.15381,1.6,0.073194
0.00039172,0.55083,0.0089005,0.076038,1058.5,-0.080718,0,-0.15723,265.5,394.86,1.4574,-0.95219,0.15662,1.6,0.073606
0.00039165,0.551,0.0089054,0.075497,1058.3,-0.080889,0,-0.15594,265.31,394.65,1.4583,-0.9529,0.1578,1.6,0.073762
0.00038994,0.5525,0.0088554,0.067153,1052.7,-0.083426,0,-0.1366,262.16,391.68,1.4714,-0.96508,0.17544,1.6,0.076075
0.00039209,0.56012,0.0091708,0.061286,1056.5,-0.086013,0,-0.11399,260.61,387.23,1.49,-0.97106,0.19606,1.6,0.078434
0.00039277,0.56256,0.0092691,0.059415,1057.8,-0.086838,0,-0.10678,260.11,385.81,1.496,-0.97298,0.20263,1.6,0.079186
0.0003936,0.56544,0.0094447,0.057161,1059.1,-0.087749,0,-0.097451,259.46,384.05,1.5033,-0.97549,0.21113,1.6,0.080018
0.00039585,0.57298,0.0098871,0.051483,1062.9,-0.090056,0,-0.07385,257.89,379.55,1.5219,-0.98155,0.23266,1.6,0.082121
0.00039678,0.57724,0.010305,0.046127,1064,-0.092125,0,-0.048671,256.49,376.61,1.5345,-0.98696,0.25562,1.6,0.084008
0.0003976,0.58052,0.010609,0.042715,1065.1,-0.093519,0,-0.031917,255.55,374.44,1.5436,-0.9906,0.27089,1.6,0.085279
0.00039743,0.58109,0.010783,0.040257,1064.6,-0.094404,0,-0.019294,255.02,373.83,1.5466,-0.99264,0.28241,1.6,0.086086
0.00039573,0.57978,0.01109,0.033148,1061.1,-0.097024,0,0.021654,253.92,373.82,1.5486,-0.9969,0.31975,1.6,0.088475
0.00075653,0.25822,0.028846,-0.2657,1852.3,0.031831,0,-0.3158,704.09,542.15,0.43136,0.74119,0.012023,1.6,-0.029026
0.00068247,0.48928,0.025058,-0.25108,1710.7,0.047476,0,-0.29332,595.46,508.3,0.72987,0.32175,0.032527,1.6,-0.043293
0.00068336,0.48742,0.025106,-0.25211,1712.5,0.047244,0,-0.29377,596.66,508.67,0.7271,0.32642,0.032117,1.6,-0.043081
0.00069024,0.47164,0.025475,-0.26002,1726.2,0.045416,0,-0.2972,606.23,511.68,0.70446,0.36336,0.028989,1.6,-0.041415
0.00069168,0.46846,0.0256,-0.26169,1729.1,0.045068,0,-0.29782,608.18,512.25,0.70006,0.37088,0.028418,1.6,-0.041097
0.00069871,0.44964,0.025996,-0.26972,1742.8,0.043252,0,-0.30098,618.23,515.47,0.67512,0.40968,0.025543,1.6,-0.039441
0.00070192,0.44221,0.026266,-0.27286,1749.3,0.042572,0,-0.30209,622.56,516.72,0.66531,0.42642,0.024529,1.6,-0.038821
0.00070964,0.41983,0.026562,-0.2796,1764.2,0.040865,0,-0.30478,633.76,520.29,0.63663,0.46965,0.022077,1.6,-0.037264
0.00071531,0.40074,0.027003,-0.28246,1774.7,0.039534,0,-0.30671,642.42,523.2,0.61241,0.50308,0.020318,1.6,-0.03605
