"Density","Energy","Grid_Velocity:0","Grid_Velocity:1","Grid_Velocity:2","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Temperature","Points:0","Points:1","Points:2"
0.00014453,640.84,-0.095744,0,0.49759,0.18043,-0.030665,-0.026963,0.0018187,254.02,-0.9965,1023.8,0.75375,1.6,0.087308
0.00013577,595.09,-0.093042,0,0.53626,0.21359,-0.036308,-0.026751,0.001078,235.03,-1.0698,1008.6,0.78901,1.6,0.084844
0.00023785,1253.1,-0.074496,0,0.71878,0.23578,-0.078543,-0.052982,0.012435,493.55,-0.071704,1209.1,0.95545,1.6,0.067932
0.00013525,591.93,-0.09259,0,0.54218,0.21716,-0.03695,-0.026834,0.0010932,233.69,-1.075,1006.6,0.79441,1.6,0.084432
0.00014531,650.92,-0.088951,0,0.58544,0.23105,-0.043388,-0.029937,0.0027283,256.53,-0.98681,1028.4,0.83385,1.6,0.081113
0.0001461,655.43,-0.088814,0,0.58697,0.23133,-0.043705,-0.030144,0.0028348,258.3,-0.97998,1030,0.83525,1.6,0.080989
0.00083108,2011.1,-0.0014937,0,-0.32899,0.17032,0.01045,0.029456,0.15945,797.12,1.1004,558.75,1.3553e-20,1.6,0.0013621
0.00082454,1998.2,-0.0031245,0,-0.32886,0.21743,0.022104,0.029049,0.20262,787.93,1.0649,556.69,0.00011414,1.6,0.0028492
0.00057593,1501.9,-0.035324,0,-0.31176,1.1209,0.50599,0.020379,0.44009,444.03,-0.26288,449.45,0.015705,1.6,0.032211
0.00054732,1423.4,-0.036586,0,-0.31032,1.097,0.48915,0.019288,0.39125,425.86,-0.33306,453.3,0.017024,1.6,0.033363
0.00071912,1836.7,-0.024251,0,-0.32141,0.92386,0.3844,0.025142,0.59839,592.92,0.31197,480.2,0.0069106,1.6,0.022114
0.00071091,1828.6,-0.025881,0,-0.32038,0.99265,0.42785,0.024949,0.61526,573.29,0.23616,469.8,0.0078478,1.6,0.023601
0.00069419,1796.1,-0.027607,0,-0.31906,1.0497,0.46554,0.024484,0.60582,549.3,0.14354,460.74,0.0090481,1.6,0.025175
0.00074645,1864.8,-0.018571,0,-0.32458,0.69379,0.24437,0.025728,0.51988,657.32,0.56061,513.02,0.0040154,1.6,0.016935
0.0007389,1857.5,-0.020242,0,-0.32371,0.76082,0.28426,0.025556,0.54675,639.08,0.49017,503.76,0.0048098,1.6,0.018459
0.00075631,1879.2,-0.016786,0,-0.32533,0.62941,0.20836,0.026063,0.48745,676.24,0.63367,520.79,0.0033308,1.6,0.015307
0.00079584,1946,-0.01021,0,-0.32765,0.41191,0.092336,0.027416,0.36221,743.09,0.89177,543.97,0.001221,1.6,0.0093106
0.00078251,1922.2,-0.012349,0,-0.32697,0.47968,0.1275,0.026931,0.40396,721.8,0.80957,537.26,0.0018422,1.6,0.011261
0.00064912,1694.8,-0.031379,0,-0.31586,1.1352,0.51953,0.023123,0.55753,498.37,-0.053081,447.14,0.011968,1.6,0.028614
0.00061894,1619.9,-0.033431,0,-0.31393,1.157,0.5315,0.022038,0.51352,471.31,-0.15756,443.63,0.013728,1.6,0.030486
0.00080825,1967.9,-0.007154,0,-0.32826,0.32949,0.059313,0.028106,0.29727,763.11,0.96905,549.98,0.00065842,1.6,0.0065237
0.00072968,1848.6,-0.022284,0,-0.32265,0.84265,0.33296,0.025335,0.57957,616.81,0.40419,492.46,0.0057803,1.6,0.020321
0.00067622,1762.4,-0.029544,0,-0.31759,1.1173,0.50958,0.023991,0.59758,522.36,0.039529,450.03,0.010395,1.6,0.026941
0.00076821,1896.7,-0.014643,0,-0.32624,0.55239,0.16524,0.026406,0.44875,698.96,0.72138,530.07,0.0025087,1.6,0.013353
0.00081761,1984.5,-0.0048541,0,-0.32873,0.26744,0.034461,0.028582,0.24841,778.2,1.0273,554.5,0.00023514,1.6,0.0044264
0.00053439,1392,-0.037775,0,-0.3087,1.1127,0.49419,0.018677,0.37077,413.57,-0.3805,450.77,0.018497,1.6,0.034446
0.00049205,1290.1,-0.043877,0,-0.29923,1.1739,0.51581,0.016427,0.2949,372.4,-0.53947,440.9,0.027133,1.6,0.040011
0.00048628,1276.1,-0.045202,0,-0.29687,1.1818,0.51911,0.016083,0.2814,366.94,-0.56054,439.6,0.029283,1.6,0.041219
0.00048414,1271,-0.046297,0,-0.29479,1.1857,0.5221,0.016001,0.27332,364.8,-0.56879,438.98,0.031187,1.6,0.042218
0.00048105,1263.6,-0.048038,0,-0.29136,1.1913,0.52671,0.015908,0.26078,361.71,-0.58071,438.06,0.034307,1.6,0.043805
0.00047948,1259.9,-0.049051,0,-0.28931,1.194,0.52925,0.015839,0.25365,360.17,-0.58666,437.62,0.036178,1.6,0.044729
0.00051412,1342.8,-0.039639,0,-0.30617,1.1377,0.50223,0.017623,0.33874,394.26,-0.45506,446.76,0.020808,1.6,0.036146
0.00050403,1318.9,-0.041481,0,-0.30324,1.155,0.50861,0.017067,0.31963,384.12,-0.49418,443.95,0.023478,1.6,0.037827
0.00047846,1257.7,-0.050022,0,-0.28723,1.1981,0.53252,0.015886,0.24733,358.86,-0.59173,436.96,0.038079,1.6,0.045614
0.00049666,1301.4,-0.042825,0,-0.3011,1.1677,0.51327,0.016647,0.3057,376.73,-0.52274,441.9,0.025425,1.6,0.039051
0.00048232,1266.7,-0.047199,0,-0.29307,1.1889,0.52452,0.015905,0.26665,362.99,-0.57578,438.45,0.032757,1.6,0.04304
0.00047758,1255.9,-0.050827,0,-0.2855,1.2016,0.53525,0.015898,0.24209,357.73,-0.59608,436.39,0.039656,1.6,0.046349
0.00047626,1253.2,-0.051621,0,-0.28369,1.2078,0.53824,0.015965,0.23699,355.92,-0.60307,435.38,0.041303,1.6,0.047073
0.00047466,1250,-0.052578,0,-0.28152,1.2152,0.54185,0.015965,0.23085,353.73,-0.61152,434.16,0.043288,1.6,0.047945
0.00047199,1244.5,-0.05351,0,-0.27926,1.2271,0.54543,0.015993,0.22494,350.19,-0.62522,432.23,0.045346,1.6,0.048795
0.00046969,1239.8,-0.054329,0,-0.27728,1.2375,0.54861,0.015983,0.21977,347.1,-0.63714,430.53,0.047154,1.6,0.049542
0.00046425,1228,-0.055414,0,-0.27447,1.2572,0.55201,0.015778,0.21146,340.53,-0.6625,427.31,0.049711,1.6,0.050531
0.00046105,1221,-0.056043,0,-0.27285,1.2685,0.55388,0.015627,0.20658,336.71,-0.67723,425.47,0.051192,1.6,0.051105
0.00045947,1217.5,-0.056276,0,-0.2722,1.2733,0.55423,0.015468,0.20451,334.95,-0.68404,424.68,0.05178,1.6,0.051318
0.00044898,1193.3,-0.057731,0,-0.26816,1.3026,0.5554,0.014544,0.19092,323.59,-0.7279,419.89,0.055463,1.6,0.052644
0.00043964,1173,-0.059475,0,-0.26288,1.3392,0.55906,0.014083,0.17865,312.38,-0.77119,413.91,0.060278,1.6,0.054235
0.00043775,1168.9,-0.059829,0,-0.26181,1.3466,0.55982,0.013969,0.17616,310.1,-0.77999,412.69,0.061255,1.6,0.054558
0.0004354,1163.3,-0.060213,0,-0.26054,1.353,0.55952,0.013905,0.17294,307.67,-0.78936,411.66,0.06242,1.6,0.054907
0.00042569,1140.5,-0.061811,0,-0.25521,1.3793,0.55842,0.013326,0.15958,297.65,-0.82804,407.36,0.067277,1.6,0.056365
0.00041838,1122.9,-0.063363,0,-0.24954,1.3966,0.55645,0.013115,0.14837,290.52,-0.85557,404.53,0.07245,1.6,0.05778
0.00041625,1117.8,-0.06381,0,-0.2479,1.4015,0.55583,0.01302,0.14513,288.46,-0.86355,403.72,0.073939,1.6,0.058187
0.00041486,1114.4,-0.064284,0,-0.24601,1.4049,0.55551,0.012975,0.1425,287.11,-0.86876,403.18,0.075661,1.6,0.05862
0.00041029,1103.4,-0.065855,0,-0.23975,1.4161,0.55456,0.012609,0.13382,282.65,-0.88596,401.34,0.081371,1.6,0.060053
0.00040752,1096.6,-0.067135,0,-0.23424,1.4216,0.55375,0.012259,0.12719,280.14,-0.89567,400.47,0.086399,1.6,0.06122
0.00040572,1092.1,-0.067893,0,-0.23098,1.4246,0.553,0.012028,0.12317,278.55,-0.90178,399.99,0.089368,1.6,0.061911
0.00040441,1088.9,-0.068591,0,-0.22774,1.4265,0.55245,0.01173,0.1196,277.47,-0.90597,399.72,0.092323,1.6,0.062548
0.00040122,1080.9,-0.07001,0,-0.22113,1.43,0.55055,0.010908,0.11211,274.92,-0.9158,399.2,0.098353,1.6,0.063841
0.00040009,1078.4,-0.071303,0,-0.21451,1.433,0.55078,0.010582,0.10734,273.89,-0.91978,398.82,0.10439,1.6,0.065021
0.00039893,1075.9,-0.072687,0,-0.20744,1.4361,0.55108,0.010148,0.10226,272.81,-0.92394,398.41,0.11084,1.6,0.066283
0.00039723,1072,-0.074231,0,-0.19869,1.4396,0.55073,0.0098685,0.096434,271.35,-0.9296,397.96,0.11882,1.6,0.067691
0.00039608,1069.4,-0.075292,0,-0.19268,1.442,0.55052,0.0095858,0.09244,270.34,-0.93348,397.65,0.1243,1.6,0.068658
0.00039528,1067.5,-0.076315,0,-0.18631,1.4444,0.55054,0.009441,0.089408,269.55,-0.93656,397.27,0.1301,1.6,0.069591
0.00039396,1064.5,-0.077971,0,-0.176,1.4484,0.55058,0.009147,0.084496,268.23,-0.94164,396.65,0.13951,1.6,0.071101
0.00039213,1059.6,-0.080266,0,-0.16031,1.456,0.55086,0.0089495,0.07744,265.97,-0.95038,395.14,0.15381,1.6,0.073194
0.00039172,1058.5,-0.080718,0,-0.15723,1.4574,0.55083,0.0089005,0.076038,265.5,-0.95219,394.86,0.15662,1.6,0.073606
0.00039165,1058.3,-0.080889,0,-0.15594,1.4583,0.551,0.0089054,0.075497,265.31,-0.9529,394.65,0.1578,1.6,0.073762
0.00038994,1052.7,-0.083426,0,-0.1366,1.4714,0.5525,0.0088554,0.067153,262.16,-0.96508,391.68,0.17544,1.6,0.076075
0.00039209,1056.5,-0.086013,0,-0.11399,1.49,0.56012,0.0091708,0.061286,260.61,-0.97106,387.23,0.19606,1.6,0.078434
0.00039277,1057.8,-0.086838,0,-0.10678,1.496,0.56256,0.0092691,0.059415,260.11,-0.97298,385.81,0.20263,1.6,0.079186
0.0003936,1059.1,-0.087749,0,-0.097451,1.5033,0.56544,0.0094447,0.057161,259.46,-0.97549,384.05,0.21113,1.6,0.080018
0.00039585,1062.9,-0.090056,0,-0.07385,1.5219,0.57298,0.0098871,0.051483,257.89,-0.98155,379.55,0.23266,1.6,0.082121
0.00039678,1064,-0.092125,0,-0.048671,1.5345,0.57724,0.010305,0.046127,256.49,-0.98696,376.61,0.25562,1.6,0.084008
0.0003976,1065.1,-0.093519,0,-0.031917,1.5436,0.58052,0.010609,0.042715,255.55,-0.9906,374.44,0.27089,1.6,0.085279
0.00039743,1064.6,-0.094404,0,-0.019294,1.5466,0.58109,0.010783,0.040257,255.02,-0.99264,373.83,0.28241,1.6,0.086086
0.00039573,1061.1,-0.097024,0,0.021654,1.5486,0.57978,0.01109,0.033148,253.92,-0.9969,373.82,0.31975,1.6,0.088475
0.0004021,1441.1,-0.012372,0,1.0966,0.11764,-0.049567,-0.043338,0.011404,574.19,0.23965,832.09,1.3,1.6,0.011282
0.00039947,1450.1,-0.012929,0,1.094,0.12286,-0.052891,-0.043921,0.012197,577.59,0.25277,842.36,1.2976,1.6,0.01179
0.00038992,1458.4,-0.014288,0,1.0875,0.13511,-0.059399,-0.04529,0.013667,580.38,0.26355,867.55,1.2917,1.6,0.013029
0.00038351,1464,-0.015207,0,1.0831,0.1432,-0.063726,-0.046173,0.014636,582.26,0.27081,884.51,1.2877,1.6,0.013867
0.00037658,1463.2,-0.016131,0,1.0786,0.151,-0.067146,-0.047179,0.015388,581.53,0.26797,900.3,1.2836,1.6,0.01471
0.00035918,1457.5,-0.018317,0,1.0679,0.17063,-0.075432,-0.049786,0.017063,578.27,0.2554,937.95,1.2739,1.6,0.016703
0.00033914,1428.4,-0.020904,0,1.0551,0.18918,-0.081308,-0.051512,0.017889,565.68,0.20681,972.4,1.2621,1.6,0.019062
0.0003335,1420.9,-0.021646,0,1.0514,0.19447,-0.08302,-0.052032,0.018135,562.4,0.19412,982.43,1.2587,1.6,0.019739
0.00032845,1409.2,-0.022386,0,1.0476,0.19846,-0.083823,-0.052164,0.018214,557.54,0.17536,989.3,1.2553,1.6,0.020413
0.00030918,1365.6,-0.025194,0,1.0332,0.21462,-0.086958,-0.05335,0.018414,539.28,0.10487,1016.1,1.2422,1.6,0.022975
0.0002957,1323.2,-0.027835,0,1.0193,0.22565,-0.087671,-0.054139,0.018512,521.83,0.037497,1028.6,1.2295,1.6,0.025383
0.00028625,1293.3,-0.029673,0,1.0095,0.23335,-0.08821,-0.054621,0.018553,509.56,-0.0098969,1037.1,1.2206,1.6,0.027059
0.00027932,1264.4,-0.030966,0,1.0025,0.23712,-0.087517,-0.054269,0.018091,497.91,-0.054847,1038.5,1.2141,1.6,0.028237
0.000259,1175,-0.035376,0,0.97794,0.2505,-0.085334,-0.054046,0.016947,461.91,-0.19387,1039,1.1918,1.6,0.032259
0.00024806,1118.2,-0.03792,0,0.96331,0.25592,-0.08338,-0.052523,0.016297,439.22,-0.28146,1031.3,1.1784,1.6,0.034579
0.00023058,1026.5,-0.042132,0,0.93861,0.26427,-0.079345,-0.050491,0.014563,402.74,-0.4223,1017.6,1.1559,1.6,0.03842
0.00021226,929.68,-0.047125,0,0.90828,0.27145,-0.07487,-0.047041,0.012371,364.36,-0.57051,999.66,1.1282,1.6,0.042973
0.00020557,894.87,-0.049115,0,0.89605,0.27399,-0.072992,-0.045931,0.011406,350.58,-0.62369,993.63,1.1171,1.6,0.044788
0.00019808,865.23,-0.053027,0,0.87097,0.27439,-0.070709,-0.044505,0.0094599,338.95,-0.66859,997.13,1.0942,1.6,0.048355
0.00019783,911.08,-0.062799,0,0.80596,0.26547,-0.070156,-0.044828,0.0061749,357.38,-0.59744,1052.4,1.0349,1.6,0.057266
0.00019215,849.75,-0.057963,0,0.83882,0.27291,-0.068714,-0.043451,0.0072886,332.96,-0.69172,1009.3,1.0649,1.6,0.052856
0.00019172,837.38,-0.05607,0,0.85155,0.27498,-0.068629,-0.043346,0.0079078,328.01,-0.71084,996.94,1.0765,1.6,0.05113
0.00048219,1615.9,-0.0040246,0,1.1332,0.060967,0.002099,-0.040178,-0.0010904,645.71,0.51577,780.17,1.3333,1.6,0.00367
0.00048508,1624.6,-0.004497,0,1.1332,0.061372,0.002507,-0.040651,-0.0012255,649.16,0.5291,779.65,1.3333,1.6,0.0041008
0.00048693,1621.7,-0.004788,0,1.1318,0.06262,0.0013075,-0.04154,-0.00034408,647.96,0.52446,775.29,1.3321,1.6,0.0043661
0.0004919,1617.4,-0.0054418,0,1.1288,0.065577,-0.001146,-0.043694,0.0017435,646.2,0.51767,765.33,1.3294,1.6,0.0049624
0.00047303,1544.4,-0.0060178,0,1.1262,0.067502,-0.0045281,-0.04271,0.0014499,616.97,0.40481,759.63,1.327,1.6,0.0054876
0.00045974,1490.7,-0.0064505,0,1.1242,0.068951,-0.0069627,-0.04209,0.0010989,595.47,0.3218,754.57,1.3252,1.6,0.0058821
0.00044719,1450.8,-0.0068889,0,1.1222,0.071233,-0.010614,-0.041234,0.0014708,579.52,0.26022,755.01,1.3233,1.6,0.0062819
0.00042867,1392.4,-0.0076162,0,1.1189,0.075203,-0.016749,-0.040027,0.0020288,556.06,0.16966,755.71,1.3203,1.6,0.0069451
0.00042238,1388.1,-0.0083586,0,1.1154,0.081193,-0.022448,-0.040138,0.0036245,554.21,0.1625,764.58,1.3171,1.6,0.0076222
0.00041442,1381.5,-0.0092607,0,1.1112,0.088492,-0.029325,-0.040168,0.0055463,551.39,0.15164,775.15,1.3133,1.6,0.0084447
0.0004104,1405.4,-0.010411,0,1.1059,0.099435,-0.03731,-0.041311,0.0081237,560.58,0.1871,795.88,1.3084,1.6,0.0094937
0.00040828,1418.9,-0.011041,0,1.1029,0.10535,-0.041697,-0.041947,0.0095327,565.82,0.20733,807.38,1.3057,1.6,0.010068
0.00040582,1428.4,-0.011585,0,1.1003,0.11025,-0.044869,-0.042515,0.010283,569.39,0.2211,817.57,1.3034,1.6,0.010564
