"Density","Energy","Grid_Velocity:0","Grid_Velocity:1","Grid_Velocity:2","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Temperature","Points:0","Points:1","Points:2"
0.00045546,1208.8,0.033077,0,0.15683,1.2862,0.55091,0.015182,0.21174,330.44,-0.70146,422.67,0.047892,1.6,0.053171
0.00045088,1198.8,0.033669,0,0.15523,1.3035,0.55392,0.014975,0.20329,324.95,-0.72266,419.85,0.050463,1.6,0.054123
0.00044818,1192.9,0.034013,0,0.15431,1.3133,0.55556,0.014823,0.19835,321.76,-0.73498,418.25,0.051953,1.6,0.054676
0.00044674,1189.6,0.03414,0,0.15394,1.3178,0.55581,0.014667,0.19624,320.17,-0.74109,417.52,0.052543,1.6,0.05488
0.00043712,1167.3,0.034932,0,0.15164,1.3448,0.55636,0.01375,0.18252,309.95,-0.78057,413.1,0.056245,1.6,0.056153
0.00042857,1148.6,0.035878,0,0.14863,1.3796,0.55948,0.013254,0.17014,299.73,-0.82002,407.43,0.061082,1.6,0.057675
0.00042684,1144.8,0.03607,0,0.14802,1.3867,0.56015,0.013133,0.16764,297.66,-0.82802,406.26,0.062064,1.6,0.057983
0.00042461,1139.5,0.036277,0,0.14729,1.3929,0.55976,0.013061,0.16443,295.38,-0.83681,405.26,0.063234,1.6,0.058316
0.00041539,1117.7,0.037141,0,0.14425,1.4184,0.55823,0.012474,0.15105,285.99,-0.87307,401.11,0.068111,1.6,0.059704
0.00040825,1100.4,0.037975,0,0.14102,1.4352,0.55578,0.012263,0.13983,279.16,-0.89943,398.36,0.073304,1.6,0.061045
0.00040615,1095.3,0.038215,0,0.14009,1.4401,0.55502,0.012169,0.13659,277.17,-0.90712,397.57,0.074799,1.6,0.061431
0.00040474,1091.8,0.038468,0,0.13902,1.4433,0.55451,0.012131,0.13394,275.85,-0.91224,397.05,0.076527,1.6,0.061838
0.00040016,1080.7,0.039309,0,0.13545,1.4543,0.55306,0.01182,0.12522,271.51,-0.92899,395.28,0.082257,1.6,0.063189
0.00039732,1073.7,0.03999,0,0.13232,1.4594,0.55181,0.011543,0.11856,269.04,-0.93853,394.48,0.087301,1.6,0.064284
0.00039544,1068.9,0.040393,0,0.13046,1.4622,0.55075,0.011352,0.11452,267.46,-0.94461,394.04,0.090279,1.6,0.064932
0.00039412,1065.6,0.040763,0,0.12862,1.4638,0.55001,0.011103,0.11095,266.42,-0.94863,393.82,0.093244,1.6,0.065526
0.00039091,1057.5,0.041513,0,0.12486,1.4668,0.54773,0.010414,0.10348,263.96,-0.95813,393.39,0.099291,1.6,0.066733
0.00038984,1055.1,0.042193,0,0.12109,1.4694,0.5478,0.010154,0.098728,263.02,-0.96177,393.05,0.10534,1.6,0.067826
0.00038879,1052.8,0.04292,0,0.11707,1.4722,0.54798,0.0097999,0.093675,262.07,-0.96543,392.7,0.11181,1.6,0.068995
0.00038732,1049.4,0.043725,0,0.11209,1.4755,0.54775,0.0095753,0.087931,260.78,-0.9704,392.25,0.11981,1.6,0.070288
0.0003863,1047,0.044277,0,0.10868,1.4779,0.54759,0.0093433,0.083988,259.88,-0.97389,391.92,0.1253,1.6,0.071176
0.00038565,1045.5,0.044806,0,0.10506,1.4806,0.54778,0.0092275,0.081006,259.15,-0.97671,391.48,0.13112,1.6,0.072026
0.00038459,1043.1,0.045661,0,0.099194,1.485,0.54809,0.0089931,0.076176,257.95,-0.98133,390.75,0.14055,1.6,0.073401
0.00038298,1038.8,0.046835,0,0.090275,1.4939,0.54873,0.0088535,0.069212,255.71,-0.98997,388.98,0.15488,1.6,0.075287
0.00038262,1037.8,0.047066,0,0.088525,1.4956,0.54877,0.008817,0.06783,255.25,-0.99176,388.65,0.15769,1.6,0.075659
0.00038256,1037.6,0.047152,0,0.087791,1.4966,0.54897,0.0088246,0.067291,255.06,-0.99249,388.42,0.15888,1.6,0.075798
0.00038091,1032.2,0.048434,0,0.0768,1.5114,0.55064,0.0088394,0.058989,251.83,-1.005,385.16,0.17654,1.6,0.077858
0.00038309,1036.4,0.049717,0,0.063954,1.5315,0.55844,0.0091696,0.053053,250.23,-1.0111,380.54,0.19719,1.6,0.07992
0.00038377,1037.7,0.050126,0,0.059856,1.5379,0.56091,0.0092758,0.051159,249.71,-1.0131,379.07,0.20378,1.6,0.080578
0.00038446,1038.8,0.050567,0,0.05456,1.5451,0.5635,0.0094439,0.048851,249.04,-1.0157,377.39,0.21229,1.6,0.081287
0.00038634,1042,0.051683,0,0.041154,1.5636,0.5703,0.0098707,0.043034,247.43,-1.022,373.11,0.23384,1.6,0.083081
0.00038612,1040.6,0.052651,0,0.026856,1.5728,0.57209,0.010227,0.037494,245.91,-1.0278,371.03,0.25683,1.6,0.084637
0.00038631,1040.3,0.053305,0,0.017341,1.5803,0.57401,0.010499,0.033966,244.9,-1.0317,369.32,0.27212,1.6,0.085689
0.00038539,1038.1,0.053704,0,0.010174,1.5808,0.57295,0.010632,0.031438,244.3,-1.034,369.3,0.28364,1.6,0.08633
0.00038094,1028.3,0.054856,0,-0.013073,1.5724,0.5655,0.010783,0.02417,243.05,-1.0389,371.73,0.32102,1.6,0.088182
0.00033767,1512.4,0.0062208,0,-0.58453,0.22628,-0.097264,-0.067739,0.019617,596.41,0.32542,1029.1,1.2396,1.6,0.01
0.00033444,1533.9,0.0074783,0,-0.57836,0.23341,-0.10025,-0.070368,0.020337,604.31,0.35594,1053,1.2297,1.6,0.012021
0.00033164,1554.2,0.0085999,0,-0.57287,0.24016,-0.10305,-0.072941,0.020912,611.8,0.38486,1074.8,1.2209,1.6,0.013824
0.00032981,1558.6,0.0093907,0,-0.56886,0.24311,-0.1039,-0.074051,0.021153,613.28,0.39057,1083.4,1.2145,1.6,0.015096
0.00032042,1554.7,0.012092,0,-0.55499,0.2527,-0.10544,-0.076805,0.021761,610.95,0.38157,1111,1.1921,1.6,0.019439
0.00031394,1532.7,0.013655,0,-0.54671,0.25622,-0.10492,-0.076637,0.021802,602.01,0.34706,1117.1,1.1788,1.6,0.02195
0.00029919,1464.8,0.016245,0,-0.53273,0.26197,-0.10196,-0.075301,0.020825,574.86,0.24225,1119.6,1.1564,1.6,0.026114
0.00027801,1350.1,0.019324,0,-0.51557,0.26716,-0.096475,-0.070781,0.019585,529.47,0.066991,1109.2,1.1288,1.6,0.031064
0.00026834,1295.6,0.020553,0,-0.50865,0.26951,-0.093624,-0.068723,0.01889,507.93,-0.016159,1102.9,1.1177,1.6,0.033039
0.00024469,1161.2,0.022976,0,-0.49446,0.27415,-0.08619,-0.062903,0.01654,454.96,-0.22069,1081.5,1.0948,1.6,0.036934
0.00018247,813.94,0.029049,0,-0.45766,0.28601,-0.065725,-0.047166,0.0097293,318.29,-0.74836,1016.5,1.0357,1.6,0.046697
0.00021401,988.22,0.026038,0,-0.47626,0.27998,-0.076483,-0.055182,0.013369,386.81,-0.48383,1051.3,1.0656,1.6,0.041857
0.00022679,1058.5,0.024861,0,-0.48347,0.27756,-0.08044,-0.058574,0.014843,414.47,-0.37703,1064.8,1.0772,1.6,0.039964
