    "Cur_Time"    ,    "Time_Step"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
           0.00027,             1e-05,      0.1491755613,      0.3654811186,   6.149837053e-06,      0.3700761401,     -0.2069656655,     -0.1149012118,      0.1167541249,   6.149837053e-06,      0.3770918595,       2.450006659
           0.00028,             1e-05,      0.1487846683,       0.365885701,   5.825262727e-06,      0.3700694408,     -0.2077288931,     -0.1144100626,      0.1163294576,   5.825262727e-06,      0.3774608337,       2.459162663
           0.00029,             1e-05,      0.1483728014,      0.3662767174,   5.531957068e-06,      0.3700385591,     -0.2085782326,     -0.1139028976,      0.1158850788,   5.531957068e-06,      0.3778144656,       2.468624397
            0.0003,             1e-05,      0.1478573177,      0.3666419245,   5.263548102e-06,      0.3699752354,     -0.2094500298,     -0.1132915822,      0.1153397267,   5.263548102e-06,      0.3781333556,       2.479700906
           0.00031,             1e-05,      0.1472845589,      0.3670007775,   5.019975826e-06,      0.3699115141,     -0.2102923596,     -0.1126298784,      0.1147378714,   5.019975826e-06,      0.3784409238,       2.491780402
           0.00032,             1e-05,      0.1466108426,      0.3673621884,   4.792761309e-06,      0.3698480388,     -0.2110916583,      -0.111881883,      0.1140352197,   4.792761309e-06,      0.3787422412,       2.505695908
           0.00033,             1e-05,      0.1457569547,      0.3677674521,   4.570528065e-06,      0.3698100032,     -0.2118718409,     -0.1109576676,      0.1131492601,   4.570528065e-06,      0.3790715415,       2.523155432
           0.00034,             1e-05,      0.1447642566,      0.3682779488,   4.352861847e-06,      0.3698596665,     -0.2126720064,     -0.1098842198,      0.1121158468,   4.352861847e-06,      0.3794935763,       2.543983973
           0.00035,             1e-05,      0.1437257337,      0.3689038744,   4.146872587e-06,      0.3700180249,     -0.2135192117,     -0.1087547943,      0.1110267227,   4.146872587e-06,      0.3800266069,       2.566721108
           0.00036,             1e-05,      0.1426396381,      0.3695825033,   3.955396733e-06,      0.3702234463,     -0.2144125835,     -0.1075764666,      0.1098856136,   3.955396733e-06,      0.3806079939,       2.591022441
           0.00037,             1e-05,      0.1414429954,      0.3702356496,   3.776957039e-06,      0.3703906138,     -0.2153268963,     -0.1062905932,      0.1086365991,   3.776957039e-06,      0.3811543605,       2.617560867
           0.00038,             1e-05,      0.1401486064,      0.3708291335,    3.61475403e-06,       0.370486134,     -0.2162281836,     -0.1049099963,        0.10729541,    3.61475403e-06,      0.3816327726,       2.645970896
           0.00039,             1e-05,      0.1388649579,      0.3713789193,   3.479940151e-06,      0.3705395797,     -0.2170882824,     -0.1035448589,      0.1059687293,   3.479940151e-06,      0.3820685889,       2.674389024
            0.0004,             1e-05,      0.1376822319,      0.3719207007,   3.384605604e-06,      0.3706014809,     -0.2178920612,     -0.1022868693,      0.1047432845,   3.384605604e-06,      0.3825052273,       2.701297731
           0.00041,             1e-05,      0.1365887303,      0.3724788557,    3.33395599e-06,      0.3707000804,     -0.2186366685,     -0.1011209453,      0.1036052977,    3.33395599e-06,      0.3829659534,       2.727010162
           0.00042,             1e-05,      0.1355134372,       0.373055347,   3.326174867e-06,      0.3708295671,     -0.2193268435,      -0.099970251,      0.1024838518,   3.326174867e-06,       0.383446533,       2.752902993
           0.00043,             1e-05,      0.1344250263,      0.3736373947,   3.357928866e-06,      0.3709664421,     -0.2199697745,    -0.09880263049,      0.1013488538,   3.357928866e-06,      0.3839315046,       2.779522571
           0.00044,             1e-05,      0.1333706408,      0.3742090004,   3.429060416e-06,      0.3710891309,     -0.2205706809,     -0.0976721723,      0.1002486619,   3.429060416e-06,      0.3844090394,       2.805782429
           0.00045,             1e-05,      0.1324253416,      0.3747589837,   3.542159188e-06,      0.3711879237,     -0.2211305469,    -0.09666254281,     0.09925902561,   3.542159188e-06,      0.3848745417,       2.829964259
           0.00046,             1e-05,      0.1316171539,      0.3752820084,   3.698905239e-06,      0.3712622174,     -0.2216458295,    -0.09580353176,     0.09840832875,   3.698905239e-06,      0.3853251379,       2.851315327
           0.00047,             1e-05,      0.1309030301,      0.3757763244,   3.898162993e-06,      0.3713138903,     -0.2221102942,     -0.0950446301,     0.09765383992,   3.898162993e-06,      0.3857553329,       2.870646493
           0.00048,             1e-05,      0.1302109048,      0.3762415843,   4.137067012e-06,      0.3713438164,     -0.2225176889,    -0.09430289552,     0.09692379822,   4.137067012e-06,      0.3861584996,       2.889478304
           0.00049,             1e-05,      0.1295010696,      0.3766773445,   4.414005277e-06,      0.3713522619,      -0.222863939,    -0.09353284833,     0.09617868524,   4.414005277e-06,      0.3865307354,       2.908681338
            0.0005,             1e-05,      0.1287923431,      0.3770837688,   4.730533873e-06,      0.3713417459,     -0.2231484716,    -0.09275642331,     0.09543723337,   4.730533873e-06,      0.3868738435,       2.927843067
           0.00051,             1e-05,      0.1281387431,      0.3774630197,   5.090527523e-06,      0.3713184979,      -0.223374748,    -0.09203647615,     0.09475306662,   5.090527523e-06,      0.3871946862,       2.945736868
           0.00052,             1e-05,      0.1275840629,       0.377818936,   5.497297504e-06,      0.3712898634,     -0.2235496219,    -0.09142498007,     0.09416947702,   5.497297504e-06,      0.3875009047,       2.961333316
           0.00053,             1e-05,       0.127131452,      0.3781574886,   5.950957262e-06,      0.3712630588,     -0.2236825572,    -0.09092775681,     0.09368908166,   5.950957262e-06,      0.3877987214,       2.974539208
           0.00054,             1e-05,      0.1267456266,      0.3784862455,   6.447374977e-06,      0.3712436644,     -0.2237842972,    -0.09050619713,     0.09327607138,   6.447374977e-06,      0.3880926003,       2.986187813
           0.00055,             1e-05,      0.1263796717,      0.3788120931,   6.978966857e-06,      0.3712344303,     -0.2238654715,    -0.09010719685,     0.09288310956,   6.978966857e-06,      0.3883853129,       2.997413176
           0.00056,             1e-05,      0.1260040756,      0.3791388025,   7.536391182e-06,      0.3712346347,     -0.2239353999,    -0.08969603147,     0.09248046812,   7.536391182e-06,      0.3886780437,       3.008940788
           0.00057,             1e-05,      0.1256200599,      0.3794688164,   8.110225425e-06,      0.3712430286,     -0.2240022916,    -0.08927180272,     0.09206915112,   8.110225425e-06,      0.3889733326,       3.020766084
           0.00058,             1e-05,      0.1252527618,      0.3798036524,   8.691656123e-06,      0.3712588561,      -0.224073223,    -0.08886073038,     0.09167406784,   8.691656123e-06,      0.3892748823,       3.032297626
           0.00059,             1e-05,      0.1249326699,      0.3801463444,   9.272448636e-06,      0.3712840299,     -0.2241541442,    -0.08849591657,      0.0913253264,   9.272448636e-06,      0.3895883724,       3.042809736
            0.0006,             1e-05,      0.1246782945,      0.3805039875,   9.844931571e-06,      0.3713254201,     -0.2242498773,     -0.0881978632,     0.09104074834,   9.844931571e-06,      0.3899224844,       3.051886368
           0.00061,             1e-05,      0.1244884805,      0.3808876493,   1.040207844e-05,      0.3713946157,     -0.2243644703,     -0.0879656815,     0.09081821825,   1.040207844e-05,      0.3902881428,       3.059621644
           0.00062,             1e-05,      0.1243457933,       0.381309005,   1.093827625e-05,      0.3715045346,     -0.2245009961,    -0.08778054823,     0.09063935045,   1.093827625e-05,      0.3906954591,        3.06652115
           0.00063,             1e-05,      0.1242269468,      0.3817771303,   1.144973586e-05,      0.3716657845,     -0.2246611853,    -0.08761709718,     0.09048015645,   1.144973586e-05,      0.3911514449,       3.073223161
           0.00064,             1e-05,      0.1241137263,       0.382296163,   1.193458151e-05,      0.3718840212,     -0.2248457069,    -0.08745548565,     0.09032213007,   1.193458151e-05,      0.3916586347,       3.080208567
           0.00065,             1e-05,      0.1239994304,      0.3828641499,   1.239269938e-05,      0.3721586904,     -0.2250539722,    -0.08728848273,     0.09015876579,   1.239269938e-05,      0.3922144987,       3.087628295
           0.00066,             1e-05,      0.1238892191,       0.383474285,   1.282505697e-05,      0.3724839213,     -0.2252844945,    -0.08712174055,      0.0899957971,   1.282505697e-05,      0.3928127065,        3.09529988
           0.00067,             1e-05,      0.1237959595,      0.3841169667,   1.323341913e-05,       0.372850769,     -0.2255353769,    -0.08696902116,     0.08984687893,   1.323341913e-05,      0.3934448144,       3.102823132
           0.00068,             1e-05,      0.1237336662,      0.3847817625,   1.362047654e-05,      0.3732489228,     -0.2258045093,    -0.08684514767,     0.08972688191,   1.362047654e-05,      0.3941016513,       3.109758034
           0.00069,             1e-05,      0.1237119092,      0.3854591801,   1.399017362e-05,      0.3736684107,     -0.2260896463,    -0.08676008274,     0.08964616685,   1.399017362e-05,      0.3947745949,        3.11578071
            0.0007,             1e-05,      0.1237325749,      0.3861419985,   1.434770675e-05,      0.3741008688,     -0.2263883089,     -0.0867156036,     0.08960724244,   1.434770675e-05,      0.3954566161,       3.120778814
           0.00071,             1e-05,      0.1237897792,      0.3868259036,   1.469931019e-05,      0.3745402896,     -0.2266977825,    -0.08670531866,     0.08960462273,   1.469931019e-05,      0.3961429044,       3.124861408
           0.00072,             1e-05,      0.1238721661,      0.3875093465,   1.505155393e-05,      0.3749833425,     -0.2270151116,    -0.08671711673,     0.08962713019,   1.505155393e-05,      0.3968309271,       3.128300398
           0.00073,             1e-05,      0.1239664676,      0.3881922695,   1.541076122e-05,      0.3754285619,     -0.2273368038,    -0.08673694947,      0.0896615522,   1.541076122e-05,      0.3975194703,       3.131429628
           0.00074,             1e-05,      0.1240611524,      0.3888747028,   1.578255242e-05,      0.3758751477,     -0.2276588921,    -0.08675274948,     0.08969639868,   1.578255242e-05,      0.3982075591,        3.13454047
           0.00075,             1e-05,      0.1241488618,      0.3895554335,   1.617172571e-05,      0.3763218543,     -0.2279770503,    -0.08675709716,     0.08972444474,   1.617172571e-05,      0.3988933437,       3.137809142
           0.00076,             1e-05,      0.1242270172,      0.3902310061,   1.658205154e-05,      0.3767657302,     -0.2282865301,     -0.0867479566,     0.08974342276,   1.658205154e-05,      0.3995731573,       3.141273249
           0.00077,             1e-05,      0.1242970267,      0.3908957412,   1.701618768e-05,      0.3772022732,     -0.2285822802,     -0.0867278094,     0.08975523034,   1.701618768e-05,      0.4002414646,       3.144851905
           0.00078,             1e-05,      0.1243625946,      0.3915423473,   1.747529311e-05,      0.3776256328,      -0.228859139,    -0.08670177698,     0.08976419325,   1.747529311e-05,      0.4008913247,       3.148393202
           0.00079,             1e-05,      0.1244276898,      0.3921630119,   1.795842587e-05,      0.3780292836,     -0.2291124013,    -0.08667537337,     0.08977494625,   1.795842587e-05,       0.401515301,       3.151734254
            0.0008,             1e-05,      0.1244947788,      0.3927504272,   1.846254898e-05,      0.3784067758,     -0.2293380065,    -0.08665248976,     0.08979058334,   1.846254898e-05,      0.4021063281,       3.154754208
           0.00081,             1e-05,      0.1245636951,      0.3932988264,   1.898286344e-05,      0.3787524985,     -0.2295326869,    -0.08663409645,     0.08981144131,   1.898286344e-05,       0.402658647,       3.157411363
           0.00082,             1e-05,      0.1246314509,      0.3938047348,   1.951297429e-05,      0.3790623707,     -0.2296942299,    -0.08661800685,      0.0898348464,   1.951297429e-05,      0.4031685355,       3.159754075
           0.00083,             1e-05,      0.1246927769,      0.3942670254,   2.004546132e-05,      0.3793341346,     -0.2298214759,    -0.08659948725,     0.08985564782,   2.004546132e-05,      0.4036344119,       3.161907491
           0.00084,             1e-05,      0.1247411741,      0.3946870901,   2.057257547e-05,      0.3795677551,     -0.2299143462,     -0.0865723606,     0.08986724981,   2.057257547e-05,      0.4040570963,       3.164048221
           0.00085,             1e-05,      0.1247701727,      0.3950685534,   2.108675136e-05,      0.3797653499,     -0.2299738961,    -0.08653033369,     0.08986289127,   2.108675136e-05,      0.4044396354,       3.166370175
           0.00086,             1e-05,      0.1247744442,      0.3954168173,   2.158102129e-05,      0.3799309841,     -0.2300022444,      -0.086468098,     0.08983679331,   2.158102129e-05,      0.4047869463,       3.169052926
           0.00087,             1e-05,      0.1247505611,      0.3957385451,   2.204941875e-05,      0.3800704131,     -0.2300025146,    -0.08638206425,     0.08978496072,   2.204941875e-05,      0.4051053683,       3.172238598
           0.00088,             1e-05,      0.1246972163,      0.3960409002,   2.248715164e-05,      0.3801904274,     -0.2299785014,    -0.08627057153,      0.0897054669,   2.248715164e-05,      0.4054019235,        3.17602038
           0.00089,             1e-05,      0.1246150329,      0.3963307154,   2.289090719e-05,      0.3802979395,     -0.2299342195,    -0.08613377505,      0.0895983372,   2.289090719e-05,      0.4056834731,       3.180440643
            0.0009,             1e-05,      0.1245061217,      0.3966147342,   2.325902008e-05,      0.3804000883,     -0.2298741008,    -0.08597319016,     0.08946508653,   2.325902008e-05,      0.4059569189,       3.185503885
           0.00091,             1e-05,      0.1243734029,      0.3968995621,    2.35914759e-05,       0.380503933,     -0.2298028503,    -0.08579100952,     0.08930804841,    2.35914759e-05,      0.4062290958,       3.191193237
           0.00092,             1e-05,      0.1242200694,      0.3971918664,   2.388989445e-05,      0.3806164348,     -0.2297256349,    -0.08558956677,     0.08912982241,   2.388989445e-05,      0.4065069238,       3.197485465
           0.00093,             1e-05,       0.124048982,      0.3974983773,   2.415707952e-05,      0.3807443468,     -0.2296477868,    -0.08537081728,      0.0889326719,   2.415707952e-05,      0.4067973571,       3.204366297
           0.00094,             1e-05,       0.123862389,       0.397825989,   2.439695427e-05,       0.380894181,     -0.2295748959,    -0.08513605785,     0.08871823564,   2.439695427e-05,      0.4071074595,       3.211838495
           0.00095,             1e-05,      0.1236619014,      0.3981815608,   2.461415427e-05,      0.3810723906,     -0.2295127328,     -0.0848859406,     0.08848752084,   2.461415427e-05,      0.4074442046,       3.219921062
           0.00096,             1e-05,      0.1234485968,       0.398571889,   2.481367619e-05,      0.3812851369,     -0.2294671951,    -0.08462071074,      0.0882410086,   2.481367619e-05,      0.4078144568,       3.228646573
           0.00097,             1e-05,      0.1232233037,      0.3990031301,   2.500081287e-05,      0.3815377313,     -0.2294439943,    -0.08434054808,     0.08797898762,   2.500081287e-05,      0.4082244213,       3.238049283
           0.00098,             1e-05,      0.1229869722,      0.3994807374,   2.518064554e-05,      0.3818347807,     -0.2294487456,    -0.08404594995,     0.08770192931,   2.518064554e-05,      0.4086796135,       3.248154907
           0.00099,             1e-05,      0.1227409302,      0.4000092562,   2.535794221e-05,      0.3821801389,     -0.2294868079,    -0.08373793474,     0.08741076008,   2.535794221e-05,      0.4091846771,       3.258972011
             0.001,             1e-05,      0.1224872026,      0.4005924463,   2.553693698e-05,      0.3825768751,     -0.2295636503,    -0.08341834884,     0.08710716965,   2.553693698e-05,      0.4097435342,       3.270484081
           0.00101,             1e-05,      0.1222286641,      0.4012326629,   2.572094194e-05,      0.3830268439,     -0.2296843065,    -0.08308998978,     0.08679381638,   2.572094194e-05,      0.4103587815,       3.282639681
           0.00102,             1e-05,      0.1219690242,      0.4019302702,   2.591237479e-05,      0.3835303457,     -0.2298528059,    -0.08275654609,     0.08647436399,   2.591237479e-05,       0.411031105,         3.2953471
           0.00103,             1e-05,      0.1217126187,      0.4026841377,   2.611293959e-05,      0.3840863966,     -0.2300721969,    -0.08242237149,      0.0861532303,   2.611293959e-05,      0.4117597567,       3.308483066
           0.00104,             1e-05,      0.1214641556,      0.4034918844,   2.632344527e-05,      0.3846930382,     -0.2303445346,    -0.08209219289,     0.08583531295,   2.632344527e-05,      0.4125427746,       3.321900871
